都道府県コード又は市区町村コード,地域コード,地方公共団体名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
132098,41003,町田市,2020/1/1,三輪緑山３丁目,1315,626,689,16,18,29,35,31,31,31,22,17,35,21,25,20,27,30,30,43,41,38,53,50,45,47,46,44,64,54,47,60,64,43,36,31,21,21,49,537,
132098,41004,町田市,2020/1/1,三輪緑山４丁目,946,481,465,12,14,23,14,31,10,30,27,29,29,22,25,19,19,23,21,26,22,31,36,38,42,45,53,38,44,43,30,29,28,25,27,10,11,7,13,354,
132098,42001,町田市,2020/1/1,金井１丁目,1683,836,847,27,21,37,24,28,33,34,40,39,38,33,30,36,35,41,43,61,53,71,55,61,64,57,58,43,51,72,61,66,72,56,67,38,43,36,59,742,
132098,42002,町田市,2020/1/1,金井２丁目,1340,670,670,22,19,39,25,34,27,39,39,43,34,35,23,35,33,45,34,38,45,46,56,45,54,49,38,42,51,63,55,43,53,27,30,14,17,11,37,557,
132098,42003,町田市,2020/1/1,金井３丁目,1443,694,749,32,27,26,22,12,11,27,28,39,28,16,38,42,50,36,44,39,32,38,43,46,47,39,55,60,80,84,87,77,75,48,34,16,18,17,30,596,
132098,42004,町田市,2020/1/1,金井４丁目,1054,528,526,23,24,39,27,36,38,32,27,22,18,22,18,25,31,34,35,56,55,52,46,43,36,31,32,30,30,24,26,27,31,18,20,7,17,7,15,439,
132098,42005,町田市,2020/1/1,金井５丁目,1625,822,803,25,21,45,40,84,61,72,61,48,41,23,29,26,32,39,46,68,79,107,115,85,60,49,53,32,32,33,40,42,32,24,34,14,13,6,14,626,
132098,42006,町田市,2020/1/1,金井６丁目,1736,847,889,21,17,19,27,33,25,50,43,49,47,33,33,37,23,40,42,40,42,47,60,56,70,50,58,76,96,94,102,107,95,59,48,26,28,10,33,698,
132098,42007,町田市,2020/1/1,金井７丁目,890,421,469,12,16,10,15,23,18,21,29,32,39,25,31,23,18,23,24,29,24,41,34,31,41,51,39,32,24,21,20,19,22,10,13,5,23,13,39,390,
132098,42008,町田市,2020/1/1,金井８丁目,1455,721,734,28,22,32,23,34,30,48,43,53,45,26,43,27,37,41,30,44,52,65,66,66,63,68,52,37,52,51,51,53,50,22,40,16,19,10,16,593,
132098,43001,町田市,2020/1/1,真光寺１丁目,2101,1048,1053,15,17,26,16,55,42,74,72,82,72,53,47,34,40,53,43,49,62,87,81,103,122,99,85,75,68,60,91,80,66,53,60,28,28,22,41,867,
132098,43002,町田市,2020/1/1,真光寺２丁目,1554,739,815,29,40,32,47,37,46,62,52,51,44,36,32,44,31,38,52,46,54,73,74,74,57,36,50,40,39,39,44,33,51,34,50,18,22,17,30,628,
132098,43003,町田市,2020/1/1,真光寺３丁目,1781,867,914,23,23,43,36,41,53,48,46,50,49,34,27,35,24,45,53,49,65,91,71,75,67,55,51,38,48,48,59,65,84,59,87,38,49,30,22,798,
132098,44001,町田市,2020/1/1,広袴１丁目,174,160,14,0,0,0,0,0,0,42,7,113,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,172,
132098,44002,町田市,2020/1/1,広袴２丁目,1133,527,606,17,14,17,22,21,26,23,36,30,38,16,14,22,22,27,30,44,25,42,54,34,42,34,30,30,27,36,52,47,46,43,50,25,29,19,49,507,
132098,44003,町田市,2020/1/1,広袴３丁目,1939,957,982,36,29,44,29,62,57,80,79,59,55,24,49,37,36,39,39,58,73,97,99,104,105,71,64,57,45,51,57,50,53,39,48,26,36,23,29,724,
132098,44004,町田市,2020/1/1,広袴４丁目,156,75,81,4,4,5,4,9,7,7,4,2,9,3,5,4,0,2,5,8,8,6,9,10,6,5,4,2,3,3,3,2,2,1,3,0,3,2,2,50,
132098,45001,町田市,2020/1/1,小山ヶ丘１丁目,1759,822,937,32,31,65,78,121,109,46,43,22,22,12,7,21,27,51,81,119,138,107,80,68,46,25,23,19,23,17,27,28,31,15,27,19,39,35,105,707,
132098,45002,町田市,2020/1/1,小山ヶ丘２丁目,661,314,347,22,38,32,38,28,32,10,9,10,10,5,4,18,25,41,49,49,51,41,29,16,18,17,18,7,5,9,10,4,3,1,2,2,3,2,3,233,
132098,45003,町田市,2020/1/1,小山ヶ丘３丁目,1585,756,829,17,26,25,32,60,46,55,56,33,66,20,39,36,37,55,50,62,71,93,91,90,70,51,49,41,36,34,40,32,36,27,34,16,17,9,33,738,
132098,45004,町田市,2020/1/1,小山ヶ丘４丁目,4554,2248,2306,143,165,182,170,134,152,157,156,121,120,39,45,115,122,218,249,242,247,260,246,220,199,136,102,79,79,68,91,65,67,37,44,26,25,6,27,1661,
132098,45005,町田市,2020/1/1,小山ヶ丘５丁目,2472,1209,1263,20,21,49,49,86,81,127,146,94,87,34,26,29,36,50,63,57,90,184,181,146,149,119,75,51,44,44,58,47,64,45,42,17,28,10,23,921,
132098,45006,町田市,2020/1/1,小山ヶ丘６丁目,784,381,403,54,46,48,54,36,42,16,23,7,11,9,9,19,33,56,53,50,48,30,32,21,13,13,8,1,6,7,3,6,9,4,7,4,3,0,3,229,
132098,46001,町田市,2020/1/1,木曽西１丁目,2111,1013,1098,54,54,58,67,68,50,56,60,44,52,33,23,34,45,79,67,94,96,85,86,80,73,43,50,58,59,45,42,49,79,59,68,40,60,34,67,915,
132098,46002,町田市,2020/1/1,木曽西２丁目,942,470,472,26,28,29,23,24,21,30,32,35,18,26,21,17,20,32,29,34,33,47,55,47,38,18,30,29,24,20,16,23,29,15,28,11,11,7,16,372,
132098,46003,町田市,2020/1/1,木曽西３丁目,1509,716,793,31,31,36,53,45,42,52,53,37,50,33,30,31,32,45,54,56,60,65,65,59,63,49,49,34,38,34,47,47,48,32,25,17,24,13,29,605,
132098,46004,町田市,2020/1/1,木曽西４丁目,1730,846,884,32,37,52,46,41,50,44,43,46,49,42,44,39,33,61,55,71,71,77,70,74,60,57,53,50,43,39,42,39,56,35,46,22,46,25,40,733,
132098,46005,町田市,2020/1/1,木曽西５丁目,2021,995,1026,49,30,55,30,62,55,73,63,40,55,30,29,44,46,51,63,66,74,97,107,96,73,54,52,47,44,48,52,54,74,67,97,46,40,16,42,817,
132098,47001,町田市,2020/1/1,木曽東１丁目,4538,2085,2453,79,72,121,81,124,95,126,123,111,124,102,89,97,113,112,110,127,168,153,196,147,198,129,129,102,110,94,117,123,159,119,193,115,187,104,189,2138,
132098,47002,町田市,2020/1/1,木曽東２丁目,2320,1160,1160,23,26,13,17,24,20,29,22,26,22,43,29,54,42,65,55,79,65,126,84,122,83,71,44,73,89,88,105,104,133,95,175,79,88,46,61,1534,
132098,47003,町田市,2020/1/1,木曽東３丁目,3396,1657,1739,56,60,66,83,78,84,82,71,76,75,63,67,87,76,94,103,121,93,184,163,140,125,116,98,63,90,98,97,121,127,92,159,80,109,40,59,1728,
132098,47004,町田市,2020/1/1,木曽東４丁目,4692,2343,2349,79,62,67,61,50,66,64,60,83,71,94,73,106,99,140,106,153,144,207,165,205,170,126,139,156,121,167,185,238,240,215,276,128,191,65,120,2864,
132098,48001,町田市,2020/1/1,山崎１丁目,811,388,423,7,4,26,12,25,15,5,20,8,12,5,12,14,7,18,20,31,27,58,40,28,28,15,25,23,23,26,26,32,36,30,58,20,32,17,26,396,
132098,49001,町田市,2020/1/1,能ヶ谷１丁目,1032,465,567,17,15,14,10,18,20,18,20,32,44,36,67,42,52,35,39,53,52,56,55,34,48,29,25,14,27,18,17,12,20,15,16,10,14,12,26,635,
132098,49002,町田市,2020/1/1,能ヶ谷２丁目,1369,676,693,15,17,36,21,40,30,36,26,35,54,47,57,53,43,54,48,54,77,62,51,55,43,34,34,29,36,33,41,32,39,22,20,16,22,23,34,731,
132098,49003,町田市,2020/1/1,能ヶ谷３丁目,856,432,424,6,14,15,12,16,20,30,25,41,31,22,26,23,26,27,20,27,26,40,43,45,35,38,37,25,21,23,22,20,23,13,18,11,9,10,16,411,
132098,49004,町田市,2020/1/1,能ヶ谷４丁目,1561,733,828,38,35,31,28,43,40,40,57,39,61,42,60,53,54,39,54,55,72,72,70,94,73,56,57,37,39,37,30,24,28,17,21,9,22,7,27,708,
132098,49005,町田市,2020/1/1,能ヶ谷５丁目,1791,858,933,20,16,23,33,66,45,66,74,57,59,29,50,21,26,31,29,50,53,82,103,97,91,78,81,56,55,50,54,41,47,36,48,30,29,25,40,693,
132098,49006,町田市,2020/1/1,能ヶ谷６丁目,1854,929,925,32,27,44,33,56,39,91,71,58,48,34,42,30,25,43,41,35,50,70,84,97,106,92,80,60,46,43,52,55,51,37,44,29,48,23,38,699,
132098,49007,町田市,2020/1/1,能ヶ谷７丁目,2319,1104,1215,45,30,43,49,53,52,68,73,74,78,42,36,39,57,62,48,56,62,87,104,105,107,80,83,74,67,53,76,74,74,45,79,50,69,54,71,942,
132098,50001,町田市,2020/1/1,根岸１丁目,760,388,372,18,27,18,17,14,9,30,12,26,21,14,16,25,18,26,26,27,28,32,30,31,27,20,19,17,19,27,31,30,22,17,21,6,11,10,18,319,
132098,50002,町田市,2020/1/1,根岸２丁目,1394,674,720,21,26,32,19,27,35,47,53,39,36,31,36,31,23,42,33,38,48,75,85,66,53,43,40,30,23,37,42,41,57,38,36,18,29,18,46,611,
132098,51001,町田市,2020/1/1,金森東１丁目,2140,1021,1119,46,53,59,53,53,35,43,65,71,76,49,41,51,59,87,70,78,82,88,79,73,84,69,65,44,59,44,60,58,63,37,61,34,60,37,54,942,
132098,51002,町田市,2020/1/1,金森東２丁目,1231,588,643,14,17,31,24,31,29,47,35,49,41,26,28,18,19,27,23,38,37,54,56,54,55,50,41,24,34,23,30,35,54,30,51,22,40,15,29,562,
132098,51003,町田市,2020/1/1,金森東３丁目,1907,899,1008,35,27,48,29,39,41,40,41,40,50,32,30,36,42,59,54,69,63,65,59,68,75,54,37,33,57,59,61,73,87,63,81,50,66,36,108,957,
132098,51004,町田市,2020/1/1,金森東４丁目,1963,953,1010,33,26,39,34,40,33,48,36,36,40,33,36,37,33,52,53,52,46,73,69,73,83,72,60,50,56,51,80,84,88,67,72,57,74,56,91,882,
132098,52001,町田市,2020/1/1,高ヶ坂１丁目,355,177,178,7,6,10,4,4,7,15,3,10,7,10,7,9,9,9,10,12,13,14,15,12,9,15,18,10,14,11,10,9,10,8,8,4,10,8,18,166,
132098,52002,町田市,2020/1/1,高ヶ坂２丁目,1487,753,734,19,27,28,23,26,25,33,34,49,38,51,31,42,42,52,40,50,40,55,63,58,59,50,50,50,55,58,32,46,51,31,39,22,41,33,44,701,
132098,52003,町田市,2020/1/1,高ヶ坂３丁目,2452,1254,1198,32,21,31,31,42,32,38,37,53,55,73,40,54,42,50,45,87,65,98,70,121,107,93,94,75,61,107,79,83,112,99,120,56,96,62,91,1391,
132098,52004,町田市,2020/1/1,高ヶ坂４丁目,1479,703,776,55,51,42,52,32,40,31,36,37,36,35,42,47,43,53,57,53,57,56,61,57,55,41,36,33,41,26,27,30,40,34,52,25,25,16,25,582,
132098,52005,町田市,2020/1/1,高ヶ坂５丁目,1260,616,644,21,12,26,22,26,32,43,45,40,35,27,24,32,30,32,31,38,40,54,55,68,60,40,38,26,28,25,38,36,40,37,44,26,28,19,42,522,
132098,52006,町田市,2020/1/1,高ヶ坂６丁目,1043,537,506,22,22,28,28,41,24,38,35,27,23,14,20,24,21,35,26,41,43,53,50,54,44,40,26,28,32,26,23,27,43,23,24,12,13,4,9,413,
132098,52007,町田市,2020/1/1,高ヶ坂７丁目,2421,1183,1238,52,37,50,46,65,71,90,63,66,84,46,42,66,46,63,63,85,78,100,127,92,118,94,70,51,52,63,62,58,81,66,97,53,50,23,51,1061,
132098,53001,町田市,2020/1/1,西成瀬１丁目,2518,1235,1283,46,34,61,45,63,69,62,60,60,64,54,59,52,56,69,63,99,88,117,103,102,92,98,90,61,86,66,81,79,82,76,85,39,69,31,57,1084,
132098,53002,町田市,2020/1/1,西成瀬２丁目,1909,916,993,22,25,30,29,31,41,57,41,48,47,49,54,51,40,45,47,54,57,70,74,61,77,64,59,57,74,61,73,82,99,64,68,47,32,23,56,853,
132098,53003,町田市,2020/1/1,西成瀬３丁目,814,406,408,30,27,26,24,15,19,24,25,25,18,11,24,27,25,29,29,21,28,39,35,41,24,20,21,24,27,24,16,14,25,18,22,13,10,5,9,310,
132098,54001,町田市,2020/1/1,南町田１丁目,1611,792,819,28,29,33,38,43,33,34,34,43,39,36,47,41,36,47,37,53,63,70,53,59,64,50,47,54,49,44,44,55,62,42,51,37,42,23,51,707,
132098,54002,町田市,2020/1/1,南町田２丁目,1893,916,977,39,33,46,50,49,41,39,36,59,58,46,38,33,63,67,74,79,59,73,81,67,65,60,59,43,59,71,67,65,70,38,57,28,37,14,30,829,
132098,54003,町田市,2020/1/1,南町田３丁目,2916,1416,1500,107,107,58,67,55,51,54,51,58,70,73,101,139,134,125,134,130,107,114,122,115,88,69,91,57,60,61,74,92,90,54,61,31,38,24,54,1326,
132098,54004,町田市,2020/1/1,南町田４丁目,1859,915,944,70,62,70,62,37,29,35,42,40,36,53,61,76,83,80,88,89,76,88,82,61,58,44,51,50,40,38,43,32,45,28,34,17,26,7,26,773,
132098,54005,町田市,2020/1/1,南町田５丁目,2760,1333,1427,45,31,33,28,64,63,120,111,119,122,49,61,47,46,46,55,56,67,138,182,224,210,133,110,63,58,57,54,51,61,46,47,15,42,27,79,1180,
