年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,,,,236954,150867,86087,235535,150867,84668
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,池袋,Ikebukuro,※,89680,59591,30089,87707,59591,28116
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,椎名町,Shiinamachi,※,3809,2038,1771,3748,2038,1710
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,東長崎,Higashi-Nagasaki,※,5053,3145,1908,5054,3145,1909
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,江古田,Ekoda,※,6436,3935,2501,6472,3935,2537
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,桜台,Sakuradai,※,2728,1373,1355,2721,1373,1348
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,練馬,Nerima,◎※,17520,9791,7729,18292,9791,8501
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,中村橋,Nakamurabashi,※,7509,4804,2705,7504,4804,2700
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,富士見台,Fujimidai,※,5145,3087,2058,5080,3087,1993
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,練馬高野台,Nerima-Takanodai,※,5032,2814,2218,4970,2814,2156
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,石神井公園,Shakujii-Koen,※,15169,9856,5313,15174,9856,5318
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,大泉学園,Oizumi-Gakuen,※,16007,9970,6037,15967,9970,5997
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,保谷,Hoya,,11610,7958,3652,11584,7958,3626
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,ひばりケ丘,Hibarigaoka,,13611,8481,5130,13617,8481,5136
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,東久留米,Higashi-Kurume,,10054,6285,3769,10064,6285,3779
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,清瀬,Kiyose,,12740,8481,4259,12726,8481,4245
令和元,2019,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,秋津,Akitsu,,14851,9258,5593,14855,9258,5597
令和元,2019,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,,,※,34553,23231,11322,35995,23231,12764
令和元,2019,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,小竹向原,Kotake-Mukaihara,,26148,17816,8332,27954,17816,10138
令和元,2019,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,新桜台,Shin-Sakuradai,,1859,1040,819,1773,1040,733
令和元,2019,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,練馬,Nerima,◎,6546,4375,2171,6268,4375,1893
令和元,2019,西武鉄道,Seibu Railway,豊島線,Toshima Line,,,※,2775,1423,1352,2752,1423,1329
令和元,2019,西武鉄道,Seibu Railway,豊島線,Toshima Line,練馬,Nerima,◎,151,3,148,157,3,154
令和元,2019,西武鉄道,Seibu Railway,豊島線,Toshima Line,豊島園,Toshimaen,,2624,1420,1204,2595,1420,1175
令和元,2019,西武鉄道,Seibu Railway,山口線,Yamaguchi Line,,,,37,2,35,36,2,34
令和元,2019,西武鉄道,Seibu Railway,山口線,Yamaguchi Line,西武遊園地,Seibu-Yuenchi,◎,37,2,35,36,2,34
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,,,,194834,126592,68242,195009,126592,68417
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,西武新宿,Seibu-Shinjuku,※,35116,22097,13019,32107,22097,10010
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,高田馬場,Takadanobaba,※,53330,36744,16586,57151,36744,20407
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,下落合,Shimo-Ochiai,※,2370,1091,1279,2181,1091,1090
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,中井,Nakai,※,5327,3234,2093,5413,3234,2179
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,新井薬師前,Araiyakushi-Mae,※,4071,2385,1686,4045,2385,1660
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,沼袋,Numabukuro,※,3746,2137,1609,3680,2137,1543
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,野方,Nogata,※,4688,2737,1951,4667,2737,1930
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,都立家政,Toritsu-Kasei,※,3536,2354,1182,3505,2354,1151
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,鷺ノ宮,Saginomiya,※,6157,4007,2150,5976,4007,1969
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,下井草,Shimo-Igusa,※,4584,3106,1478,4538,3106,1432
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,井荻,Iogi,※,3652,2244,1408,3602,2244,1358
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,上井草,Kami-Igusa,※,3890,2609,1281,3908,2609,1299
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,上石神井,Kami-Shakujii,※,8223,5673,2550,8207,5673,2534
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,武蔵関,Musashi-Seki,※,5979,3981,1998,5861,3981,1880
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東伏見,Higashi-Fushimi,,4582,3078,1504,4551,3078,1473
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,西武柳沢,Seibu-Yagisawa,,3074,1683,1391,3008,1683,1325
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,田無,Tanashi,,13814,9227,4587,13789,9227,4562
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,花小金井,Hana-Koganei,,10847,7257,3590,10827,7257,3570
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,小平,Kodaira,◎,5488,3327,2161,5477,3327,2150
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,久米川,Kumegawa,,5924,3408,2516,6021,3408,2613
令和元,2019,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東村山,Higashi-Murayama,◎,6436,4213,2223,6495,4213,2282
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,,,,29146,18909,10237,28963,18909,10054
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,小平,Kodaira,◎,1635,873,762,1591,873,718
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,萩山,Hagiyama,◎,1221,704,517,1189,704,485
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,小川,Ogawa,◎,2867,1782,1085,2806,1782,1024
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,東大和市,Higashi-Yamatoshi,,4628,2823,1805,4587,2823,1764
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,玉川上水,Tamagawajosui,,7762,5214,2548,7763,5214,2549
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,武蔵砂川,Musashi-Sunagawa,,2258,1520,738,2227,1520,707
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,西武立川,Seibu-Tachikawa,,2148,1428,720,2135,1428,707
令和元,2019,西武鉄道,Seibu Railway,拝島線,Haijima Line,拝島,Haijima,,6627,4565,2062,6665,4565,2100
令和元,2019,西武鉄道,Seibu Railway,西武園線,Seibuen Line,,,,733,357,376,700,357,343
令和元,2019,西武鉄道,Seibu Railway,西武園線,Seibuen Line,東村山,Higashi-Murayama,◎,57,6,51,62,6,56
令和元,2019,西武鉄道,Seibu Railway,西武園線,Seibuen Line,西武園,Seibuen,,676,351,325,638,351,287
令和元,2019,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,,,,26083,17686,8397,26051,17686,8365
令和元,2019,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,国分寺,Kokubunji,◎,13931,9554,4377,13898,9554,4344
令和元,2019,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,恋ケ窪,Koigakubo,,2362,1494,868,2341,1494,847
令和元,2019,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,鷹の台,Takanodai,,4762,3385,1377,4723,3385,1338
令和元,2019,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,小川,Ogawa,◎,2633,1670,963,2623,1670,953
令和元,2019,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,東村山,Higashi-Murayama,◎,2395,1583,812,2466,1583,883
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,,,,16632,9927,6705,16600,9927,6673
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,国分寺,Kokubunji,◎,7578,4518,3060,7707,4518,3189
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,一橋学園,Hitotsubashi-Gakuen,,3917,2344,1573,3839,2344,1495
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,青梅街道,Ome-Kaido,,1534,954,580,1528,954,574
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,萩山,Hagiyama,◎,663,246,417,630,246,384
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,八坂,Yasaka,,1131,663,468,1128,663,465
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,武蔵大和,Musashi-Yamato,,1368,927,441,1336,927,409
令和元,2019,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,西武遊園地,Seibu-Yuenchi,◎,441,275,166,432,275,157
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,,,,12050,7528,4522,12050,7528,4522
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,武蔵境,Musashi-Sakai,,5629,3610,2019,5662,3610,2052
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,新小金井,Shin-Koganei,,744,405,339,735,405,330
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,多磨,Tama　　　,,2528,1479,1049,2507,1479,1028
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,白糸台,Shiraitodai   ,,1171,702,469,1185,702,483
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,競艇場前,Kyoteijo-Mae,,542,244,298,529,244,285
令和元,2019,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,是政,Koremasa,,1436,1088,348,1432,1088,344
令和元,2019,東京急行電鉄,Tokyu Corporation,,,,,,734102,438620,295482,712725,427264,285461
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,,,※,182541,101089,81452,181878,101089,80789
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,渋谷,Shibuya,◎,86954,50164,36789,86058,50164,35894
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,代官山,Daikan-Yama,,5485,1850,3635,5949,1850,4099
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,中目黒,Naka-Meguro,,36142,22741,13401,35879,22741,13138
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,祐天寺,Yutenji,,5870,2760,3110,5847,2760,3087
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,学芸大学,Gakugei-Daigaku,,14264,7818,6447,14229,7818,6411
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,都立大学,Toritsu-Daigaku,,9063,4189,4874,8888,4189,4699
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,自由が丘,Jiyugaoka,◎,17831,8287,9544,18241,8287,9954
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,田園調布,Den-En-Chofu,◎,4268,2180,2088,4275,2180,2095
令和元,2019,東京急行電鉄,Tokyu Corporation,東横線,Toyoko Line,多摩川,Tamagawa,◎,2664,1101,1564,2513,1101,1412
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,,,※,86765,54164,32601,87188,54164,33024
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,目黒,Meguro,,51895,34733,17162,52834,34733,18101
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,不動前,Fudo-Mae,,5947,3157,2789,5609,3157,2451
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,武蔵小山,Musashi-Koyama,,9683,5334,4349,9786,5334,4452
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,西小山,Nishi-Koyama,,6920,4656,2264,6748,4656,2092
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,洗足,Senzoku,,2736,1311,1425,2717,1311,1406
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,大岡山,Ookayama,◎,4012,2113,1899,3952,2113,1839
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,奥沢,Okusawa,,2563,1297,1265,2565,1297,1267
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,田園調布,Den-En-Chofu,◎,2289,1262,1026,2313,1262,1050
令和元,2019,東京急行電鉄,Tokyu Corporation,目黒線,Meguro Line,多摩川,Tamagawa　,◎,722,300,422,665,300,365
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,,,,234248,149588,84660,234571,149588,84983
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,渋谷,Shibuya,◎※,125257,85983,39274,126738,85983,40754
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,池尻大橋,Ikejiri-Ohashi,※,11837,6928,4910,11354,6928,4426
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,三軒茶屋,Sangen-Jaya,◎※,26056,15039,11017,25926,15039,10887
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,駒沢大学,Komazawa-Daigaku,※,14932,9144,5788,14519,9144,5375
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,桜新町,Sakura-Shimmachi,※,13502,8724,4778,13321,8724,4597
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,用賀,Yoga,※,12395,6951,5444,12329,6951,5378
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,二子玉川,Futako-Tamagawa  ,◎※,18687,9946,8741,18816,9946,8871
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,つくし野,Tsukushino,,2117,1384,733,2108,1384,724
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,すずかけ台,Suzukakedai,,2138,1415,724,2116,1415,701
令和元,2019,東京急行電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,南町田,Minami-Machida,,7327,4075,3252,7344,4075,3269
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,,,※,90932,48610,42323,90390,48610,41780
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,大井町,Oimachi,,26363,16280,10083,26168,16280,9889
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,下神明,Shimo-Shimmei,,1587,793,794,1598,793,806
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,戸越公園,Togoshi-Koen,,2477,1179,1299,2530,1179,1351
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,中延,Nakanobu,,4421,2582,1840,4547,2582,1965
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,荏原町,Ebara-Machi,,3297,1952,1345,3282,1952,1330
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,旗の台,Hatanodai,◎,4791,2395,2396,4622,2395,2227
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,北千束,Kita-Senzoku,,1330,621,710,1330,621,709
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,大岡山,Ookayama,◎,5351,2952,2399,5397,2952,2445
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,緑が丘,Midorigaoka,,1956,871,1085,1837,871,966
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,自由が丘,Jiyugaoka,◎,10579,3956,6622,10504,3956,6547
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,九品仏,Kuhombutsu,,2454,1322,1132,2427,1322,1105
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,尾山台,Oyamadai,,5628,3250,2378,5569,3250,2319
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,等々力,Todoroki,,5433,3180,2253,5375,3180,2195
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,上野毛,Kaminoge,,4167,2245,1922,4094,2245,1849
令和元,2019,東京急行電鉄,Tokyu Corporation,大井町線,Oimachi Line,二子玉川,Futako-Tamagawa ,◎,11097,5032,6065,11109,5032,6077
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,,,※,78840,48508,30332,79115,48508,30607
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,五反田,Gotanda,,20948,14510,6439,21105,14510,6595
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,大崎広小路,Osakihirokoji,,1516,617,899,1643,617,1026
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,戸越銀座,Togoshi-Ginza,,3766,1893,1873,3791,1893,1898
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,荏原中延,Ebara-Nakanobu,,2552,1504,1048,2539,1504,1034
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,旗の台,Hatanodai,◎,2764,1203,1562,2564,1203,1361
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,長原,Nagahara,,2862,1622,1240,3024,1622,1401
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,洗足池,Senzoku-Ike,,3503,2153,1351,3496,2153,1343
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,石川台,Ishikawa-Dai,,2846,1466,1380,2817,1466,1351
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,雪が谷大塚,Yukigaya-Otsuka,,4659,2876,1783,4727,2876,1851
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,御嶽山,Ontakesan,,4977,3560,1417,4996,3560,1437
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,久が原,Kugahara,,3026,1603,1422,3018,1603,1414
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,千鳥町,Chidoricho,,3073,1916,1157,3019,1916,1103
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,池上,Ikegami,,6716,3841,2875,6667,3841,2826
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,蓮沼,Hasunuma,,1635,766,870,1504,766,738
令和元,2019,東京急行電鉄,Tokyu Corporation,池上線,Ikegami Line,蒲田,Kamata,◎,13994,8978,5016,14206,8978,5228
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,,,※,39546,25306,14240,39584,25306,14278
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,多摩川,Tamagawa　,◎,776,343,433,732,343,389
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,沼部,Numabe,,1997,1129,868,1984,1129,854
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,鵜の木,Unoki,,3644,2098,1546,3610,2098,1512
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,下丸子,Shimomaruko,,6776,4797,1979,6703,4797,1906
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,武蔵新田,Musashi-Nitta,,5005,3026,1980,4943,3026,1917
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,矢口渡,Yaguchi-No-Watashi,,4751,2841,1911,4614,2841,1773
令和元,2019,東京急行電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,蒲田,Kamata,◎,16596,11073,5523,16998,11073,5925
令和元,2019,東京急行電鉄,Tokyu Corporation,世田谷線,Setagaya Line,,,※,21229,11356,9874,-,-,-
令和元,2019,京浜急行電鉄,Keikyu Corporation,,,,,,187259,96940,90319,187122,96940,90182
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,,,※,146644,81989,64655,145704,81989,63715
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,泉岳寺,Sengakuji,,36836,19710,17126,36355,19710,16645
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,品川,Shinagawa,,51691,28784,22907,51873,28784,23089
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,北品川,Kitashinagawa,,1734,1058,676,1721,1058,663
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,新馬場,Shimbamba,,3110,1573,1537,3051,1573,1478
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,青物横丁,Aomono-Yokocho,,7950,5384,2566,7900,5384,2516
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,鮫洲,Samezu,,2064,1177,887,2037,1177,860
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,立会川,Tachiaigawa,,3545,2081,1464,3463,2081,1382
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森海岸,Omorikaigan,,3008,1504,1504,2981,1504,1477
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,平和島,Heiwajima,,8832,5490,3342,8787,5490,3297
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森町,Omorimachi,,4100,2572,1528,4076,2572,1504
令和元,2019,京浜急行電鉄,Keikyu Corporation,本線,Main Line,梅屋敷,Umeyashiki,,2997,1590,1407,2990,1590,1400
