"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2017120101,"赤坂",,5,13,18,"校正",,,,10,1,,,,,
2017120102,"赤坂",,2,11,13,20,,,,9,-7,,,,,
2017120103,"赤坂",,3,10,13,20,,,,9,4,,,,,
2017120104,"赤坂",,7,14,21,17,,,,9,5,,,,,
2017120105,"赤坂",,6,14,20,18,,,,8,8,,,,,
2017120106,"赤坂",,16,22,38,12,,,,11,13,,,,,
2017120107,"赤坂",,12,22,34,10,,,,15,11,,,,,
2017120108,"赤坂",,21,27,48,7,,,,17,7,,,,,
2017120109,"赤坂",,19,27,46,5,,,,13,5,,,,,
2017120110,"赤坂",,29,29,58,4,,,,16,8,,,,,
2017120111,"赤坂",,29,30,59,5,,,,11,0,,,,,
2017120112,"赤坂",,16,25,41,9,,,,7,-3,,,,,
2017120113,"赤坂",,15,24,39,11,,,,7,-2,,,,,
2017120114,"赤坂",,13,22,35,14,,,,10,7,,,,,
2017120115,"赤坂",,16,25,41,13,,,,9,27,,,,,
2017120116,"赤坂",,13,27,40,11,,,,10,16,,,,,
2017120117,"赤坂",,11,28,39,9,,,,10,21,,,,,
2017120118,"赤坂",,16,31,47,8,,,,11,6,,,,,
2017120119,"赤坂",,11,26,37,11,,,,9,11,,,,,
2017120120,"赤坂",,11,29,40,7,,,,12,-1,,,,,
2017120121,"赤坂",,7,29,36,7,,,,11,18,,,,,
2017120122,"赤坂",,8,25,33,9,,,,10,8,,,,,
2017120123,"赤坂",,10,27,37,6,,,,13,13,,,,,
2017120124,"赤坂",,7,27,34,5,,,,13,17,,,,,
2017120201,"赤坂",,7,25,32,6,,,,14,5,,,,,
2017120202,"赤坂",,8,23,31,4,,,,11,5,,,,,
2017120203,"赤坂",,8,20,28,9,,,,10,13,,,,,
2017120204,"赤坂",,9,16,25,15,,,,8,11,,,,,
2017120205,"赤坂",,8,16,24,10,,,,8,4,,,,,
2017120206,"赤坂",,14,19,33,10,,,,6,9,,,,,
2017120207,"赤坂",,26,28,54,4,,,,11,5,,,,,
2017120208,"赤坂",,43,29,72,4,,,,11,12,,,,,
2017120209,"赤坂",,23,23,46,9,,,,8,12,,,,,
2017120210,"赤坂",,15,20,35,12,,,,8,13,,,,,
2017120211,"赤坂",,13,20,33,15,,,,7,1,,,,,
2017120212,"赤坂",,7,17,24,21,,,,7,7,,,,,
2017120213,"赤坂",,7,16,23,23,,,,8,4,,,,,
