事故種別,発生日,発生時間,場所,路線,事故当事者,上半期,下半期,緯度,経度
1,２０２０年４月２２日（水）,午後６時１４分ころ,品川区八潮３丁目,臨港道路,自転車(５０歳代男性、死亡)、大型貨物車(６０歳代男性),1,0,35.59500915,139.7585402
1,２０２０年５月２３日（土）,午後２３時３８分ころ,品川区平塚１丁目,第二京浜,歩行者(５０歳代男性、死亡)、普通乗用車(４０歳代男性),1,0,35.61572896,139.71687
1,２０２０年２月２９日（土）,午後６時５分ころ,品川区東大井４丁目,国道１５号,自動二輪車(５０歳代男性、死亡)、縁石,1,0,35.60670329,139.7431297
1,２０２０年４月１４日（火）,午後８時４４分ころ,品川区中延４丁目,国道１号,歩行者(９０歳代女性、死亡)、普通乗用車(２０歳代男性),1,0,35.60464646,139.7134907
1,２０２０年１１月２５日（水）,午前９時２５分ころ,品川区八潮３丁目,国道３５７号,自動二輪(５０歳代男性、死亡)、普通貨物車(７０歳代男性),0,1,35.59505975,139.7549482
