上半期,下半期,緯度,経度
1,0,35.62101628,139.7064617
1,0,35.62057658,139.7076349
1,0,35.62045555,139.7082134
1,0,35.62156739,139.7075238
1,0,35.62351331,139.707363
1,0,35.62436557,139.7081766
1,0,35.62501482,139.7098756
1,0,35.62499451,139.7110061
1,0,35.62512348,139.7111856
1,0,35.62522378,139.7113168
1,0,35.62645209,139.7125856
1,0,35.62688119,139.712401
1,0,35.62580248,139.7140632
1,0,35.62791592,139.7132757
1,0,35.62744772,139.713719
1,0,35.6273299,139.713947
1,0,35.62726568,139.7141268
1,0,35.62489084,139.7183453
1,0,35.62509126,139.7184414
1,0,35.62519856,139.718415
1,0,35.62586451,139.7190011
1,0,35.6262939,139.7191144
1,0,35.62720973,139.7191482
1,0,35.6279397,139.7193487
1,0,35.62646818,139.7205813
1,0,35.62655498,139.7215889
1,0,35.62455146,139.7203521
1,0,35.62354643,139.7218607
1,0,35.62413184,139.7230575
1,0,35.62645709,139.7230251
1,0,35.62440028,139.7232105
1,0,35.62448381,139.7232761
1,0,35.62469247,139.7232539
1,0,35.63368411,139.7199901
1,0,35.63469965,139.7195417
1,0,35.6343053,139.7186483
1,0,35.63436269,139.7188148
1,0,35.63408261,139.7177109
1,0,35.63386732,139.7170451
1,0,35.63380974,139.7166859
1,0,35.6334015,139.715279
1,0,35.63358272,139.7152378
1,0,35.63372576,139.7151851
1,0,35.6336737,139.7156058
1,0,35.6337068,139.7153078
1,0,35.63383564,139.715366
1,0,35.63371642,139.7153896
1,0,35.63471708,139.7143715
1,0,35.63486064,139.7148445
1,0,35.63539964,139.7148554
1,0,35.63512501,139.71693
1,0,35.63046612,139.7286391
1,0,35.62976897,139.7277753
1,0,35.62960609,139.7269693
1,0,35.62384893,139.7325136
1,0,35.62413499,139.7323599
1,0,35.62357959,139.7312872
1,0,35.62253616,139.7312447
1,0,35.62489125,139.7312417
1,0,35.62500974,139.7303506
1,0,35.62514673,139.7301898
1,0,35.62528349,139.7297588
1,0,35.62536075,139.7294593
1,0,35.62562153,139.7276698
1,0,35.62567469,139.7271001
1,0,35.62560873,139.7266766
1,0,35.62581048,139.7255956
1,0,35.62607303,139.7258216
1,0,35.62578005,139.7249019
1,0,35.62731815,139.7247245
1,0,35.62647182,139.7250689
1,0,35.62632255,139.7248281
1,0,35.62618517,139.7245508
1,0,35.62617886,139.7241638
1,0,35.62386826,139.7272558
1,0,35.62371645,139.7241744
1,0,35.62271408,139.7233944
1,0,35.62186863,139.72471
1,0,35.62142298,139.726412
1,0,35.61989291,139.7289552
1,0,35.61930888,139.7292699
1,0,35.61892185,139.7298692
1,0,35.61843943,139.7304759
1,0,35.61802456,139.733441
1,0,35.61858579,139.7343749
1,0,35.61758456,139.7349092
1,0,35.62304114,139.7377533
1,0,35.62267811,139.7386008
1,0,35.62192708,139.7388792
1,0,35.62174249,139.7391861
1,0,35.62143252,139.7392741
1,0,35.62113451,139.7394059
1,0,35.62064603,139.7399541
1,0,35.61866712,139.7406866
1,0,35.61836916,139.7408841
1,0,35.61808897,139.7409282
1,0,35.61791608,139.7409504
1,0,35.61811513,139.743995
1,0,35.61801382,139.7440681
1,0,35.61741564,139.7430451
1,0,35.61753024,139.7432114
1,0,35.61685637,139.741451
1,0,35.61701351,139.7411003
1,0,35.61690581,139.7406098
1,0,35.61493142,139.7410239
1,0,35.61456664,139.7411733
1,0,35.61431622,139.7411648
1,0,35.613779,139.7403593
1,0,35.61494168,139.7451683
1,0,35.61113963,139.7397549
1,0,35.61163122,139.7401457
1,0,35.61137987,139.7420326
1,0,35.60989692,139.7426593
1,0,35.60997809,139.7427585
1,0,35.60999251,139.7429103
1,0,35.61015487,139.7431555
1,0,35.61059436,139.7440603
1,0,35.61082869,139.7448836
1,0,35.61002751,139.745089
1,0,35.60912132,139.7451951
1,0,35.61453813,139.74779
1,0,35.61718647,139.7476353
1,0,35.61836904,139.747155
1,0,35.61928459,139.7468035
1,0,35.62034447,139.7464016
1,0,35.62034897,139.7460219
1,0,35.62152473,139.7493863
1,0,35.6233569,139.7501906
1,0,35.62181332,139.7511341
1,0,35.62184894,139.7509077
1,0,35.62190937,139.7520979
1,0,35.62170727,139.7530182
1,0,35.62119612,139.7536365
1,0,35.6116,139.7529758
1,0,35.60824923,139.7557525
1,0,35.60486207,139.7548563
1,0,35.60566342,139.7548789
1,0,35.60573023,139.7549373
1,0,35.60581609,139.7549372
1,0,35.60901799,139.7498408
1,0,35.60536673,139.7534191
1,0,35.605223,139.752473
1,0,35.60806394,139.749725
1,0,35.60784451,139.7496902
1,0,35.60582976,139.7596031
1,0,35.60268458,139.7598825
1,0,35.60284877,139.7554874
1,0,35.6014573,139.7556883
1,0,35.59954321,139.7500398
1,0,35.59865653,139.7507766
1,0,35.59526857,139.7558958
1,0,35.60178389,139.7632308
1,0,35.59829928,139.7628081
1,0,35.59290755,139.768051
1,0,35.58492173,139.7579836
1,0,35.58558802,139.7556473
1,0,35.5913447,139.7548417
1,0,35.59191441,139.750841
1,0,35.60268264,139.7456758
1,0,35.60082238,139.7456413
1,0,35.60017202,139.7449996
1,0,35.59828039,139.7428628
1,0,35.59613285,139.7413906
1,0,35.59586779,139.7457417
1,0,35.59609184,139.7423543
1,0,35.59614537,139.7421717
1,0,35.60887344,139.7484011
1,0,35.60485639,139.7471905
1,0,35.60762145,139.7452017
1,0,35.60741614,139.7449187
1,0,35.60780307,139.7440786
1,0,35.60680514,139.7411229
1,0,35.60671674,139.7424882
1,0,35.60681261,139.7431087
1,0,35.60663966,139.7430505
1,0,35.60538113,139.7424021
1,0,35.60523269,139.7432273
1,0,35.60398616,139.7426738
1,0,35.60287705,139.7425145
1,0,35.60357333,139.7407908
1,0,35.602255,139.7399381
1,0,35.60085264,139.7383702
1,0,35.59989312,139.7388823
1,0,35.59927276,139.7385254
1,0,35.59812166,139.7380449
1,0,35.59732176,139.736856
1,0,35.59639778,139.7370688
1,0,35.59666087,139.7380101
1,0,35.5967445,139.7382144
1,0,35.59513795,139.7348584
1,0,35.59779669,139.7343223
1,0,35.59248561,139.735942
1,0,35.59268292,139.7366279
1,0,35.59130735,139.7388048
1,0,35.59023672,139.7345871
1,0,35.59144255,139.7363739
1,0,35.59138275,139.7361477
1,0,35.58994554,139.7357845
1,0,35.58993981,139.7360692
1,0,35.58877691,139.7357567
1,0,35.58790427,139.7331447
1,0,35.58919653,139.7312818
1,0,35.58940653,139.7328581
1,0,35.58740343,139.733138
1,0,35.58734317,139.732379
1,0,35.58738107,139.7349409
1,0,35.58730932,139.7347001
1,0,35.59262456,139.7309489
1,0,35.59847608,139.7320307
1,0,35.60009183,139.7305832
1,0,35.60156623,139.7312033
1,0,35.60333451,139.7324538
1,0,35.60349937,139.7328215
1,0,35.60376482,139.7336973
1,0,35.6038697,139.7307798
1,0,35.60386982,139.7309288
1,0,35.60315925,139.7368606
1,0,35.60490912,139.7331425
1,0,35.60495868,139.7353983
1,0,35.60613846,139.734477
1,0,35.60600791,139.7352364
1,0,35.60729592,139.7354393
1,0,35.60756832,139.7331684
1,0,35.60820241,139.7357083
1,0,35.59693575,139.7250509
1,0,35.59986767,139.7233649
1,0,35.59896809,139.7254861
1,0,35.59960728,139.7282272
1,0,35.60068258,139.7225666
1,0,35.60061931,139.7238019
1,0,35.60116914,139.7226098
1,0,35.60167464,139.7199371
1,0,35.60238397,139.7210137
1,0,35.60278981,139.7267075
1,0,35.60077714,139.716627
1,0,35.59933836,139.715937
1,0,35.60098296,139.7149184
1,0,35.60069462,139.712755
1,0,35.60170363,139.7129462
1,0,35.60160468,139.7141641
1,0,35.60273301,139.7120423
1,0,35.60349973,139.7132063
1,0,35.60365716,139.7132324
1,0,35.60418672,139.7133367
1,0,35.60429533,139.7146419
1,0,35.60521007,139.713563
1,0,35.60574679,139.7136761
1,0,35.60601366,139.7134391
1,0,35.60719243,139.7140623
1,0,35.60774469,139.7130219
1,0,35.60824664,139.7141425
1,0,35.60936426,139.7156537
1,0,35.60890755,139.7168751
1,0,35.60994037,139.7145898
1,0,35.61061794,139.7148516
1,0,35.60879286,139.7178974
1,0,35.60974726,139.7183487
1,0,35.61077827,139.7178653
1,0,35.60879451,139.7196277
1,0,35.60662634,139.7218795
1,0,35.60714043,139.7233316
1,0,35.61179927,139.7236688
1,0,35.61467014,139.7230574
1,0,35.61469578,139.7198447
1,0,35.61468135,139.719722
1,0,35.61588181,139.7181081
1,0,35.61485948,139.7164507
1,0,35.61556914,139.7153807
1,0,35.61535093,139.7166193
1,0,35.61554179,139.7166892
1,0,35.61693053,139.7174348
1,0,35.61751634,139.7153092
1,0,35.61782316,139.719444
1,0,35.6183971,139.7179536
1,0,35.61857013,139.7180884
1,0,35.61847496,139.7183259
1,0,35.6183288,139.7182348
1,0,35.61956294,139.7181783
1,0,35.62018293,139.7180971
1,0,35.61946012,139.7166596
1,0,35.6195139,139.7167837
1,0,35.61991296,139.7163669
1,0,35.61851504,139.713565
1,0,35.62032979,139.7158186
1,0,35.62094116,139.7130356
1,0,35.62121767,139.7153135
1,0,35.62193096,139.7131071
1,0,35.61962014,139.7156736
1,0,35.61954249,139.715535
1,0,35.61736839,139.7128584
1,0,35.6174472,139.7129722
1,0,35.6151156,139.7138081
1,0,35.61667272,139.7112122
1,0,35.61678022,139.7113872
1,0,35.6162635,139.7098371
1,0,35.61621299,139.7094166
1,0,35.61556845,139.7088218
1,0,35.61555426,139.7089357
1,0,35.61355678,139.7076771
1,0,35.61767168,139.7085732
1,0,35.61782981,139.7092739
1,0,35.61551643,139.7069644
1,0,35.61554512,139.7070256
1,0,35.61441948,139.7048107
1,0,35.61739725,139.7061377
1,0,35.61776863,139.7055063
1,0,35.61860577,139.70554
1,0,35.61848308,139.7045413
1,0,35.61852435,139.7029991
1,0,35.61792198,139.7039434
1,0,35.6173889,139.7050074
1,0,35.6172113,139.6995898
1,0,35.61359376,139.6997092
1,0,35.61277229,139.700908
1,0,35.61516778,139.699692
1,0,35.60905969,139.6962103
1,0,35.6086903,139.6964446
1,0,35.60425062,139.6984087
1,0,35.60399029,139.7002197
1,0,35.60410968,139.7003509
1,0,35.60536696,139.6996625
1,0,35.60554046,139.7001952
1,0,35.60387254,139.7015851
1,0,35.60413122,139.7037018
1,0,35.60632894,139.7015227
1,0,35.60679491,139.7023615
1,0,35.60680123,139.70269
1,0,35.60706445,139.7035073
1,0,35.60715413,139.7037335
1,0,35.60755416,139.7042585
1,0,35.60763164,139.7042292
1,0,35.60769721,139.7042145
1,0,35.60828183,139.7045056
1,0,35.60926032,139.7051392
1,0,35.60623962,139.7072028
1,0,35.61120543,139.7064722
1,0,35.61101996,139.7058665
1,0,35.6113122,139.7059464
1,0,35.611521,139.7060628
1,0,35.61167613,139.7061721
1,0,35.612087,139.7090891
1,0,35.61093021,139.7113163
1,0,35.60726522,139.7095872
1,0,35.60403003,139.7083744
1,0,35.60375789,139.7081295
1,0,35.60334353,139.7087171
1,0,35.60244148,139.7081841
1,0,35.60292586,139.7061422
1,0,35.60117366,139.7068195
1,0,35.60139247,139.704007
1,0,35.60275253,139.7046181
1,0,35.60657785,139.7178786
1,0,35.60901008,139.7282857
1,0,35.60874894,139.7296659
1,0,35.60822431,139.729725
1,0,35.60810975,139.7282576
1,0,35.6080454,139.7296741
1,0,35.6079562,139.7299517
1,0,35.60792656,139.7301561
1,0,35.60716915,139.7299162
1,0,35.61214514,139.7311685
1,0,35.61651371,139.7304737
1,0,35.61752129,139.726325
1,0,35.61703349,139.7248886
1,0,35.62274355,139.7203476
1,0,35.62147417,139.7196951
1,0,35.62260507,139.717662
1,0,35.62139451,139.7682344
1,0,35.62042035,139.7662023
1,0,35.59426345,139.7208972
1,0,35.59612099,139.7180389
1,0,35.61925991,139.7022129
1,0,35.62007212,139.7034442
1,0,35.62025229,139.7024449
1,0,35.61320467,139.7124101
1,0,35.61270319,139.7155853
1,0,35.6175561,139.740798
1,0,35.615472,139.7088603
1,0,35.62129629,139.7536422
1,0,35.62746565,139.7137628
1,0,35.62579797,139.7249413
0,1,35.64134983,139.7185837
0,1,35.63585473,139.7145382
0,1,35.63579763,139.7146715
0,1,35.63517595,139.7149809
0,1,35.63431387,139.7152824
0,1,35.63384068,139.7152621
0,1,35.63426933,139.7185544
0,1,35.6341276,139.7179867
0,1,35.63396677,139.7173956
0,1,35.63525036,139.7189316
0,1,35.6322528,139.7204601
0,1,35.63120832,139.7207432
0,1,35.63079327,139.7206637
0,1,35.62894951,139.7199021
0,1,35.62903717,139.7197898
0,1,35.63095376,139.7168846
0,1,35.6269626,139.7146241
0,1,35.62674357,139.7150159
0,1,35.62675554,139.7150597
0,1,35.6262821,139.7162434
0,1,35.6254633,139.7179096
0,1,35.62492023,139.7186348
0,1,35.62526565,139.7182253
0,1,35.62544492,139.7186428
0,1,35.62580756,139.7187795
0,1,35.62858299,139.7199119
0,1,35.62861487,139.7208466
0,1,35.6281007,139.7218902
0,1,35.62748372,139.7226651
0,1,35.6272656,139.7240822
0,1,35.62732345,139.7247598
0,1,35.6278462,139.7252615
0,1,35.62670725,139.7237645
0,1,35.62646653,139.7239401
0,1,35.63036957,139.7254217
0,1,35.63004033,139.7279723
0,1,35.63106934,139.7292563
0,1,35.62736995,139.7258633
0,1,35.62587455,139.7249994
0,1,35.62566676,139.7259928
0,1,35.62573935,139.7271611
0,1,35.62555813,139.7278807
0,1,35.62518749,139.7301997
0,1,35.62481578,139.7312883
0,1,35.62385411,139.7327536
0,1,35.62331269,139.7341417
0,1,35.62271267,139.7364831
0,1,35.62360458,139.7379279
0,1,35.62441326,139.7381767
0,1,35.62479247,139.7381894
0,1,35.62690231,139.7220992
0,1,35.62648821,139.7230462
0,1,35.62673182,139.7234314
0,1,35.62672709,139.7234723
0,1,35.62508629,139.7234892
0,1,35.62444213,139.7232389
0,1,35.62344866,139.7217622
0,1,35.62445923,139.7210861
0,1,35.62427097,139.7212441
0,1,35.62327996,139.7224489
0,1,35.62325848,139.7224314
0,1,35.62327037,139.7223963
0,1,35.6232346,139.7224022
0,1,35.62307014,139.7225017
0,1,35.62259614,139.7231596
0,1,35.62222483,139.7239604
0,1,35.62172226,139.7246797
0,1,35.62107075,139.7266792
0,1,35.62104116,139.7255971
0,1,35.6207746,139.7262064
0,1,35.62127678,139.7277421
0,1,35.62003406,139.7288916
0,1,35.61914002,139.7292389
0,1,35.61868235,139.7295155
0,1,35.61871814,139.729533
0,1,35.61860746,139.7297829
0,1,35.61811182,139.7316806
0,1,35.61616269,139.7366774
0,1,35.61699741,139.7381791
0,1,35.6170016,139.7389545
0,1,35.61698408,139.7394277
0,1,35.61689147,139.7399404
0,1,35.61719642,139.7410748
0,1,35.61763268,139.7408421
0,1,35.61884167,139.7406391
0,1,35.61873079,139.7406612
0,1,35.61947115,139.7404588
0,1,35.62057978,139.7400018
0,1,35.6206118,139.7397696
0,1,35.62189896,139.7388918
0,1,35.62425747,139.7402123
0,1,35.62285586,139.7313482
0,1,35.62205454,139.7313609
0,1,35.62245382,139.7354387
0,1,35.62146966,139.7349653
0,1,35.62148756,139.7349872
0,1,35.62070927,139.7318519
0,1,35.62071646,139.7318957
0,1,35.61985168,139.733014
0,1,35.62035721,139.7358393
0,1,35.62052898,139.7388972
0,1,35.62307674,139.7352708
0,1,35.61694219,139.7413634
0,1,35.61919153,139.7450381
0,1,35.62060192,139.7462955
0,1,35.62060924,139.7465175
0,1,35.62061645,139.7466022
0,1,35.62128583,139.7488593
0,1,35.62194764,139.7505731
0,1,35.62181334,139.751229
0,1,35.62199811,139.7511397
0,1,35.6220766,139.750833
0,1,35.62226503,139.750862
0,1,35.62352379,139.7501772
0,1,35.62391218,139.7496773
0,1,35.62127982,139.7418299
0,1,35.61453967,139.7535717
0,1,35.60895771,139.7590501
0,1,35.61277543,139.7474987
0,1,35.61455397,139.7478131
0,1,35.6155155,139.7477092
0,1,35.61572997,139.7488282
0,1,35.61959957,139.7465973
0,1,35.61780787,139.7453845
0,1,35.61637115,139.7456416
0,1,35.61467079,139.7441321
0,1,35.6110851,139.7449684
0,1,35.61042519,139.7435125
0,1,35.61026766,139.7441515
0,1,35.61295176,139.741604
0,1,35.61330948,139.7415905
0,1,35.61339876,139.7413888
0,1,35.61454791,139.7411997
0,1,35.61615397,139.7409807
0,1,35.61613725,139.7409456
0,1,35.60836191,139.7557406
0,1,35.60721717,139.7557767
0,1,35.60520375,139.7549143
0,1,35.6054122,139.7527647
0,1,35.60318097,139.7543439
0,1,35.6024178,139.7543446
0,1,35.60144476,139.7543573
0,1,35.60167194,139.7516939
0,1,35.59910783,139.7547917
0,1,35.59816395,139.7556453
0,1,35.59878064,139.7505521
0,1,35.5982648,139.7495365
0,1,35.59566979,139.7492238
0,1,35.59369622,139.7508844
0,1,35.59125673,139.7548695
0,1,35.59109455,139.7548696
0,1,35.59287671,139.7679021
0,1,35.58449318,139.7564242
0,1,35.61045244,139.7499737
0,1,35.6088136,139.7493884
0,1,35.60684765,139.7465913
0,1,35.60696486,139.7454348
0,1,35.60898586,139.745139
0,1,35.60680634,139.7439149
0,1,35.60689163,139.7431526
0,1,35.60654468,139.7432274
0,1,35.60931296,139.7424271
0,1,35.60362371,139.740804
0,1,35.60347683,139.7405326
0,1,35.60271801,139.7399903
0,1,35.59925395,139.7385051
0,1,35.5981231,139.7380027
0,1,35.5982017,139.7378756
0,1,35.59695666,139.7377325
0,1,35.59655013,139.7393624
0,1,35.59590541,139.743016
0,1,35.59610364,139.7449955
0,1,35.60386369,139.7459988
0,1,35.60550873,139.7452436
0,1,35.60684036,139.7392587
0,1,35.60751083,139.7366471
0,1,35.60800487,139.7370977
0,1,35.61611212,139.7382753
0,1,35.61629565,139.7351645
0,1,35.611912,139.730929
0,1,35.61152889,139.7305484
0,1,35.6106056,139.7301597
0,1,35.60797246,139.7299265
0,1,35.607976,139.7298871
0,1,35.60849654,139.7238499
0,1,35.61091558,139.7246702
0,1,35.61159976,139.7256769
0,1,35.61381463,139.7262084
0,1,35.61619493,139.7277473
0,1,35.6182992,139.7286383
0,1,35.61726627,139.7297086
0,1,35.61935739,139.7278308
0,1,35.61917287,139.7254871
0,1,35.61709342,139.7243683
0,1,35.62239593,139.7214081
0,1,35.62339686,139.720618
0,1,35.62356149,139.7206967
0,1,35.62318208,139.7204781
0,1,35.62190869,139.7206289
0,1,35.62158622,139.7200948
0,1,35.62184257,139.7187976
0,1,35.62057687,139.7195223
0,1,35.62055599,139.7195114
0,1,35.62157294,139.7199225
0,1,35.61809001,139.718877
0,1,35.61451916,139.7205551
0,1,35.61033259,139.7194293
0,1,35.61169478,139.7152067
0,1,35.61159941,139.7152389
0,1,35.61146342,139.7151895
0,1,35.61053426,139.7186487
0,1,35.61051516,139.7186166
0,1,35.61103589,139.7169921
0,1,35.61240106,139.7155649
0,1,35.61236756,139.7154481
0,1,35.61258228,139.7155296
0,1,35.61443169,139.716663
0,1,35.61537131,139.7166266
0,1,35.61568397,139.7168802
0,1,35.61623513,139.7171306
0,1,35.61646418,139.7172325
0,1,35.61690548,139.7173282
0,1,35.61718004,139.7176374
0,1,35.61767885,139.7180193
0,1,35.61818173,139.7176681
0,1,35.61914097,139.7181954
0,1,35.62498195,139.7180037
0,1,35.62467764,139.7177558
0,1,35.62441813,139.7175992
0,1,35.62453754,139.7177743
0,1,35.62402158,139.717545
0,1,35.62065026,139.7179004
0,1,35.620701,139.717955
0,1,35.62023009,139.7180689
0,1,35.62015857,139.7181055
0,1,35.62448608,139.7099753
0,1,35.62329016,139.7066327
0,1,35.62275201,139.705173
0,1,35.62230027,139.7036841
0,1,35.62220188,139.7036697
0,1,35.62007096,139.7042229
0,1,35.62129626,139.705956
0,1,35.62127841,139.7059867
0,1,35.61864391,139.7045144
0,1,35.61881596,139.7048296
0,1,35.61858359,139.7049833
0,1,35.61781507,139.705554
0,1,35.61702899,139.706449
0,1,35.6155398,139.7089091
0,1,35.61578697,139.7092286
0,1,35.61601596,139.709272
0,1,35.61663998,139.7107957
0,1,35.61707948,139.7102868
0,1,35.61674058,139.7112205
0,1,35.61695592,139.7119167
0,1,35.61736105,139.7127923
0,1,35.61787563,139.7122352
0,1,35.61853317,139.7151433
0,1,35.6188844,139.7157999
0,1,35.61939303,139.7164651
0,1,35.61635132,139.7150672
0,1,35.61567827,139.7145512
0,1,35.61422175,139.7104484
0,1,35.61265425,139.7133948
0,1,35.61943609,139.7016247
0,1,35.61915558,139.7024605
0,1,35.61806981,139.7040804
0,1,35.617378,139.705022
0,1,35.61555633,139.7069748
0,1,35.61517856,139.7091929
0,1,35.61396359,139.7077158
0,1,35.61361609,139.7074733
0,1,35.61342135,139.7073475
0,1,35.61340798,139.7073358
0,1,35.61295952,139.707243
0,1,35.61230448,139.7066483
0,1,35.61215273,139.7056836
0,1,35.61059015,139.7056942
0,1,35.60982168,139.7051931
0,1,35.60959019,139.7050533
0,1,35.60713469,139.7037197
0,1,35.60707944,139.7033431
0,1,35.60695365,139.7039128
0,1,35.60609882,139.7007689
0,1,35.60592447,139.7005414
0,1,35.60499536,139.6992931
0,1,35.605105,139.6992374
0,1,35.60490222,139.6991823
0,1,35.60481852,139.6989809
0,1,35.60414765,139.6983425
0,1,35.61135909,139.6984015
0,1,35.61206432,139.7027185
0,1,35.61363108,139.6972191
0,1,35.61417484,139.7037064
0,1,35.61527118,139.6987015
0,1,35.61357666,139.6997382
0,1,35.61373847,139.7004871
0,1,35.61378549,139.7009558
0,1,35.61109486,139.7142339
0,1,35.61064511,139.7081585
0,1,35.61010252,139.709294
0,1,35.6092583,139.7093347
0,1,35.60785064,139.711111
0,1,35.60482199,139.7124867
0,1,35.60277542,139.7121744
0,1,35.60401629,139.7048003
