上半期,下半期,緯度,経度
1,0,35.62334016,139.7500664
1,0,35.62348677,139.7499698
1,0,35.62268224,139.7505184
1,0,35.62176307,139.7508304
1,0,35.62196708,139.7509748
1,0,35.62133603,139.7489074
1,0,35.6221063,139.7454935
1,0,35.62196326,139.7455638
1,0,35.62136962,139.7458448
1,0,35.62075454,139.7461522
1,0,35.62054711,139.7462401
1,0,35.62033229,139.7459862
1,0,35.62469926,139.7422352
1,0,35.62274466,139.7404499
1,0,35.62119325,139.7419763
1,0,35.61884042,139.7434073
1,0,35.62318639,139.7380659
1,0,35.62267883,139.7386097
1,0,35.62285777,139.7386972
1,0,35.62295795,139.7387233
1,0,35.62288415,139.735893
1,0,35.62361049,139.7317298
1,0,35.61992678,139.7328823
1,0,35.62516871,139.7299489
1,0,35.62552508,139.7283711
1,0,35.62567384,139.7266796
1,0,35.62570209,139.726259
1,0,35.62521589,139.7266189
1,0,35.62377872,139.7276724
1,0,35.62638129,139.725706
1,0,35.63903555,139.715957
1,0,35.6414135,139.7186472
1,0,35.63649635,139.7142604
1,0,35.63569542,139.7146589
1,0,35.63501843,139.7149871
1,0,35.63428415,139.715257
1,0,35.63507738,139.7167399
1,0,35.63375146,139.7168236
1,0,35.63494329,139.7161909
1,0,35.63525118,139.7189131
1,0,35.6350415,139.7191238
1,0,35.63358161,139.7187753
1,0,35.62811947,139.71275
1,0,35.62824448,139.7125526
1,0,35.62686387,139.7152056
1,0,35.62638778,139.7161191
1,0,35.62803916,139.7159487
1,0,35.62900536,139.7162687
1,0,35.62661697,139.7188427
1,0,35.625209,139.7179319
1,0,35.62532841,139.7180996
1,0,35.62494703,139.718312
1,0,35.62522726,139.7183189
1,0,35.62761903,139.7192648
1,0,35.62970716,139.7206932
1,0,35.6288601,139.7202416
1,0,35.62915223,139.7202266
1,0,35.63227183,139.7216609
1,0,35.62979504,139.7255057
1,0,35.62878783,139.7259745
1,0,35.62798852,139.7255593
1,0,35.62801803,139.7252233
1,0,35.6274025,139.7236614
1,0,35.62727239,139.72483
1,0,35.62724236,139.724589
1,0,35.62650759,139.7230346
1,0,35.62586399,139.723386
1,0,35.62680962,139.7208214
1,0,35.62561797,139.7216775
1,0,35.62415062,139.7210004
1,0,35.62586284,139.7221372
1,0,35.62504033,139.7224378
1,0,35.62470722,139.7232853
1,0,35.62365122,139.7225419
1,0,35.6234425,139.7225057
1,0,35.62373045,139.7241717
1,0,35.62258028,139.7234547
1,0,35.62191342,139.7244663
1,0,35.62160361,139.724712
1,0,35.62127027,139.7253259
1,0,35.62149063,139.7263888
1,0,35.62083398,139.728186
1,0,35.62102668,139.7276424
1,0,35.6183465,139.7309318
1,0,35.61986863,139.7288094
1,0,35.61783304,139.7329303
1,0,35.61694313,139.738399
1,0,35.62062196,139.7400683
1,0,35.61861206,139.7408066
1,0,35.61824719,139.7408421
1,0,35.61829018,139.7409209
1,0,35.61691669,139.7412029
1,0,35.61708831,139.74108
1,0,35.61718844,139.7410273
1,0,35.61690905,139.740572
1,0,35.61689487,139.7407385
1,0,35.61695942,139.74094
1,0,35.62172145,139.7534038
1,0,35.61684184,139.7532626
1,0,35.61147217,139.7550086
1,0,35.60704498,139.7538097
1,0,35.6054455,139.7587875
1,0,35.60126799,139.7601813
1,0,35.60185169,139.7631827
1,0,35.59838861,139.7628704
1,0,35.59785456,139.7631629
1,0,35.59580431,139.7645195
1,0,35.58475216,139.7559338
1,0,35.58610099,139.7619819
1,0,35.58471799,139.7624153
1,0,35.58896083,139.7625254
