,＜市役所・消防署・警察署関連施設（2022年3月更新）＞,,,,,,,,,,,
,,,,,,,,,,,,
FIXEDID,名称,ふりがな,所在地,電話番号,FAX,URL,備考,大分類__,中分類__,小分類__,,
32,三鷹市役所,,三鷹市野崎1-1-1,,,,災害用備蓄倉庫、飲料水給水所、救助活動用工具セット、防災行政無線拡声器、AED,市役所,市役所,市役所,,
33,第四分団詰所,,三鷹市井の頭4-7-8,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
34,下連雀出張所,,三鷹市下連雀4-15-28,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
35,第七分団詰所,,三鷹市上連雀7-27-21,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
36,第八分団詰所,,三鷹市深大寺1-15-27,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
37,大沢出張所,,三鷹市大沢3-9-17,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
38,第五分団詰所,,三鷹市牟礼6-1-3,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
39,第三分団詰所,,三鷹市牟礼2-12-19,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
40,牟礼出張所（仮庁舎）,,三鷹市牟礼１-11-8,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
41,第六分団詰所,,三鷹市下連雀8-10-1,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
42,第九分団詰所,,三鷹市野崎2-20-18,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
43,第二分団詰所,,三鷹市新川2-11-44,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
44,第一分団詰所,,三鷹市新川5-4-13,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
45,第十分団詰所,,三鷹市大沢5-1-2,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
46,三鷹消防署,,三鷹市下連雀９-2-17,,,,,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,消防署・出張所・消防団詰所,,
47,三鷹駅前交番　,,三鷹市下連雀3-46-1,,,,,警察署・交番・駐在所・地域安全センター,警察署・交番・駐在所・地域安全センター,警察署・交番・駐在所・地域安全センター,,
