地区名称,男,女,合計,世帯
関戸１丁目,422,500,922,456
関戸２丁目,"1,286","1,334","2,620","1,396"
関戸３丁目,685,738,"1,423",692
関戸４丁目,"1,037","1,140","2,177","1,207"
関戸５丁目,709,717,"1,426",699
関戸６丁目,422,422,844,384
,"4,561","4,851","9,412","4,834"
,,,,
連光寺１丁目,"1,870","1,931","3,801","1,614"
連光寺２丁目,"1,246","1,246","2,492","1,013"
連光寺３丁目,874,843,"1,717",785
連光寺４丁目,290,276,566,265
連光寺５丁目,137,130,267,136
連光寺６丁目,413,345,758,361
,"4,830","4,771","9,601","4,174"
,,,,
貝取,609,552,"1,161",601
,609,552,"1,161",601
,,,,
乞田,"1,305","1,206","2,511","1,218"
,"1,305","1,206","2,511","1,218"
,,,,
和田,"4,616","4,425","9,041","3,965"
,"4,616","4,425","9,041","3,965"
,,,,
百草,442,411,853,424
,442,411,853,424
,,,,
落川,626,615,"1,241",554
,626,615,"1,241",554
,,,,
東寺方,850,772,"1,622",778
東寺方１丁目,502,557,"1,059",513
,"1,352","1,329","2,681","1,291"
,,,,
一ノ宮１丁目,"1,088",893,"1,981","1,263"
一ノ宮２丁目,733,732,"1,465",867
一ノ宮３丁目,414,448,862,477
一ノ宮４丁目,953,979,"1,932","1,005"
,"3,188","3,052","6,240","3,612"
,,,,
桜ヶ丘１丁目,934,"1,021","1,955",941
桜ヶ丘２丁目,602,708,"1,310",586
桜ヶ丘３丁目,584,652,"1,236",539
桜ヶ丘４丁目,729,810,"1,539",808
,"2,849","3,191","6,040","2,874"
,,,,
和田（百草団地）,657,735,"1,392",878
,657,735,"1,392",878
,,,,
聖ヶ丘１丁目,894,"1,018","1,912",847
聖ヶ丘２丁目,865,"1,027","1,892",844
聖ヶ丘３丁目,"1,112","1,079","2,191",950
聖ヶ丘４丁目,365,391,756,301
聖ヶ丘５丁目,57,45,102,32
,"3,293","3,560","6,853","2,974"
,,,,
馬引沢１丁目,890,828,"1,718",895
馬引沢２丁目,"1,248","1,090","2,338","1,189"
,"2,138","1,918","4,056","2,084"
,,,,
山王下１丁目,308,403,711,552
,308,403,711,552
,,,,
中沢１丁目,567,514,"1,081",594
中沢２丁目,919,"1,044","1,963",839
,"1,486","1,558","3,044","1,433"
,,,,
唐木田１丁目,"1,126","1,159","2,285","1,066"
唐木田２丁目,0,0,0,0
,"1,126","1,159","2,285","1,066"
,,,,
諏訪１丁目,"2,093","2,139","4,232","2,003"
諏訪２丁目,"1,761","1,964","3,725","1,639"
諏訪３丁目,537,552,"1,089",500
諏訪４丁目,884,"1,201","2,085","1,130"
諏訪５丁目,319,420,739,420
,"5,594","6,276","11,870","5,692"
,,,,
永山１丁目,968,"1,022","1,990","1,105"
永山２丁目,"1,614","1,605","3,219","1,566"
永山３丁目,"1,682","1,846","3,528","1,734"
永山４丁目,"1,546","1,673","3,219","1,939"
永山５丁目,981,"1,082","2,063",870
永山６丁目,610,596,"1,206",575
,"7,401","7,824","15,225","7,789"
,,,,
貝取１丁目,996,938,"1,934",910
貝取２丁目,"1,704","1,838","3,542","1,486"
貝取３丁目,472,612,"1,084",475
貝取４丁目,546,585,"1,131",539
貝取５丁目,272,320,592,321
,"3,990","4,293","8,283","3,731"
,,,,
豊ヶ丘１丁目,"1,512","1,476","2,988","1,468"
豊ヶ丘２丁目,"1,464","1,515","2,979","1,303"
豊ヶ丘３丁目,793,907,"1,700",699
豊ヶ丘４丁目,319,350,669,378
豊ヶ丘５丁目,636,721,"1,357",653
豊ヶ丘６丁目,439,504,943,491
,"5,163","5,473","10,636","4,992"
,,,,
落合１丁目,"1,286","1,405","2,691","1,330"
落合２丁目,"1,141","1,118","2,259",881
落合３丁目,"1,509","1,605","3,114","1,488"
落合４丁目,"1,073","1,213","2,286","1,128"
落合５丁目,"1,121","1,139","2,260",919
落合６丁目,906,859,"1,765",794
,"7,036","7,339","14,375","6,540"
,,,,
鶴牧１丁目,"1,273","1,259","2,532","1,150"
鶴牧２丁目,830,782,"1,612",761
鶴牧３丁目,"1,937","2,068","4,005","1,454"
鶴牧４丁目,372,408,780,326
鶴牧５丁目,955,"1,058","2,013",853
鶴牧６丁目,880,950,"1,830",784
,"6,247","6,525","12,772","5,328"
,,,,
南野１丁目,2,0,2,1
南野２丁目,473,436,909,454
南野３丁目,454,468,922,381
,929,904,"1,833",836
,,,,
東寺方３丁目,151,242,393,217
,151,242,393,217
,,,,
和田３丁目,493,592,"1,085",611
,493,592,"1,085",611
,,,,
愛宕１丁目,323,347,670,375
愛宕２丁目,463,466,929,483
愛宕３丁目,350,477,827,485
愛宕４丁目,"1,287","1,415","2,702","1,346"
,"2,423","2,705","5,128","2,689"
,,,,
,"72,813","75,909","148,722","70,959"
