地区名称,男,女,合計,世帯
関戸１丁目,422,500,922,454
関戸２丁目,"1,289","1,341","2,630","1,406"
関戸３丁目,691,741,"1,432",699
関戸４丁目,"1,027","1,144","2,171","1,198"
関戸５丁目,715,718,"1,433",702
関戸６丁目,422,422,844,384
,"4,566","4,866","9,432","4,843"
,,,,
連光寺１丁目,"1,870","1,932","3,802","1,614"
連光寺２丁目,"1,240","1,246","2,486","1,013"
連光寺３丁目,872,835,"1,707",782
連光寺４丁目,289,276,565,266
連光寺５丁目,141,134,275,141
連光寺６丁目,415,345,760,363
,"4,827","4,768","9,595","4,179"
,,,,
貝取,609,552,"1,161",599
,609,552,"1,161",599
,,,,
乞田,"1,297","1,199","2,496","1,205"
,"1,297","1,199","2,496","1,205"
,,,,
和田,"4,627","4,442","9,069","3,975"
,"4,627","4,442","9,069","3,975"
,,,,
百草,439,412,851,422
,439,412,851,422
,,,,
落川,630,618,"1,248",556
,630,618,"1,248",556
,,,,
東寺方,852,775,"1,627",780
東寺方１丁目,504,559,"1,063",514
,"1,356","1,334","2,690","1,294"
,,,,
一ノ宮１丁目,"1,100",905,"2,005","1,285"
一ノ宮２丁目,731,737,"1,468",869
一ノ宮３丁目,418,449,867,483
一ノ宮４丁目,952,979,"1,931","1,001"
,"3,201","3,070","6,271","3,638"
,,,,
桜ヶ丘１丁目,933,"1,020","1,953",940
桜ヶ丘２丁目,599,706,"1,305",585
桜ヶ丘３丁目,588,651,"1,239",541
桜ヶ丘４丁目,729,811,"1,540",809
,"2,849","3,188","6,037","2,875"
,,,,
和田（百草団地）,656,731,"1,387",878
,656,731,"1,387",878
,,,,
聖ヶ丘１丁目,891,"1,014","1,905",847
聖ヶ丘２丁目,865,"1,020","1,885",842
聖ヶ丘３丁目,"1,108","1,082","2,190",950
聖ヶ丘４丁目,363,389,752,299
聖ヶ丘５丁目,57,45,102,32
,"3,284","3,550","6,834","2,970"
,,,,
馬引沢１丁目,889,836,"1,725",897
馬引沢２丁目,"1,240","1,107","2,347","1,195"
,"2,129","1,943","4,072","2,092"
,,,,
山王下１丁目,308,403,711,552
,308,403,711,552
,,,,
中沢１丁目,570,518,"1,088",595
中沢２丁目,920,"1,041","1,961",840
,"1,490","1,559","3,049","1,435"
,,,,
唐木田１丁目,"1,137","1,159","2,296","1,074"
唐木田２丁目,0,0,0,0
,"1,137","1,159","2,296","1,074"
,,,,
諏訪１丁目,"2,094","2,128","4,222","2,000"
諏訪２丁目,"1,763","1,968","3,731","1,643"
諏訪３丁目,531,552,"1,083",499
諏訪４丁目,887,"1,205","2,092","1,127"
諏訪５丁目,317,420,737,420
,"5,592","6,273","11,865","5,689"
,,,,
永山１丁目,971,"1,020","1,991","1,103"
永山２丁目,"1,612","1,609","3,221","1,568"
永山３丁目,"1,683","1,852","3,535","1,739"
永山４丁目,"1,543","1,667","3,210","1,931"
永山５丁目,980,"1,082","2,062",870
永山６丁目,606,597,"1,203",574
,"7,395","7,827","15,222","7,785"
,,,,
貝取１丁目,997,943,"1,940",914
貝取２丁目,"1,701","1,830","3,531","1,483"
貝取３丁目,469,607,"1,076",475
貝取４丁目,546,585,"1,131",539
貝取５丁目,271,319,590,321
,"3,984","4,284","8,268","3,732"
,,,,
豊ヶ丘１丁目,"1,507","1,463","2,970","1,462"
豊ヶ丘２丁目,"1,466","1,513","2,979","1,306"
豊ヶ丘３丁目,794,907,"1,701",701
豊ヶ丘４丁目,326,357,683,384
豊ヶ丘５丁目,638,722,"1,360",655
豊ヶ丘６丁目,438,507,945,490
,"5,169","5,469","10,638","4,998"
,,,,
落合１丁目,"1,293","1,405","2,698","1,336"
落合２丁目,"1,139","1,116","2,255",879
落合３丁目,"1,505","1,600","3,105","1,483"
落合４丁目,"1,071","1,217","2,288","1,128"
落合５丁目,"1,119","1,137","2,256",919
落合６丁目,906,856,"1,762",792
,"7,033","7,331","14,364","6,537"
,,,,
鶴牧１丁目,"1,276","1,262","2,538","1,151"
鶴牧２丁目,833,785,"1,618",764
鶴牧３丁目,"1,942","2,076","4,018","1,457"
鶴牧４丁目,372,407,779,326
鶴牧５丁目,952,"1,059","2,011",852
鶴牧６丁目,875,948,"1,823",781
,"6,250","6,537","12,787","5,331"
,,,,
南野１丁目,2,0,2,1
南野２丁目,473,433,906,454
南野３丁目,453,466,919,380
,928,899,"1,827",835
,,,,
東寺方３丁目,151,240,391,215
,151,240,391,215
,,,,
和田３丁目,496,593,"1,089",613
,496,593,"1,089",613
,,,,
愛宕１丁目,322,346,668,374
愛宕２丁目,461,464,925,480
愛宕３丁目,345,475,820,485
愛宕４丁目,"1,290","1,416","2,706","1,346"
,"2,418","2,701","5,119","2,685"
,,,,
,"72,821","75,948","148,769","71,007"
