地区名称,男,女,合計,世帯
関戸１丁目,420,491,911,447
関戸２丁目,"1,280","1,324","2,604","1,391"
関戸３丁目,687,740,"1,427",694
関戸４丁目,"1,049","1,136","2,185","1,212"
関戸５丁目,700,716,"1,416",692
関戸６丁目,420,421,841,381
,"4,556","4,828","9,384","4,817"
,,,,
連光寺１丁目,"1,871","1,933","3,804","1,622"
連光寺２丁目,"1,240","1,248","2,488","1,012"
連光寺３丁目,876,838,"1,714",782
連光寺４丁目,286,273,559,263
連光寺５丁目,132,128,260,135
連光寺６丁目,418,347,765,359
,"4,823","4,767","9,590","4,173"
,,,,
貝取,606,554,"1,160",599
,606,554,"1,160",599
,,,,
乞田,"1,306","1,211","2,517","1,217"
,"1,306","1,211","2,517","1,217"
,,,,
和田,"4,628","4,431","9,059","3,967"
,"4,628","4,431","9,059","3,967"
,,,,
百草,447,409,856,426
,447,409,856,426
,,,,
落川,605,597,"1,202",543
,605,597,"1,202",543
,,,,
東寺方,858,772,"1,630",780
東寺方１丁目,506,557,"1,063",510
,"1,364","1,329","2,693","1,290"
,,,,
一ノ宮１丁目,"1,096",901,"1,997","1,274"
一ノ宮２丁目,736,736,"1,472",875
一ノ宮３丁目,413,445,858,475
一ノ宮４丁目,952,973,"1,925","1,005"
,"3,197","3,055","6,252","3,629"
,,,,
桜ヶ丘１丁目,946,"1,024","1,970",955
桜ヶ丘２丁目,602,712,"1,314",589
桜ヶ丘３丁目,584,655,"1,239",535
桜ヶ丘４丁目,728,802,"1,530",800
,"2,860","3,193","6,053","2,879"
,,,,
和田（百草団地）,665,737,"1,402",885
,665,737,"1,402",885
,,,,
聖ヶ丘１丁目,896,"1,026","1,922",851
聖ヶ丘２丁目,869,"1,021","1,890",844
聖ヶ丘３丁目,"1,113","1,088","2,201",951
聖ヶ丘４丁目,366,395,761,300
聖ヶ丘５丁目,57,45,102,32
,"3,301","3,575","6,876","2,978"
,,,,
馬引沢１丁目,889,818,"1,707",891
馬引沢２丁目,"1,261","1,089","2,350","1,198"
,"2,150","1,907","4,057","2,089"
,,,,
山王下１丁目,305,407,712,552
,305,407,712,552
,,,,
中沢１丁目,566,517,"1,083",594
中沢２丁目,916,"1,051","1,967",840
,"1,482","1,568","3,050","1,434"
,,,,
唐木田１丁目,"1,116","1,153","2,269","1,055"
唐木田２丁目,0,0,0,0
,"1,116","1,153","2,269","1,055"
,,,,
諏訪１丁目,"2,092","2,138","4,230","1,997"
諏訪２丁目,"1,759","1,947","3,706","1,625"
諏訪３丁目,533,553,"1,086",499
諏訪４丁目,889,"1,195","2,084","1,133"
諏訪５丁目,323,422,745,422
,"5,596","6,255","11,851","5,676"
,,,,
永山１丁目,968,"1,013","1,981","1,103"
永山２丁目,"1,619","1,597","3,216","1,560"
永山３丁目,"1,691","1,846","3,537","1,729"
永山４丁目,"1,542","1,667","3,209","1,933"
永山５丁目,984,"1,086","2,070",870
永山６丁目,609,596,"1,205",573
,"7,413","7,805","15,218","7,768"
,,,,
貝取１丁目,"1,005",943,"1,948",912
貝取２丁目,"1,714","1,851","3,565","1,498"
貝取３丁目,477,611,"1,088",476
貝取４丁目,549,591,"1,140",542
貝取５丁目,271,316,587,318
,"4,016","4,312","8,328","3,746"
,,,,
豊ヶ丘１丁目,"1,507","1,470","2,977","1,463"
豊ヶ丘２丁目,"1,465","1,526","2,991","1,309"
豊ヶ丘３丁目,792,908,"1,700",698
豊ヶ丘４丁目,318,354,672,380
豊ヶ丘５丁目,636,719,"1,355",649
豊ヶ丘６丁目,435,509,944,490
,"5,153","5,486","10,639","4,989"
,,,,
落合１丁目,"1,288","1,397","2,685","1,325"
落合２丁目,"1,149","1,119","2,268",887
落合３丁目,"1,510","1,603","3,113","1,484"
落合４丁目,"1,065","1,200","2,265","1,114"
落合５丁目,"1,120","1,143","2,263",916
落合６丁目,915,858,"1,773",799
,"7,047","7,320","14,367","6,525"
,,,,
鶴牧１丁目,"1,265","1,249","2,514","1,144"
鶴牧２丁目,825,787,"1,612",759
鶴牧３丁目,"1,922","2,051","3,973","1,443"
鶴牧４丁目,368,406,774,325
鶴牧５丁目,960,"1,060","2,020",852
鶴牧６丁目,876,939,"1,815",780
,"6,216","6,492","12,708","5,303"
,,,,
南野１丁目,2,0,2,1
南野２丁目,474,436,910,453
南野３丁目,457,469,926,382
,933,905,"1,838",836
,,,,
東寺方３丁目,151,243,394,218
,151,243,394,218
,,,,
和田３丁目,492,597,"1,089",616
,492,597,"1,089",616
,,,,
愛宕１丁目,329,350,679,378
愛宕２丁目,461,459,920,478
愛宕３丁目,357,481,838,487
愛宕４丁目,"1,298","1,422","2,720","1,352"
,"2,445","2,712","5,157","2,695"
,,,,
,"72,873","75,848","148,721","70,905"
