町丁目別人口・世帯数　平成29年11月1日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,419,497,916,453
関戸２丁目,"1,293","1,344","2,637","1,408"
関戸３丁目,700,741,"1,441",703
関戸４丁目,"1,038","1,144","2,182","1,199"
関戸５丁目,729,724,"1,453",718
関戸６丁目,419,419,838,384
,"4,598","4,869","9,467","4,865"
,,,,
連光寺１丁目,"1,869","1,929","3,798","1,621"
連光寺２丁目,"1,234","1,242","2,476","1,005"
連光寺３丁目,866,843,"1,709",783
連光寺４丁目,291,274,565,267
連光寺５丁目,138,134,272,143
連光寺６丁目,419,350,769,369
,"4,817","4,772","9,589","4,188"
,,,,
貝取,629,567,"1,196",617
,629,567,"1,196",617
,,,,
乞田,"1,323","1,200","2,523","1,221"
,"1,323","1,200","2,523","1,221"
,,,,
和田,"4,634","4,432","9,066","3,985"
,"4,634","4,432","9,066","3,985"
,,,,
百草,436,407,843,418
,436,407,843,418
,,,,
落川,634,619,"1,253",561
,634,619,"1,253",561
,,,,
東寺方,866,798,"1,664",796
東寺方１丁目,510,546,"1,056",508
,"1,376","1,344","2,720","1,304"
,,,,
一ノ宮１丁目,"1,099",906,"2,005","1,285"
一ノ宮２丁目,730,725,"1,455",860
一ノ宮３丁目,418,453,871,484
一ノ宮４丁目,951,984,"1,935","1,009"
,"3,198","3,068","6,266","3,638"
,,,,
桜ヶ丘１丁目,940,"1,025","1,965",938
桜ヶ丘２丁目,604,709,"1,313",587
桜ヶ丘３丁目,580,650,"1,230",535
桜ヶ丘４丁目,716,797,"1,513",784
,"2,840","3,181","6,021","2,844"
,,,,
和田（百草団地）,647,740,"1,387",884
,647,740,"1,387",884
,,,,
聖ヶ丘１丁目,896,"1,015","1,911",858
聖ヶ丘２丁目,865,"1,015","1,880",843
聖ヶ丘３丁目,"1,111","1,094","2,205",955
聖ヶ丘４丁目,361,391,752,300
聖ヶ丘５丁目,57,45,102,32
,"3,290","3,560","6,850","2,988"
,,,,
馬引沢１丁目,874,824,"1,698",878
馬引沢２丁目,"1,243","1,113","2,356","1,197"
,"2,117","1,937","4,054","2,075"
,,,,
山王下１丁目,315,404,719,560
,315,404,719,560
,,,,
中沢１丁目,578,531,"1,109",601
中沢２丁目,918,"1,034","1,952",838
,"1,496","1,565","3,061","1,439"
,,,,
唐木田１丁目,"1,147","1,182","2,329","1,086"
唐木田２丁目,0,0,0,0
,"1,147","1,182","2,329","1,086"
,,,,
諏訪１丁目,"2,112","2,129","4,241","2,003"
諏訪２丁目,"1,762","1,963","3,725","1,641"
諏訪３丁目,530,551,"1,081",501
諏訪４丁目,882,"1,187","2,069","1,118"
諏訪５丁目,316,412,728,415
,"5,602","6,242","11,844","5,678"
,,,,
永山１丁目,973,"1,018","1,991","1,108"
永山２丁目,"1,602","1,604","3,206","1,559"
永山３丁目,"1,686","1,867","3,553","1,759"
永山４丁目,"1,520","1,655","3,175","1,910"
永山５丁目,983,"1,093","2,076",874
永山６丁目,595,594,"1,189",575
,"7,359","7,831","15,190","7,785"
,,,,
貝取１丁目,991,936,"1,927",909
貝取２丁目,"1,684","1,827","3,511","1,483"
貝取３丁目,464,607,"1,071",474
貝取４丁目,549,585,"1,134",540
貝取５丁目,267,318,585,321
,"3,955","4,273","8,228","3,727"
,,,,
豊ヶ丘１丁目,"1,506","1,472","2,978","1,468"
豊ヶ丘２丁目,"1,471","1,503","2,974","1,310"
豊ヶ丘３丁目,793,902,"1,695",703
豊ヶ丘４丁目,327,361,688,387
豊ヶ丘５丁目,631,716,"1,347",651
豊ヶ丘６丁目,437,503,940,489
,"5,165","5,457","10,622","5,008"
,,,,
落合１丁目,"1,352","1,481","2,833","1,387"
落合２丁目,"1,142","1,113","2,255",881
落合３丁目,"1,499","1,585","3,084","1,471"
落合４丁目,"1,072","1,207","2,279","1,125"
落合５丁目,"1,115","1,129","2,244",921
落合６丁目,902,851,"1,753",792
,"7,082","7,366","14,448","6,577"
,,,,
鶴牧１丁目,"1,272","1,271","2,543","1,157"
鶴牧２丁目,821,785,"1,606",758
鶴牧３丁目,"1,952","2,092","4,044","1,467"
鶴牧４丁目,371,406,777,328
鶴牧５丁目,953,"1,064","2,017",857
鶴牧６丁目,876,937,"1,813",776
,"6,245","6,555","12,800","5,343"
,,,,
南野１丁目,2,0,2,1
南野２丁目,465,429,894,444
南野３丁目,451,458,909,381
,918,887,"1,805",826
,,,,
東寺方３丁目,151,236,387,213
,151,236,387,213
,,,,
和田３丁目,490,589,"1,079",610
,490,589,"1,079",610
,,,,
愛宕１丁目,318,347,665,375
愛宕２丁目,457,466,923,480
愛宕３丁目,342,470,812,482
愛宕４丁目,"1,265","1,402","2,667","1,330"
,"2,382","2,685","5,067","2,667"
,,,,
,"72,846","75,968","148,814","71,107"
