地区名称,男,女,合計,世帯
関戸１丁目,423,498,921,454
関戸２丁目,"1,284","1,334","2,618","1,398"
関戸３丁目,684,739,"1,423",694
関戸４丁目,"1,041","1,136","2,177","1,204"
関戸５丁目,703,715,"1,418",697
関戸６丁目,423,424,847,385
,"4,558","4,846","9,404","4,832"
,,,,
連光寺１丁目,"1,868","1,935","3,803","1,618"
連光寺２丁目,"1,241","1,249","2,490","1,013"
連光寺３丁目,878,839,"1,717",783
連光寺４丁目,291,277,568,266
連光寺５丁目,134,128,262,133
連光寺６丁目,412,345,757,359
,"4,824","4,773","9,597","4,172"
,,,,
貝取,613,559,"1,172",606
,613,559,"1,172",606
,,,,
乞田,"1,306","1,213","2,519","1,218"
,"1,306","1,213","2,519","1,218"
,,,,
和田,"4,630","4,435","9,065","3,977"
,"4,630","4,435","9,065","3,977"
,,,,
百草,446,411,857,425
,446,411,857,425
,,,,
落川,620,608,"1,228",551
,620,608,"1,228",551
,,,,
東寺方,857,773,"1,630",779
東寺方１丁目,505,556,"1,061",514
,"1,362","1,329","2,691","1,293"
,,,,
一ノ宮１丁目,"1,088",894,"1,982","1,264"
一ノ宮２丁目,740,738,"1,478",876
一ノ宮３丁目,413,448,861,479
一ノ宮４丁目,954,974,"1,928","1,005"
,"3,195","3,054","6,249","3,624"
,,,,
桜ヶ丘１丁目,941,"1,017","1,958",947
桜ヶ丘２丁目,602,710,"1,312",588
桜ヶ丘３丁目,588,652,"1,240",538
桜ヶ丘４丁目,726,806,"1,532",804
,"2,857","3,185","6,042","2,877"
,,,,
和田（百草団地）,656,730,"1,386",875
,656,730,"1,386",875
,,,,
聖ヶ丘１丁目,896,"1,026","1,922",852
聖ヶ丘２丁目,865,"1,024","1,889",844
聖ヶ丘３丁目,"1,112","1,083","2,195",950
聖ヶ丘４丁目,366,391,757,301
聖ヶ丘５丁目,57,45,102,32
,"3,296","3,569","6,865","2,979"
,,,,
馬引沢１丁目,893,823,"1,716",897
馬引沢２丁目,"1,255","1,090","2,345","1,195"
,"2,148","1,913","4,061","2,092"
,,,,
山王下１丁目,308,405,713,554
,308,405,713,554
,,,,
中沢１丁目,573,519,"1,092",598
中沢２丁目,920,"1,050","1,970",841
,"1,493","1,569","3,062","1,439"
,,,,
唐木田１丁目,"1,127","1,157","2,284","1,064"
唐木田２丁目,0,0,0,0
,"1,127","1,157","2,284","1,064"
,,,,
諏訪１丁目,"2,089","2,131","4,220","2,000"
諏訪２丁目,"1,759","1,957","3,716","1,632"
諏訪３丁目,533,551,"1,084",496
諏訪４丁目,885,"1,199","2,084","1,132"
諏訪５丁目,323,421,744,422
,"5,589","6,259","11,848","5,682"
,,,,
永山１丁目,969,"1,017","1,986","1,109"
永山２丁目,"1,615","1,602","3,217","1,560"
永山３丁目,"1,681","1,839","3,520","1,726"
永山４丁目,"1,536","1,664","3,200","1,930"
永山５丁目,983,"1,083","2,066",870
永山６丁目,612,598,"1,210",575
,"7,396","7,803","15,199","7,770"
,,,,
貝取１丁目,998,938,"1,936",908
貝取２丁目,"1,716","1,851","3,567","1,498"
貝取３丁目,478,611,"1,089",477
貝取４丁目,549,588,"1,137",542
貝取５丁目,270,319,589,319
,"4,011","4,307","8,318","3,744"
,,,,
豊ヶ丘１丁目,"1,512","1,480","2,992","1,467"
豊ヶ丘２丁目,"1,464","1,522","2,986","1,310"
豊ヶ丘３丁目,794,908,"1,702",699
豊ヶ丘４丁目,318,351,669,379
豊ヶ丘５丁目,635,719,"1,354",650
豊ヶ丘６丁目,440,508,948,494
,"5,163","5,488","10,651","4,999"
,,,,
落合１丁目,"1,287","1,397","2,684","1,328"
落合２丁目,"1,144","1,120","2,264",883
落合３丁目,"1,508","1,607","3,115","1,488"
落合４丁目,"1,067","1,204","2,271","1,121"
落合５丁目,"1,120","1,142","2,262",917
落合６丁目,906,861,"1,767",796
,"7,032","7,331","14,363","6,533"
,,,,
鶴牧１丁目,"1,266","1,259","2,525","1,146"
鶴牧２丁目,832,785,"1,617",760
鶴牧３丁目,"1,926","2,057","3,983","1,445"
鶴牧４丁目,370,408,778,326
鶴牧５丁目,956,"1,057","2,013",853
鶴牧６丁目,880,943,"1,823",782
,"6,230","6,509","12,739","5,312"
,,,,
南野１丁目,2,0,2,1
南野２丁目,473,435,908,453
南野３丁目,455,468,923,382
,930,903,"1,833",836
,,,,
東寺方３丁目,151,242,393,217
,151,242,393,217
,,,,
和田３丁目,494,596,"1,090",617
,494,596,"1,090",617
,,,,
愛宕１丁目,325,346,671,376
愛宕２丁目,459,464,923,480
愛宕３丁目,353,476,829,486
愛宕４丁目,"1,291","1,419","2,710","1,346"
,"2,428","2,705","5,133","2,688"
,,,,
,"72,863","75,899","148,762","70,976"
