市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,120,東京都,多摩市,2022-12-31,和田（百草団地）,1228,594,634,7,2,5,5,4,9,14,12,13,8,21,16,11,15,18,16,27,21,60,34,72,34,43,49,35,33,36,39,72,72,73,90,50,107,33,72,861,
132241,131,東京都,多摩市,2022-12-31,聖ヶ丘１丁目,1886,892,994,27,27,46,36,41,30,43,33,53,40,36,40,39,38,47,51,69,56,51,69,53,82,59,70,63,75,52,75,79,115,65,79,44,42,25,36,883,
132241,132,東京都,多摩市,2022-12-31,聖ヶ丘２丁目,1738,799,939,13,9,16,30,18,21,24,14,24,16,14,19,30,25,39,29,44,56,47,56,45,51,37,42,39,59,41,77,122,148,110,122,68,88,68,77,840,
132241,133,東京都,多摩市,2022-12-31,聖ヶ丘３丁目,2076,999,1077,20,30,38,42,32,36,35,33,46,41,20,29,36,31,50,50,68,66,69,65,71,84,57,59,57,60,71,95,103,119,99,105,77,65,50,67,942,
132241,134,東京都,多摩市,2022-12-31,聖ヶ丘４丁目,739,356,383,9,10,18,22,19,28,14,10,13,8,8,5,6,7,14,26,26,20,40,40,18,24,15,18,6,10,15,33,47,48,43,32,29,25,16,17,299,
132241,135,東京都,多摩市,2022-12-31,聖ヶ丘５丁目,118,65,53,4,1,5,5,7,6,2,3,3,2,1,3,5,1,4,4,9,8,3,4,5,5,6,2,2,2,2,3,2,0,1,2,1,2,3,0,38,
132241,141,東京都,多摩市,2022-12-31,馬引沢１丁目,1827,927,900,40,39,64,64,35,28,38,32,62,66,67,61,85,66,79,84,87,81,75,81,77,58,66,63,47,41,38,33,23,29,17,22,16,22,11,30,959,
132241,142,東京都,多摩市,2022-12-31,馬引沢２丁目,2392,1249,1143,36,36,60,60,70,69,45,41,92,92,112,86,95,81,117,95,133,97,98,109,130,113,99,79,60,52,29,40,37,37,16,25,11,17,9,14,1313,
132241,151,東京都,多摩市,2022-12-31,山王下１丁目,612,297,315,4,3,3,1,3,2,9,14,49,47,46,25,27,17,28,14,14,10,19,12,20,10,21,14,13,11,8,9,12,10,7,29,6,26,8,61,491,
132241,161,東京都,多摩市,2022-12-31,中沢１丁目,1383,724,659,18,22,24,23,28,17,27,23,43,37,71,47,52,53,52,42,51,32,57,42,52,52,76,62,40,52,43,46,37,45,24,30,19,20,10,14,817,
132241,162,東京都,多摩市,2022-12-31,中沢２丁目,1861,902,959,12,14,44,32,79,69,48,58,35,53,32,38,31,31,37,46,66,81,112,80,65,69,67,66,58,64,57,58,65,69,43,45,25,31,26,55,856,
132241,171,東京都,多摩市,2022-12-31,唐木田１丁目,2302,1098,1204,40,36,35,46,34,27,32,39,48,67,52,72,62,68,84,75,71,79,69,73,80,67,63,83,75,75,74,101,117,111,85,69,46,53,31,63,1186,
132241,172,東京都,多摩市,2022-12-31,唐木田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132241,311,東京都,多摩市,2022-12-31,諏訪１丁目,4112,2053,2059,60,61,61,67,79,91,116,85,145,124,121,159,129,109,141,112,126,116,136,139,219,205,185,187,143,121,87,94,100,120,83,102,63,82,59,85,2057,
132241,312,東京都,多摩市,2022-12-31,諏訪２丁目,3604,1716,1888,72,72,149,144,135,145,36,40,40,31,19,44,47,49,120,149,202,196,180,181,122,136,84,81,75,80,87,99,115,134,96,126,93,102,44,79,1575,
132241,313,東京都,多摩市,2022-12-31,諏訪３丁目,1025,511,514,13,14,17,14,14,22,28,20,40,28,28,21,25,23,29,20,27,19,39,31,37,46,42,46,33,34,22,24,31,39,35,40,27,39,24,34,512,
132241,314,東京都,多摩市,2022-12-31,諏訪４丁目,1345,600,745,19,12,24,29,25,15,25,30,30,28,20,26,19,24,31,30,36,36,38,39,48,62,39,52,24,27,29,44,61,73,45,92,56,75,31,51,734,
132241,315,東京都,多摩市,2022-12-31,諏訪５丁目,718,310,408,0,0,3,1,5,5,7,8,8,15,4,5,6,1,5,4,8,7,5,17,25,34,22,26,20,29,26,20,34,54,55,74,53,62,24,46,466,
132241,321,東京都,多摩市,2022-12-31,永山１丁目,1894,930,964,16,12,14,21,20,30,34,33,67,75,68,65,43,55,46,60,69,64,72,73,110,97,99,83,72,72,60,50,63,65,34,39,19,35,24,35,1129,
132241,322,東京都,多摩市,2022-12-31,永山２丁目,3126,1558,1568,57,49,73,60,73,60,66,57,57,82,75,87,80,82,116,86,119,129,138,105,137,147,128,109,84,75,76,70,92,120,76,95,62,78,49,77,1577,
132241,323,東京都,多摩市,2022-12-31,永山３丁目,3964,1866,2098,77,71,55,78,76,71,80,82,72,55,63,60,88,87,116,107,134,134,129,143,169,170,112,103,95,107,95,129,150,173,136,226,132,162,87,140,2047,
132241,324,東京都,多摩市,2022-12-31,永山４丁目,2826,1321,1505,24,25,27,23,22,17,25,23,35,30,52,42,72,40,52,58,71,64,82,98,153,114,88,78,85,98,87,99,139,173,120,186,110,176,77,161,1823,
132241,325,東京都,多摩市,2022-12-31,永山５丁目,1979,921,1058,19,21,31,38,35,36,34,39,34,31,22,17,25,25,23,33,53,49,62,70,79,81,70,70,41,47,60,57,70,117,103,151,94,99,66,77,884,
132241,326,東京都,多摩市,2022-12-31,永山６丁目,1219,615,604,20,15,18,22,21,23,30,31,61,40,36,30,30,28,34,26,40,44,42,43,60,51,38,34,31,40,33,32,41,54,31,36,28,27,21,28,615,
132241,331,東京都,多摩市,2022-12-31,貝取１丁目,1956,1024,932,24,12,42,26,43,44,45,37,47,50,57,39,53,44,65,59,69,73,100,58,76,67,84,66,66,58,56,65,70,86,58,74,37,38,32,36,985,
132241,332,東京都,多摩市,2022-12-31,貝取２丁目,3262,1539,1723,25,25,30,36,56,55,66,74,56,71,41,24,57,47,70,63,100,86,127,146,81,104,72,94,94,107,121,196,201,237,184,178,106,103,52,77,1510,
132241,333,東京都,多摩市,2022-12-31,貝取３丁目,933,396,537,6,9,10,15,15,12,25,36,19,24,7,19,10,15,18,16,17,24,29,36,35,36,17,34,12,15,19,46,45,80,57,49,34,45,21,26,448,
132241,334,東京都,多摩市,2022-12-31,貝取４丁目,1060,510,550,8,7,10,10,15,18,21,19,15,17,15,10,14,11,17,15,20,23,34,38,46,39,29,36,38,36,30,41,55,58,43,66,60,55,40,51,537,
132241,335,東京都,多摩市,2022-12-31,貝取５丁目,526,236,290,3,2,6,2,4,9,9,8,9,6,10,11,10,6,13,10,12,14,16,14,16,17,13,15,13,12,12,23,27,40,24,37,21,40,18,24,316,
132241,341,東京都,多摩市,2022-12-31,豊ヶ丘１丁目,3139,1596,1543,75,48,63,58,53,51,66,73,105,110,109,115,128,96,105,101,121,110,124,101,138,142,128,102,87,85,75,77,88,108,62,66,44,53,25,47,1634,
132241,342,東京都,多摩市,2022-12-31,豊ヶ丘２丁目,2848,1397,1451,26,26,39,34,60,54,55,57,61,58,55,56,52,47,64,65,100,71,98,107,122,136,85,82,84,79,82,113,142,165,123,139,89,105,60,57,1338,
132241,343,東京都,多摩市,2022-12-31,豊ヶ丘３丁目,1550,717,833,4,10,10,15,21,27,20,28,31,31,19,24,24,24,32,28,35,31,47,50,43,67,38,45,42,61,71,108,123,126,76,75,55,43,26,40,698,
132241,344,東京都,多摩市,2022-12-31,豊ヶ丘４丁目,689,319,370,7,8,9,5,11,7,11,8,8,8,7,8,8,10,10,7,15,12,17,25,34,24,19,22,18,14,23,19,36,39,27,51,30,42,29,61,405,
132241,345,東京都,多摩市,2022-12-31,豊ヶ丘５丁目,1230,570,660,2,6,11,9,21,17,32,21,17,23,8,9,17,11,15,16,28,22,41,47,51,52,42,31,30,33,28,45,51,52,60,110,61,73,55,83,634,
132241,346,東京都,多摩市,2022-12-31,豊ヶ丘６丁目,924,420,504,12,13,6,13,16,15,10,16,9,19,15,15,15,19,18,14,18,29,25,18,35,31,28,29,28,25,29,40,52,61,47,61,24,43,33,43,516,
132241,351,東京都,多摩市,2022-12-31,落合１丁目,2989,1441,1548,59,52,88,86,42,69,58,63,53,76,84,90,82,82,111,128,136,129,152,142,144,129,112,101,78,87,68,73,80,97,50,49,28,41,16,54,1516,
132241,352,東京都,多摩市,2022-12-31,落合２丁目,2259,1149,1110,44,38,91,86,102,70,67,65,57,52,37,31,33,37,70,79,108,112,138,123,94,104,75,60,62,47,56,67,52,54,23,37,26,25,14,23,918,
132241,353,東京都,多摩市,2022-12-31,落合３丁目,2963,1433,1530,35,27,46,42,47,46,55,46,51,65,69,57,52,47,68,77,101,85,117,90,105,119,93,83,68,79,83,101,143,212,135,155,98,112,67,87,1521,
132241,354,東京都,多摩市,2022-12-31,落合４丁目,2055,941,1114,12,15,18,19,29,29,39,30,24,40,21,31,25,30,34,34,49,55,77,90,96,80,62,64,43,47,48,76,132,169,93,151,87,85,52,69,1113,
132241,355,東京都,多摩市,2022-12-31,落合５丁目,2106,1027,1079,11,17,28,30,52,41,47,45,38,31,28,32,31,25,58,49,48,51,85,72,73,75,52,60,58,73,76,99,118,154,124,107,69,63,31,55,925,
132241,356,東京都,多摩市,2022-12-31,落合６丁目,1721,876,845,25,16,35,23,54,47,63,52,51,51,31,29,34,26,53,46,50,71,99,78,68,75,70,38,34,41,40,53,53,82,51,44,39,40,26,33,792,
132241,361,東京都,多摩市,2022-12-31,鶴牧１丁目,2642,1302,1340,63,55,77,88,52,51,67,68,96,80,66,55,78,75,95,109,102,104,130,135,146,124,89,83,62,92,59,58,59,65,23,34,23,34,15,30,1260,
132241,362,東京都,多摩市,2022-12-31,鶴牧２丁目,1700,895,805,21,25,23,28,39,49,50,51,78,60,78,68,62,51,66,38,55,52,91,87,84,76,73,65,64,45,42,28,35,39,14,16,11,6,9,21,891,
132241,363,東京都,多摩市,2022-12-31,鶴牧３丁目,4319,2076,2243,107,95,126,138,146,154,170,165,77,93,27,49,68,82,124,139,149,170,247,274,202,181,128,106,98,97,67,101,115,146,114,123,66,70,45,60,1586,
132241,364,東京都,多摩市,2022-12-31,鶴牧４丁目,718,340,378,3,4,7,13,11,14,14,13,12,12,12,5,8,5,10,13,24,25,28,27,21,23,13,20,17,12,18,30,29,42,47,56,40,41,26,23,325,
132241,365,東京都,多摩市,2022-12-31,鶴牧５丁目,1898,888,1010,18,18,46,34,31,39,36,36,35,24,24,19,15,14,49,55,53,55,60,67,58,56,40,54,39,47,50,84,98,151,102,126,89,76,45,55,854,
132241,366,東京都,多摩市,2022-12-31,鶴牧６丁目,1760,869,891,34,24,31,26,34,35,43,38,40,56,39,58,46,43,56,53,49,61,64,63,61,62,63,65,60,70,68,71,84,86,55,37,27,25,15,18,806,
132241,371,東京都,多摩市,2022-12-31,南野１、２丁目,952,491,461,26,20,19,21,16,14,27,20,47,42,23,26,27,26,36,31,39,22,48,44,43,39,28,31,23,28,28,27,18,25,18,19,12,16,13,10,507,
132241,373,東京都,多摩市,2022-12-31,南野３丁目,934,452,482,13,18,14,18,31,26,26,38,22,26,11,20,19,15,31,29,37,28,47,44,40,42,26,25,22,22,23,29,40,39,27,26,11,18,12,19,399,
132241,383,東京都,多摩市,2022-12-31,東寺方３丁目,315,127,188,0,0,1,2,10,2,3,10,5,11,5,8,2,3,5,3,3,7,5,10,14,18,6,12,4,13,11,16,19,12,13,25,12,24,9,12,176,
132241,393,東京都,多摩市,2022-12-31,和田３丁目,832,379,453,2,3,9,4,16,10,19,9,13,7,14,7,5,9,11,19,10,13,18,30,23,30,27,16,13,32,24,23,42,59,51,73,56,63,26,46,500,
132241,401,東京都,多摩市,2022-12-31,愛宕１丁目,518,245,273,2,4,7,6,7,5,6,13,18,10,4,6,8,1,7,9,12,14,24,24,20,25,19,13,9,15,18,23,22,21,26,35,24,24,12,25,294,
132241,402,東京都,多摩市,2022-12-31,愛宕２丁目,840,406,434,2,4,8,7,8,9,8,8,9,4,8,5,14,8,23,15,15,15,33,27,44,31,29,24,30,30,31,34,46,60,45,57,24,59,29,37,485,
132241,403,東京都,多摩市,2022-12-31,愛宕３丁目,705,292,413,4,2,5,2,4,4,11,9,13,9,1,1,5,1,3,10,10,12,24,16,19,20,14,26,11,18,19,35,33,47,40,80,41,69,35,52,464,
132241,404,東京都,多摩市,2022-12-31,愛宕４丁目,2632,1239,1393,33,28,34,26,27,36,41,52,58,62,68,80,73,55,79,77,77,68,80,87,70,83,83,105,86,116,104,117,125,127,91,112,63,88,47,74,1428,
