年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,19,19,28,9,4,9,24,17,7,9,10,9,13,15,11,9,8,9,7,4,4,4,5,4,11,7,11,12,52,50,6,6,5,9,10,9,19,13,25,15,7,7,7,5,14,18,13,11,10,7,6,3,12,10,3,3,7,13,5,5,8,4,2,3,0,0,12,15,30,12,10,3,4,8,5,10,12,20,33,12,17,15,7,2,6,8,1,0,8,15,19,10,19,22,10,12,3,3,7,5,0,0,13,10,16,10,3,4,5,2,5,2,18,24,16,15,10,4,2,2,3,2,4,2,13,16,14,11,12,21,5,5,9,15,12,10,11,24,20,6,19,24,1,0,7,8,9,14,12,9,5,4,1,2,1,1,2,2,4,2,1,1,20,15,849,766,"1,615"
36,21,15,15,20,6,9,19,17,5,8,8,9,10,14,8,7,14,10,1,1,9,1,4,2,4,7,14,13,64,48,2,6,11,12,17,9,8,8,24,11,13,13,9,6,14,19,8,9,3,12,9,6,8,13,2,3,7,9,6,7,7,11,3,6,1,1,11,16,18,18,5,4,11,11,10,6,15,5,20,20,22,37,4,1,7,1,1,0,7,11,21,15,25,17,12,14,3,6,5,2,0,0,12,12,8,14,2,2,0,2,1,3,27,20,12,9,8,7,1,1,3,1,5,5,22,29,18,11,13,5,6,5,9,6,6,5,14,20,11,7,16,21,3,4,9,11,8,8,6,5,8,7,2,0,2,1,1,1,5,4,1,1,14,18,804,771,"1,575"
37,19,16,15,19,11,13,16,26,13,13,10,4,21,19,9,13,11,16,2,4,2,2,9,8,15,9,20,13,44,37,5,7,7,7,11,7,8,14,18,14,10,10,4,3,20,22,6,5,9,10,0,9,10,9,5,3,13,13,7,3,12,10,2,0,1,1,17,13,16,23,4,0,17,8,2,10,23,21,32,27,20,31,6,7,5,6,0,2,6,10,19,23,19,19,6,11,3,6,9,5,0,0,13,14,12,15,5,3,2,4,1,0,23,15,12,11,8,4,3,2,3,3,2,0,26,23,15,15,15,12,4,6,15,10,21,10,19,18,14,9,35,33,3,2,8,7,12,7,5,6,5,4,0,0,1,7,1,2,2,4,0,2,13,13,867,842,"1,709"
38,18,15,23,14,6,14,17,22,12,11,3,6,23,14,21,17,15,7,3,4,4,1,8,6,10,13,16,20,49,64,6,3,10,11,11,10,10,5,17,14,16,7,4,8,18,17,6,5,11,10,6,8,7,6,3,2,8,7,11,7,11,12,5,12,1,2,25,25,29,14,8,2,8,7,11,9,17,12,25,21,28,34,7,4,3,8,2,1,12,15,28,20,27,27,13,12,3,10,7,4,0,0,15,10,15,12,5,2,5,3,3,1,17,16,13,11,1,6,2,1,3,3,2,4,21,30,15,19,13,23,8,6,11,10,6,13,27,24,9,7,22,31,2,3,12,17,16,11,7,6,4,7,1,0,4,3,2,1,4,2,0,4,20,14,927,899,"1,826"
39,18,13,21,20,10,12,16,18,12,10,5,3,17,19,9,9,12,4,2,3,4,4,4,6,10,6,14,14,61,55,6,5,9,8,15,10,12,7,17,18,16,13,2,6,16,12,12,9,11,7,7,6,16,6,5,5,12,9,10,7,12,13,2,5,1,0,14,15,24,28,1,5,12,8,9,11,17,17,31,32,33,32,5,6,10,7,1,1,13,9,29,18,26,22,11,9,11,8,6,10,0,0,12,13,19,12,3,5,5,4,3,4,20,26,11,19,5,7,2,1,3,7,5,3,29,30,8,23,15,16,11,12,14,8,8,8,24,23,12,9,32,30,1,4,13,12,11,13,6,5,9,7,1,1,3,7,1,3,8,3,1,2,12,17,956,914,"1,870"
40,15,21,17,14,11,8,14,15,9,13,9,5,26,23,10,9,19,16,4,5,3,1,6,7,9,14,16,17,62,76,4,6,7,7,10,12,11,9,22,14,16,9,1,6,15,14,16,16,8,6,4,5,7,10,5,3,14,17,10,13,15,13,4,2,2,2,17,16,29,27,2,0,4,3,9,13,19,20,17,21,38,42,6,5,9,9,1,1,16,8,22,30,26,25,15,15,7,10,8,6,0,0,16,9,15,20,5,1,5,8,1,4,27,24,21,19,5,7,1,3,4,3,4,5,30,26,22,24,8,13,6,8,10,7,6,10,24,16,9,12,30,28,1,2,8,12,8,12,10,6,4,2,0,0,4,1,3,4,4,5,0,3,16,15,953,968,"1,921"
41,13,10,20,15,9,11,20,21,10,12,8,6,15,25,10,10,12,7,8,3,2,2,8,4,12,9,16,10,57,47,12,8,7,6,13,14,11,14,15,16,15,10,6,6,20,9,8,11,8,8,5,8,11,11,10,2,12,12,6,11,12,17,5,5,1,3,14,13,21,19,3,4,13,4,9,11,11,16,29,27,42,40,6,4,6,7,0,2,14,15,16,22,22,20,13,8,14,11,6,7,0,0,18,18,24,20,3,3,7,3,1,1,18,21,18,11,8,8,3,4,3,3,5,9,25,21,15,20,16,13,11,8,7,8,11,12,26,25,11,6,29,27,3,3,7,16,6,11,6,9,6,7,0,2,3,4,1,2,2,4,0,5,15,9,944,906,"1,850"
42,13,5,22,10,12,9,18,9,11,13,10,4,30,23,9,12,11,14,0,3,4,1,8,3,14,6,23,15,75,64,7,2,15,3,11,14,10,13,21,10,12,9,14,8,20,16,9,11,5,9,9,8,8,13,5,6,16,10,7,7,19,15,2,6,2,2,24,20,27,19,4,2,10,10,14,22,15,18,30,23,46,40,8,3,8,6,5,2,14,21,27,21,24,27,13,9,6,10,6,7,0,0,7,8,25,13,1,7,3,3,4,2,22,17,19,9,4,9,4,1,8,7,4,5,22,26,21,23,21,21,7,16,9,10,9,15,16,18,8,8,31,32,4,4,11,14,4,12,5,3,7,7,1,2,1,2,6,2,4,3,4,1,17,10,"1,042",923,"1,965"
43,12,10,24,27,6,11,23,11,7,12,4,5,30,34,23,14,11,11,7,1,0,1,6,6,6,8,14,19,80,62,8,11,7,11,12,14,12,12,20,12,11,8,7,11,19,10,18,8,8,11,9,8,7,6,3,3,13,7,6,13,9,13,6,4,2,0,16,17,32,13,3,2,12,5,18,17,12,12,28,22,40,39,4,6,7,5,1,2,15,11,22,28,34,25,17,11,8,6,13,11,0,0,9,19,12,16,4,4,1,6,3,6,28,25,17,9,9,2,6,4,7,5,3,2,26,26,27,24,33,21,14,14,15,10,12,12,13,23,7,14,27,43,7,11,14,6,16,13,12,3,12,4,0,0,1,3,0,2,2,1,4,2,14,14,"1,067",970,"2,037"
44,10,9,27,25,8,18,17,10,15,15,4,12,44,39,9,14,16,5,4,4,5,5,12,7,12,10,27,12,83,76,2,3,11,6,13,11,9,9,22,16,15,6,5,4,17,13,7,14,10,11,7,5,9,3,4,7,14,10,15,12,13,8,9,3,2,1,16,15,24,19,2,2,12,10,16,18,14,13,22,23,36,35,3,1,6,9,1,0,10,9,32,28,28,37,13,21,18,12,7,13,0,0,19,19,24,17,4,9,4,3,3,1,26,23,25,23,9,5,1,0,6,4,2,8,33,30,23,21,23,17,11,9,7,16,12,22,23,22,20,12,32,40,9,5,13,7,15,13,6,1,8,8,2,3,1,3,2,4,3,2,2,1,15,20,"1,120","1,036","2,156"
45,8,17,29,16,12,3,16,8,16,15,4,3,30,51,15,18,18,11,3,6,3,3,11,6,8,13,21,20,93,77,11,4,14,12,17,11,11,5,21,13,10,13,9,5,16,15,16,12,14,6,8,10,7,8,6,8,5,14,11,10,7,14,8,14,0,1,14,23,22,30,3,1,8,9,24,16,19,14,24,20,32,44,11,7,8,10,0,1,16,12,23,13,23,30,10,17,12,13,3,8,0,0,17,15,19,31,3,7,9,5,1,2,21,13,12,16,9,6,2,4,7,12,8,5,31,29,30,33,20,20,11,17,16,13,22,13,27,24,20,18,40,53,6,4,12,15,19,13,8,15,7,6,3,2,4,6,5,5,6,6,5,5,20,23,"1,150","1,146","2,296"
46,9,7,16,25,5,7,21,18,18,7,8,7,40,45,15,15,10,10,5,5,4,5,2,2,14,10,29,23,89,69,14,7,16,11,16,12,7,3,26,17,6,12,8,6,16,16,14,10,8,11,9,12,9,10,11,4,13,16,9,10,17,12,9,8,1,0,14,12,20,20,4,2,14,9,19,13,18,20,25,32,36,38,6,5,8,5,1,4,12,16,23,18,24,21,15,13,12,18,13,9,0,0,16,11,25,26,5,8,8,7,3,2,27,19,15,18,7,8,0,4,9,8,5,1,27,29,32,21,25,22,11,12,23,18,27,19,18,25,21,12,52,52,1,5,12,8,13,14,10,5,9,14,0,0,1,4,3,6,5,5,4,2,16,10,"1,188","1,082","2,270"
47,13,14,18,14,4,9,17,24,17,14,5,9,36,44,25,22,15,11,3,5,3,1,10,3,15,12,22,25,85,93,3,10,9,11,12,16,8,17,28,16,11,5,9,2,13,17,11,8,5,5,7,8,15,5,11,2,13,11,10,11,19,19,3,7,0,0,16,15,16,17,2,3,10,8,30,17,7,11,24,32,34,33,7,5,7,6,1,2,13,16,23,18,26,27,15,20,11,11,10,8,0,0,25,11,31,27,3,7,7,6,2,3,22,30,15,22,9,15,6,8,8,4,3,3,37,27,23,17,28,12,14,15,15,13,10,13,25,30,15,24,45,60,4,4,12,16,13,4,10,9,12,11,1,2,2,4,5,5,6,4,5,3,14,20,"1,154","1,148","2,302"
48,24,11,21,22,11,8,19,28,13,14,12,7,54,50,17,26,11,13,5,4,2,2,11,9,9,12,24,20,84,96,8,7,14,9,11,10,16,6,14,12,11,14,5,11,23,10,13,18,9,14,10,6,10,8,20,9,10,13,13,14,13,11,13,3,0,1,17,10,20,19,5,3,13,7,15,21,11,8,38,28,43,37,6,6,10,9,3,5,16,11,28,30,33,33,17,23,8,12,7,9,0,0,19,10,23,29,10,8,4,9,5,2,26,23,24,33,13,13,7,6,10,15,3,4,32,26,29,27,22,22,25,25,18,8,17,18,25,28,14,17,52,61,7,9,12,15,9,15,10,8,8,5,1,5,4,6,4,6,7,3,3,2,15,14,"1,278","1,241","2,519"
49,14,14,25,21,6,11,17,14,13,10,5,7,36,43,22,21,13,22,7,3,4,4,7,6,13,13,34,27,103,79,8,16,9,14,19,5,13,14,21,14,13,15,11,10,18,18,15,20,8,7,8,8,16,5,12,11,10,15,4,11,13,9,7,8,2,2,14,21,20,23,5,3,12,9,24,13,14,20,25,27,35,29,9,8,5,9,0,5,15,18,41,26,23,32,25,25,19,16,9,9,0,0,23,11,29,33,8,6,6,11,5,5,28,16,32,18,9,8,2,3,7,8,6,5,25,31,24,25,22,14,16,21,13,20,23,15,35,28,21,16,58,48,10,5,12,13,10,17,10,7,11,8,0,1,7,10,7,2,9,9,7,4,15,20,"1,311","1,228","2,539"
50,7,18,30,21,9,15,23,22,17,8,2,6,47,49,20,27,19,15,3,7,9,1,5,7,12,14,25,20,90,62,12,13,15,9,13,18,11,9,17,15,12,12,7,10,16,14,18,15,6,7,7,4,9,12,7,8,12,15,11,8,19,19,4,6,0,1,15,13,29,27,8,4,11,13,15,17,18,16,44,49,33,33,7,13,6,12,3,6,19,25,33,35,42,37,38,23,18,22,11,11,0,0,16,14,18,25,9,4,11,9,2,2,27,22,24,34,7,12,12,6,17,16,7,5,31,33,23,18,19,24,21,16,15,21,15,17,24,23,15,13,52,62,4,5,16,10,20,8,9,8,7,9,2,6,3,6,2,6,9,7,2,4,15,15,"1,318","1,303","2,621"
51,12,13,21,18,11,18,17,22,12,13,11,6,48,35,26,31,15,10,9,4,3,1,17,1,13,5,26,16,104,90,5,8,10,12,20,15,12,10,19,13,9,12,10,6,19,10,13,16,16,8,11,11,11,9,16,6,8,10,12,8,9,21,2,6,2,2,20,14,29,18,5,1,7,5,11,18,17,12,40,37,14,24,11,8,11,12,4,7,18,21,21,24,31,45,32,26,23,15,13,8,0,0,18,11,19,20,10,5,6,7,1,5,31,31,27,27,8,12,5,2,8,9,7,15,24,29,18,21,24,30,14,16,17,10,10,19,35,22,21,17,45,31,4,3,13,11,8,15,9,5,6,7,3,4,6,3,7,5,9,8,6,4,17,18,"1,292","1,183","2,475"
52,9,12,15,20,13,14,21,31,14,6,6,11,47,35,28,27,16,15,5,6,2,3,15,9,6,12,19,18,95,82,9,7,12,11,17,14,3,10,21,15,18,8,7,5,15,21,11,18,6,8,9,9,14,14,14,6,9,18,9,12,13,13,5,3,1,0,10,5,20,29,2,3,11,14,16,14,11,13,49,35,30,36,5,9,12,15,7,7,18,16,33,25,27,25,28,18,13,12,9,15,0,0,9,14,14,28,8,6,14,6,3,3,24,27,26,24,8,17,8,3,13,8,7,2,34,26,16,17,19,25,29,13,10,20,16,13,41,24,19,14,29,28,5,6,10,9,10,17,7,9,10,9,3,3,7,10,3,8,7,3,3,4,14,20,"1,231","1,200","2,431"
53,9,13,17,30,26,23,31,22,8,9,8,9,33,29,29,30,12,19,5,4,2,4,9,5,6,7,19,17,85,74,8,2,10,10,16,11,5,16,14,12,11,9,5,8,11,11,20,13,3,5,10,15,8,12,21,10,15,20,3,11,16,21,4,5,1,1,14,13,27,20,3,0,15,8,14,9,15,13,33,42,25,22,8,11,8,11,6,4,21,16,24,32,33,28,25,29,11,13,15,9,0,0,19,11,15,15,6,6,10,12,10,3,23,32,18,27,9,7,3,5,2,11,6,6,24,21,21,21,25,20,13,18,12,14,16,14,25,29,13,17,46,28,3,5,6,13,15,11,7,11,9,8,3,1,4,7,4,3,12,5,4,5,9,12,"1,169","1,165","2,334"
54,4,13,19,30,12,3,21,21,16,13,15,10,42,36,22,24,14,14,8,2,4,1,6,6,10,11,16,18,93,83,10,3,14,12,18,13,8,11,11,15,17,11,9,5,16,20,19,17,7,9,9,6,12,13,14,4,9,19,10,12,14,10,3,4,1,1,18,13,25,19,2,2,8,12,9,11,19,13,53,42,20,21,6,5,11,12,5,10,34,19,26,31,36,35,30,18,14,19,12,8,0,0,14,17,15,16,2,15,5,5,0,4,33,30,27,24,11,19,6,8,11,8,8,3,31,20,16,27,18,20,19,17,19,10,11,12,21,26,16,15,30,32,5,4,13,13,8,11,11,6,8,9,3,4,3,4,4,3,7,8,4,3,15,18,"1,225","1,171","2,396"
55,8,14,26,19,12,6,27,17,10,8,7,8,30,39,35,32,24,21,4,2,2,0,6,7,11,8,30,28,93,77,8,7,12,9,13,7,7,7,11,8,15,11,8,9,15,12,13,20,9,8,6,10,12,10,12,10,14,13,9,10,18,9,4,8,5,2,16,6,27,22,3,3,9,7,12,15,13,16,40,37,18,18,7,12,1,12,7,9,15,17,32,23,20,23,19,13,15,17,8,8,0,0,21,9,16,18,6,9,9,11,3,4,30,23,18,28,16,12,4,7,13,8,7,8,29,23,22,11,15,21,11,15,13,13,23,6,25,18,15,9,39,22,4,3,13,15,17,12,5,5,4,6,0,3,8,2,2,4,9,4,2,5,14,25,"1,191","1,073","2,264"
56,10,9,19,20,9,5,9,18,10,13,8,4,27,26,24,22,9,11,5,0,3,1,6,1,3,3,11,13,76,63,8,3,8,3,6,7,13,4,17,10,23,7,4,8,11,14,7,12,3,9,13,2,9,12,9,6,10,13,5,6,9,17,3,1,1,0,12,15,20,10,5,3,12,11,8,8,5,18,28,31,18,13,8,6,8,11,5,6,15,11,20,19,19,22,13,16,6,12,7,8,0,0,15,16,13,12,0,6,6,9,2,2,23,20,14,11,4,9,3,0,10,9,4,3,17,7,10,9,27,15,12,10,7,6,12,8,17,21,11,11,25,20,0,4,11,11,7,13,5,5,4,4,0,2,4,6,5,4,6,8,4,2,24,19,899,845,"1,744"
57,14,17,18,20,11,9,24,17,14,14,13,9,34,20,23,23,19,15,6,4,4,2,6,6,8,11,30,23,66,65,6,3,14,9,7,9,7,7,12,10,6,14,5,7,17,18,11,18,5,6,12,7,14,11,1,10,17,15,7,9,9,12,1,4,0,0,11,12,19,24,5,4,18,17,19,12,11,13,40,46,12,14,10,12,10,13,7,3,29,16,24,30,32,22,18,18,24,10,8,4,0,0,14,17,17,28,4,6,4,9,0,3,31,28,20,16,6,6,4,5,6,5,8,7,22,25,14,13,19,18,15,15,11,9,12,10,16,20,23,16,29,18,4,4,6,9,16,12,6,6,7,4,3,2,8,3,4,2,6,3,2,7,13,24,"1,088","1,044","2,132"
58,11,9,25,26,6,11,14,23,2,5,8,14,28,26,25,23,11,10,4,5,4,1,2,3,10,8,31,20,91,56,7,6,6,9,3,8,6,5,21,14,10,11,4,2,13,16,16,15,7,5,6,8,16,9,11,11,10,18,9,8,11,12,4,3,0,0,15,15,18,10,6,1,19,15,16,10,21,22,43,36,13,20,10,10,7,10,1,3,17,22,33,19,21,23,25,19,12,14,8,6,0,0,12,11,13,19,2,6,1,3,2,5,20,12,16,14,8,8,6,4,8,5,2,7,25,22,13,15,18,15,9,11,9,17,11,5,18,10,14,20,16,28,3,6,3,8,13,11,4,7,5,7,2,4,7,3,6,2,3,5,3,6,17,22,"1,006",973,"1,979"
59,14,10,22,24,12,11,22,12,10,9,9,6,28,21,15,24,17,10,7,4,0,1,5,4,10,10,18,33,66,45,4,5,8,13,9,7,8,9,16,8,6,8,1,2,9,19,16,15,15,10,8,12,9,11,10,12,8,11,7,9,10,9,3,2,0,0,12,15,15,13,2,3,18,12,12,21,13,14,34,37,23,16,7,6,13,6,2,5,23,17,19,18,20,13,13,12,13,17,7,8,0,0,22,13,13,17,5,7,9,4,6,1,24,19,17,13,4,10,2,6,5,4,7,4,19,24,16,12,14,14,15,13,12,15,12,9,13,14,10,9,19,18,2,3,7,11,10,17,8,8,6,4,1,1,0,2,2,1,5,4,3,6,15,15,951,917,"1,868"
60,9,12,19,18,8,10,9,10,10,10,5,3,20,19,31,13,17,14,5,5,2,2,4,2,15,11,24,15,52,51,5,4,7,4,8,8,5,4,18,10,8,11,8,3,17,18,10,8,9,7,4,9,9,7,6,4,15,13,9,19,10,6,0,3,0,1,8,9,20,7,4,4,6,13,13,11,18,23,29,36,15,14,10,6,6,4,3,5,14,17,17,9,18,31,21,18,16,7,5,9,0,0,12,17,17,24,3,4,10,9,3,3,18,17,10,15,8,7,4,3,5,9,8,2,21,16,13,11,16,14,13,10,11,12,5,11,13,15,17,19,16,20,6,4,5,8,17,12,4,6,7,7,0,3,3,8,2,1,5,4,3,4,24,21,900,873,"1,773"
61,11,10,24,19,7,7,19,15,6,6,9,8,13,20,13,14,14,11,1,2,1,2,5,2,6,7,16,16,67,55,1,8,6,6,12,6,4,2,13,16,9,7,5,7,10,16,11,7,11,10,3,5,12,9,8,6,13,18,4,8,20,10,3,3,0,0,10,8,11,11,4,2,8,12,12,12,15,16,30,27,19,16,6,5,6,7,5,6,14,12,18,14,24,18,14,19,8,11,7,9,0,0,19,11,17,19,2,5,6,3,4,2,18,21,14,17,9,11,2,1,2,8,3,9,12,18,12,9,10,15,8,11,9,12,8,5,11,19,15,6,16,19,3,2,10,14,11,18,3,3,0,1,1,4,4,5,3,1,8,4,2,3,21,22,831,841,"1,672"
62,16,12,12,16,9,5,11,13,6,8,5,4,22,11,16,13,10,11,2,1,2,0,1,2,5,4,20,20,40,48,3,5,6,6,7,4,8,5,11,10,10,6,6,3,10,8,13,9,8,7,5,4,11,7,8,7,9,14,10,9,10,14,2,0,0,0,7,7,8,13,2,3,10,11,8,7,15,9,31,17,15,17,8,7,3,6,3,6,19,14,19,18,20,16,15,28,2,7,6,11,0,0,13,6,23,19,2,4,10,10,1,2,19,16,21,10,7,16,2,3,11,6,8,3,15,18,11,11,20,13,8,4,16,15,7,5,15,19,10,6,19,17,4,2,6,10,14,15,3,5,5,5,2,2,4,4,1,6,5,7,4,5,11,25,802,772,"1,574"
63,11,14,15,11,9,8,9,13,2,7,8,11,18,18,16,12,10,8,6,2,2,1,2,3,7,15,22,10,45,39,2,5,6,8,12,8,5,4,11,5,6,3,2,4,14,11,18,19,14,9,10,10,5,5,9,6,11,17,8,13,10,16,1,2,1,0,11,11,8,9,2,0,7,7,11,21,13,14,27,23,9,21,3,9,4,4,5,5,13,18,17,19,11,22,20,17,6,11,5,7,0,0,10,13,22,25,3,1,4,6,5,2,13,14,21,13,9,11,6,2,5,4,4,3,17,14,10,8,9,19,9,10,10,10,6,10,9,21,13,8,23,21,2,1,7,4,10,14,10,7,6,5,0,1,1,6,0,3,8,7,2,3,15,19,768,820,"1,588"
64,10,13,15,18,12,7,14,18,13,6,3,4,13,23,13,19,8,12,2,7,2,4,3,2,4,4,16,11,40,35,4,3,7,4,6,6,7,4,7,5,7,8,3,2,7,11,12,13,8,17,12,9,7,13,4,10,15,13,8,10,7,14,0,2,1,1,11,6,13,12,1,2,9,9,14,13,14,13,26,18,17,12,6,7,5,6,4,7,12,11,13,15,22,20,15,16,9,11,8,4,0,0,12,11,15,20,2,1,8,8,0,3,19,17,18,24,9,16,4,5,7,6,5,8,13,21,16,8,13,18,5,12,12,24,8,10,14,18,9,6,24,20,2,3,11,11,8,11,3,7,4,4,1,3,1,9,3,4,4,8,0,3,15,29,754,858,"1,612"
65,6,8,12,13,6,7,16,21,6,8,6,6,17,15,10,10,4,8,3,2,2,2,5,4,8,6,18,10,39,41,4,3,2,6,7,5,3,5,13,6,4,5,3,6,8,12,12,17,14,12,6,7,6,6,6,5,6,18,5,4,11,18,1,4,1,1,8,6,8,14,0,2,7,12,13,15,14,16,20,14,23,16,4,5,5,13,5,5,20,10,10,13,20,17,15,23,10,10,7,5,0,0,10,16,19,31,4,7,5,9,1,3,8,15,17,30,14,21,3,3,5,5,3,4,13,12,12,10,15,11,3,12,20,15,11,5,15,9,10,4,14,15,0,6,10,9,13,15,4,4,4,6,1,1,4,3,3,5,4,11,4,6,20,23,728,823,"1,551"
66,6,11,14,11,5,7,10,16,12,7,8,2,14,11,4,8,7,8,3,4,3,0,2,4,7,5,15,7,48,35,3,2,4,9,3,9,5,3,7,5,4,6,3,1,12,11,10,12,10,13,9,2,8,11,13,8,8,17,7,16,15,14,5,6,0,0,6,4,8,7,1,2,8,7,10,11,16,16,17,17,20,15,2,5,5,4,3,3,8,10,14,7,24,28,19,20,9,10,6,8,0,0,8,11,17,35,2,15,6,8,5,6,14,22,15,18,16,16,6,3,4,9,2,7,18,15,10,8,20,18,7,8,12,18,8,12,13,13,12,5,10,16,2,5,8,14,22,11,6,3,5,0,2,1,6,7,4,6,6,6,4,9,19,23,749,803,"1,552"
67,8,10,10,9,9,9,12,9,5,7,7,7,9,18,13,16,6,11,1,2,1,1,1,1,4,6,9,14,41,33,6,1,7,4,7,8,4,4,8,12,4,3,2,1,8,5,8,10,11,6,8,7,9,10,3,6,15,14,5,18,15,9,3,4,0,0,7,6,7,6,3,2,11,6,12,13,10,25,18,20,13,25,5,5,6,8,7,7,13,10,20,21,13,25,16,15,13,11,8,8,0,0,15,13,22,41,4,9,6,4,2,5,21,14,18,25,14,23,3,4,9,11,11,13,12,12,10,18,16,22,10,20,15,27,7,12,10,17,8,10,12,28,5,9,9,22,13,12,6,10,4,10,1,4,4,6,5,5,4,8,3,2,25,24,745,928,"1,673"
68,7,7,7,12,6,7,13,14,4,6,3,3,15,9,12,16,8,7,5,5,2,0,7,5,6,3,9,13,44,44,7,6,5,3,3,12,9,8,8,10,1,5,5,1,4,4,15,13,3,11,4,9,8,11,6,3,11,15,14,17,13,26,3,16,1,1,9,13,5,7,3,2,8,5,14,9,19,22,19,15,14,19,6,3,3,14,1,3,9,11,17,19,12,28,20,20,13,11,6,4,0,0,11,16,32,49,3,7,7,11,0,5,16,14,15,19,12,24,7,6,4,10,5,10,13,12,11,14,19,27,15,16,7,16,6,10,11,7,6,3,18,21,3,4,9,21,9,16,8,4,4,6,5,5,5,6,5,4,5,2,4,9,24,21,745,922,"1,667"
69,10,8,11,10,5,10,18,14,8,9,5,8,24,15,11,12,10,9,2,3,2,2,4,7,2,6,16,11,36,46,3,4,6,8,7,11,7,3,11,13,3,5,3,9,10,8,14,16,10,11,9,8,7,12,8,17,12,11,10,22,17,28,3,3,0,1,8,4,1,6,1,1,9,16,8,10,15,22,13,28,17,24,5,6,10,5,10,2,10,9,15,10,26,31,17,21,15,15,6,7,0,0,12,9,31,40,6,8,6,9,4,4,16,12,17,21,15,24,4,3,6,10,8,6,12,22,13,17,13,23,13,20,22,23,8,14,10,12,6,6,13,21,8,6,14,18,11,17,4,6,6,7,2,5,5,1,1,3,12,7,4,9,16,26,808,986,"1,794"
70,9,20,18,17,5,8,17,13,7,9,7,6,12,19,7,7,11,16,5,2,5,3,1,4,3,3,13,11,24,40,4,10,6,6,11,13,5,3,12,9,10,7,2,6,9,11,10,9,9,12,6,6,6,8,11,12,14,17,12,19,17,18,3,4,0,0,5,4,11,10,5,0,5,5,10,7,17,29,17,23,25,20,5,7,9,13,4,8,12,11,15,25,33,30,17,23,10,13,12,10,0,0,11,17,29,46,12,13,6,11,4,7,13,15,27,28,28,21,4,8,9,8,7,14,19,19,7,10,16,31,15,26,17,37,6,10,12,12,9,14,17,26,2,4,15,24,20,16,2,3,10,8,3,0,5,9,6,3,6,5,1,6,19,25,860,"1,062","1,922"
71,9,12,13,14,10,6,6,10,4,7,8,6,17,17,17,13,9,10,1,6,1,2,8,5,8,7,10,6,37,34,3,6,5,5,15,29,4,3,9,6,5,4,2,4,6,11,12,13,7,15,7,11,7,8,17,14,18,28,24,32,16,17,8,5,0,0,5,6,10,3,0,1,3,8,15,25,24,20,22,20,20,21,4,8,9,10,9,9,9,8,14,28,27,26,23,30,13,17,7,9,0,0,12,13,40,36,7,14,6,8,1,5,16,22,30,29,21,26,6,9,11,6,8,7,16,18,14,11,18,30,20,33,22,21,10,18,18,11,7,5,20,25,6,7,13,21,15,18,4,5,8,7,2,4,5,12,3,6,12,13,7,7,29,25,944,"1,087","2,031"
72,11,12,9,15,7,11,7,17,6,10,6,8,23,17,11,7,9,5,3,5,2,0,4,6,4,3,5,13,37,36,4,5,10,6,12,12,1,3,7,5,9,6,5,10,4,10,16,15,16,15,5,11,8,10,17,13,12,28,21,31,22,19,8,13,0,0,4,7,5,4,0,1,8,9,14,10,25,17,21,22,22,31,8,5,8,17,2,8,9,17,18,27,35,29,36,33,14,27,2,11,0,0,13,19,35,45,6,17,20,10,3,12,24,24,25,30,24,28,7,6,11,15,6,8,16,21,10,10,33,44,28,30,19,16,12,23,9,16,4,5,17,25,2,10,16,30,10,19,4,5,8,8,2,1,9,15,4,1,8,15,2,12,15,23,954,"1,195","2,149"
