都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2017-03-01,駒場一丁目,3934,1991,1943,66,60,82,67,55,49,62,62,126,95,230,156,213,168,204,157,170,175,168,145,110,124,83,107,78,100,126,122,66,108,63,71,49,69,40,108,0,0,2369,,13110001001
131105,112,東京都,目黒区,2017-03-01,駒場二丁目,558,268,290,6,8,7,7,13,10,9,9,15,19,31,17,23,21,20,15,27,20,18,25,17,19,16,16,11,12,15,25,15,16,8,12,10,18,7,21,0,0,338,,13110001002
131105,113,東京都,目黒区,2017-03-01,駒場三丁目,778,400,378,15,11,14,12,16,10,18,11,25,16,26,18,28,16,33,27,38,32,28,44,33,29,22,24,22,24,24,29,20,25,13,18,13,15,12,17,0,0,413,,13110001003
131105,114,東京都,目黒区,2017-03-01,駒場四丁目,1576,758,818,24,34,36,28,31,29,51,35,98,85,83,80,56,53,52,62,43,69,55,71,53,62,35,40,33,34,33,46,28,31,22,19,15,19,10,21,0,0,906,,13110001004
131105,121,東京都,目黒区,2017-03-01,青葉台一丁目,2523,1182,1341,55,38,32,39,32,39,45,29,57,53,95,88,111,118,117,126,127,134,119,119,82,105,71,78,66,70,46,71,38,68,38,54,35,48,16,64,0,0,1505,,13110002001
131105,122,東京都,目黒区,2017-03-01,青葉台二丁目,935,417,518,19,22,20,22,13,10,21,14,7,17,31,36,44,53,43,54,40,62,38,31,31,30,14,35,19,17,23,27,20,28,18,19,8,13,8,28,0,0,500,,13110002002
131105,123,東京都,目黒区,2017-03-01,青葉台三丁目,3058,1520,1538,69,71,56,52,39,35,33,32,74,66,156,143,225,196,207,184,155,148,135,154,103,101,67,83,57,54,51,61,33,28,27,42,24,30,9,58,0,0,1985,,13110002003
131105,124,東京都,目黒区,2017-03-01,青葉台四丁目,1823,869,954,33,42,19,21,17,12,27,24,43,35,101,82,96,90,102,104,81,96,79,83,61,72,47,60,38,45,49,59,31,46,16,39,16,18,13,26,0,0,1134,,13110002004
131105,131,東京都,目黒区,2017-03-01,東山一丁目,3414,1620,1794,49,64,55,54,48,50,59,60,70,75,158,136,143,159,170,176,153,151,126,156,126,136,105,94,73,69,111,100,67,99,49,67,35,71,23,77,0,0,2007,,13110003001
131105,132,東京都,目黒区,2017-03-01,東山二丁目,6476,3200,3276,242,208,256,246,261,248,229,218,148,184,120,138,171,205,282,327,367,426,398,419,329,255,177,106,52,59,56,67,34,51,32,40,26,39,20,40,0,0,2586,,13110003002
131105,133,東京都,目黒区,2017-03-01,東山三丁目,3011,1457,1554,76,75,59,64,66,55,54,57,98,121,185,145,175,136,132,149,120,137,110,124,86,101,75,70,42,44,44,47,41,58,43,54,22,45,29,72,0,0,1739,,13110003003
131105,141,東京都,目黒区,2017-03-01,大橋一丁目,2685,1317,1368,66,75,34,32,28,23,38,21,52,46,145,132,183,166,200,160,149,166,115,153,77,101,61,55,38,54,40,49,29,35,27,38,18,32,17,30,0,0,1743,,13110004001
131105,142,東京都,目黒区,2017-03-01,大橋二丁目,4414,2224,2190,100,100,78,94,74,62,87,78,140,108,239,140,218,195,239,189,202,195,196,219,165,161,112,104,78,67,73,95,82,83,55,89,39,87,47,124,0,0,2644,,13110004002
131105,151,東京都,目黒区,2017-03-01,上目黒一丁目,1856,874,982,65,49,34,35,9,21,15,17,27,30,39,66,105,93,126,116,116,117,82,71,60,71,40,41,28,42,28,50,33,38,29,37,18,47,20,41,0,0,1133,,13110005001
131105,152,東京都,目黒区,2017-03-01,上目黒二丁目,4388,2083,2305,73,93,59,60,38,59,44,41,90,85,198,211,257,278,249,263,236,231,165,202,127,116,95,96,94,87,111,118,85,91,76,105,41,79,45,90,0,0,2725,,13110005002
131105,153,東京都,目黒区,2017-03-01,上目黒三丁目,5281,2502,2779,122,118,102,89,60,82,77,74,113,103,200,206,266,279,245,264,237,274,228,230,178,183,156,151,106,123,133,155,90,106,72,109,58,100,59,133,0,0,2987,,13110005003
131105,154,東京都,目黒区,2017-03-01,上目黒四丁目,3796,1851,1945,51,53,56,37,49,48,55,43,93,90,197,141,210,185,166,173,155,156,136,153,123,124,93,95,84,99,116,140,102,108,67,106,57,97,41,97,0,0,2310,,13110005004
131105,155,東京都,目黒区,2017-03-01,上目黒五丁目,3852,1852,2000,93,73,83,71,84,73,64,66,83,92,135,135,170,180,163,178,185,199,157,183,121,126,102,94,93,95,119,112,74,81,51,79,34,78,41,85,0,0,2109,,13110005005
131105,161,東京都,目黒区,2017-03-01,中目黒一丁目,3071,1426,1645,67,54,41,39,19,31,28,27,55,64,127,133,189,190,193,171,160,202,124,143,91,115,69,76,56,54,62,93,43,59,41,66,34,57,27,71,0,0,1987,,13110006001
131105,162,東京都,目黒区,2017-03-01,中目黒二丁目,2250,1121,1129,36,54,48,56,48,47,48,53,82,72,131,143,132,105,104,101,113,123,125,109,99,81,62,54,26,37,23,27,25,21,9,17,5,16,5,13,0,0,1297,,13110006002
131105,163,東京都,目黒区,2017-03-01,中目黒三丁目,2618,1229,1389,52,40,44,50,38,35,41,39,65,65,98,110,120,135,108,130,122,127,96,129,92,87,55,76,61,73,74,73,53,52,42,58,38,42,30,68,0,0,1527,,13110006003
131105,164,東京都,目黒区,2017-03-01,中目黒四丁目,3079,1507,1572,106,113,42,54,40,47,39,42,76,64,187,167,223,209,168,127,103,105,93,99,89,85,66,64,54,71,69,81,54,70,42,59,40,48,16,67,0,0,1654,,13110006004
131105,165,東京都,目黒区,2017-03-01,中目黒五丁目,3313,1626,1687,66,55,75,58,64,58,57,46,81,77,139,140,157,130,129,158,147,142,138,129,114,100,82,83,75,77,101,101,73,85,48,75,41,59,39,114,0,0,1805,,13110006005
131105,171,東京都,目黒区,2017-03-01,三田一丁目,2236,1008,1228,40,37,25,20,31,32,47,32,40,43,48,72,86,98,100,114,89,128,110,113,94,120,76,93,62,72,51,69,45,52,34,43,21,51,9,39,0,0,1325,,13110007001
131105,172,東京都,目黒区,2017-03-01,三田二丁目,3570,1679,1891,66,65,54,45,35,55,39,51,74,69,126,114,158,178,174,167,174,184,146,174,122,118,106,107,75,90,107,125,68,79,64,98,44,65,46,107,1,0,2062,,13110007002
131105,181,東京都,目黒区,2017-03-01,目黒一丁目,3825,1813,2012,84,75,49,55,40,42,44,42,95,92,168,138,199,200,197,183,176,152,145,177,120,122,90,107,78,96,100,128,75,111,69,102,54,88,30,102,0,0,2276,,13110008001
131105,182,東京都,目黒区,2017-03-01,目黒二丁目,2599,1184,1415,63,62,35,33,31,27,30,24,40,50,81,102,126,140,160,131,130,151,102,127,104,122,59,89,43,69,77,88,32,64,32,57,19,40,20,39,0,0,1541,,13110008002
131105,183,東京都,目黒区,2017-03-01,目黒三丁目,3056,1479,1577,76,82,62,61,54,36,59,45,64,62,97,82,129,142,169,173,134,141,116,128,101,102,74,66,63,86,95,98,54,71,63,62,35,76,34,64,0,0,1616,,13110008003
131105,184,東京都,目黒区,2017-03-01,目黒四丁目,3578,1715,1863,68,84,86,73,69,79,71,75,74,72,99,88,120,122,144,148,156,180,181,171,142,125,87,95,89,95,96,127,83,77,58,84,58,78,34,90,0,0,1760,,13110008004
131105,191,東京都,目黒区,2017-03-01,下目黒一丁目,1416,656,760,37,27,15,22,10,5,11,15,16,24,60,63,79,102,103,86,86,79,56,68,39,51,39,44,26,34,30,37,21,27,16,22,6,30,6,24,0,0,926,,13110009001
131105,192,東京都,目黒区,2017-03-01,下目黒二丁目,5596,2710,2886,189,174,74,57,41,53,46,43,91,99,258,233,395,413,415,396,331,330,225,255,138,167,121,109,64,100,104,124,75,99,65,89,46,75,32,70,0,0,3461,,13110009002
131105,193,東京都,目黒区,2017-03-01,下目黒三丁目,3843,1866,1977,76,70,56,38,44,41,52,40,103,102,187,177,255,217,183,207,172,216,154,167,126,125,79,89,90,92,90,93,64,81,54,74,43,63,38,85,0,0,2376,,13110009003
131105,194,東京都,目黒区,2017-03-01,下目黒四丁目,2875,1395,1480,71,46,39,54,50,48,47,42,72,69,97,87,123,105,119,119,113,121,116,121,98,99,72,79,59,70,100,104,70,82,58,89,52,47,39,98,0,0,1548,,13110009004
131105,195,東京都,目黒区,2017-03-01,下目黒五丁目,3823,1853,1970,110,107,106,96,77,73,90,81,100,83,96,94,137,145,158,176,185,191,159,193,144,130,111,95,79,83,91,109,70,103,60,68,44,64,36,79,0,0,1797,,13110009005
131105,196,東京都,目黒区,2017-03-01,下目黒六丁目,2962,1400,1562,122,123,82,72,57,45,52,48,58,74,66,81,116,143,147,177,152,159,109,125,102,78,58,76,66,86,91,92,46,57,39,47,22,36,15,43,0,0,1392,,13110009006
131105,201,東京都,目黒区,2017-03-01,中町一丁目,4872,2350,2522,81,87,102,117,90,68,89,79,142,118,149,153,203,191,242,233,242,241,199,222,147,164,118,125,102,111,138,147,102,138,80,117,78,98,46,113,0,0,2634,,13110010001
131105,202,東京都,目黒区,2017-03-01,中町二丁目,4771,2208,2563,106,98,77,89,54,71,58,70,102,122,171,213,245,238,199,226,194,225,185,211,160,171,119,139,108,120,144,137,104,119,71,101,56,94,55,119,0,0,2726,,13110010002
131105,211,東京都,目黒区,2017-03-01,五本木一丁目,3697,1750,1947,49,53,48,40,35,44,54,52,113,122,180,166,186,189,154,171,142,163,136,154,130,137,107,100,79,80,111,105,63,90,70,96,52,80,41,105,0,0,2195,,13110011001
131105,212,東京都,目黒区,2017-03-01,五本木二丁目,3977,1858,2119,53,61,59,50,45,51,59,47,117,104,164,153,195,209,174,200,155,145,146,183,134,138,92,102,102,98,103,118,86,135,77,92,47,102,50,131,0,0,2382,,13110011002
131105,213,東京都,目黒区,2017-03-01,五本木三丁目,1989,900,1089,20,26,30,20,30,25,21,22,49,51,85,82,94,102,72,85,95,101,62,93,70,74,52,64,39,40,54,73,35,51,32,50,32,60,28,70,0,0,1212,,13110011003
131105,221,東京都,目黒区,2017-03-01,祐天寺一丁目,2398,1183,1215,54,36,42,36,21,21,30,18,62,40,101,97,125,116,112,107,108,114,90,78,78,78,49,49,44,52,80,90,68,73,47,75,40,68,32,67,0,0,1440,,13110012001
131105,222,東京都,目黒区,2017-03-01,祐天寺二丁目,2037,932,1105,22,20,14,16,20,19,23,24,60,65,121,124,120,152,108,119,75,75,67,86,58,79,54,55,43,41,42,54,35,45,30,50,23,44,17,37,0,0,1387,,13110012002
131105,231,東京都,目黒区,2017-03-01,中央町一丁目,3276,1557,1719,66,66,50,32,39,37,30,38,84,67,140,156,193,205,193,205,122,153,109,129,102,112,81,72,70,87,104,105,67,69,46,70,33,58,28,58,0,0,2054,,13110013001
131105,232,東京都,目黒区,2017-03-01,中央町二丁目,4652,2210,2442,72,62,69,71,68,68,56,76,124,109,233,214,235,231,217,245,209,218,197,219,137,175,143,133,87,101,109,146,91,118,63,75,53,85,47,96,0,0,2758,,13110013002
131105,241,東京都,目黒区,2017-03-01,目黒本町一丁目,2965,1447,1518,83,84,55,63,31,39,47,47,64,59,99,83,132,153,167,156,150,134,126,114,87,80,67,72,66,69,84,105,75,77,47,51,34,64,33,68,0,0,1523,,13110014001
131105,242,東京都,目黒区,2017-03-01,目黒本町二丁目,4436,2089,2347,106,105,104,96,75,67,75,65,82,94,132,151,205,234,240,248,217,241,181,228,157,158,117,134,88,100,87,103,85,93,52,93,45,56,41,81,0,0,2469,,13110014002
131105,243,東京都,目黒区,2017-03-01,目黒本町三丁目,2909,1439,1470,48,36,27,32,35,19,30,39,67,77,135,134,164,139,118,123,139,129,110,115,100,98,93,71,86,66,91,82,69,73,39,63,47,72,41,102,0,0,1781,,13110014003
131105,244,東京都,目黒区,2017-03-01,目黒本町四丁目,4178,2049,2129,72,65,101,87,76,86,78,69,107,72,144,140,157,171,202,170,169,198,186,193,137,148,128,104,108,84,123,147,99,90,73,95,43,100,46,110,0,0,2145,,13110014004
131105,245,東京都,目黒区,2017-03-01,目黒本町五丁目,5135,2485,2650,80,80,54,47,63,81,73,87,140,125,198,179,217,251,213,204,208,215,214,208,169,164,141,149,136,128,186,169,139,138,109,145,83,135,62,145,0,0,2961,,13110014005
131105,246,東京都,目黒区,2017-03-01,目黒本町六丁目,4208,2080,2128,82,96,76,68,64,63,67,60,95,85,151,145,176,180,199,187,182,175,173,170,141,126,119,98,107,96,141,121,98,114,81,125,63,90,65,129,0,0,2309,,13110014006
131105,251,東京都,目黒区,2017-03-01,原町一丁目,2990,1427,1563,36,57,29,28,22,26,47,41,87,83,137,152,151,165,127,121,119,117,112,120,99,105,100,81,74,69,75,65,65,87,75,89,44,67,28,90,0,0,1872,,13110015001
