,東京都　設立認証・転入申請法人一覧（令和2年2月度）,,,,,,,,,,,,,,,,,,,,,,,,,,,
通番,管理番号,申請年月日,申請法人名,代表者,主たる事務所,目的,"活動
１","活動
２","活動
３","活動
４","活動
５","活動
６","活動
７","活動
８","活動
９","活動
１０","活動
１１","活動
１２","活動
１３","活動
１４","活動
１５","活動
１６","活動
１７","活動
１８","活動
１９","活動
２０",法人名,URL
1,13479,令和2年2月3日,資産と暮らしの相談センター,長田　宏一,東京都千代田区九段北四丁目１番３号　飛栄九段北ビル２階,"この法人は、資産や生活にかかわる専門情報の発信や相談対応を行う専門家を組織し、情報提供及び相談対応の事業を運営することにより、広く市民一般の利便性と社会の発展に寄与することを目的とする。
",,1,,,,,,,,,,,,,,1,,1,1,,資産と暮らしの相談センター,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013479.html
2,13480,令和2年2月5日,日本ホームチャイルドケア協会,参納　初夏,東京都渋谷区神宮前五丁目４７番８号―１０１,この法人は居宅訪問型保育事業従事者を利用したい人が利用したいときに、安心して利用できる社会を作るため、居宅訪問型保育事業従事者の育成および情報提供すると同時に、地域の子育て環境及び学習環境の向上、次世代の子育てについての啓発をし、これを全国に発信し広めていくことを目的とする。,1,,1,,,,,1,1,,,1,1,,,1,1,1,1,,日本ホームチャイルドケア協会,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013480.html
3,13481,令和2年2月5日,サラダボウル,小松　由美,東京都武蔵野市吉祥寺本町一丁目１番４号,この法人は、広く一般市民を対象として、地域住民並びに民間団体の間の情報交換、親睦を図り、相互の向上と共通して有する問題に協力して取り組むことを通じて地域の活性化を図り、もって地域における経済活動の発展に寄与することを目的とする。,,1,1,1,,1,1,,,,,,1,,,1,,,,,サラダボウル,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013481.html
4,13482,令和2年2月10日,世田谷マンション交流会,渡辺　一,東京都世田谷区三宿一丁目８番１０―５２９号,この法人は、マンション管理組合又は区分所有者等を対象として、マンションの適正・円滑な維持・管理、さらには修繕・改修・建替え等の高経年対策、居住者の高齢化問題への対応に関わる知識及び情報の交流事業や啓蒙・啓発事業を推進することによって、管理組合の自立能力の向上や健全なコミュニティの形成と良好な住環境の保持・保全を図り、快適で安心・安全なマンション生活の実現に寄与することを目的とする。,,1,1,,,,1,1,1,,1,,,1,,1,1,1,1,,世田谷マンション交流会,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013482.html
5,13483,令和2年2月13日,ＫＯＮＮＡ　ＪＡＹＡ　ＪＯＮＯＮＩ,ＣＨＯＷＤＨＵＲＹ　ＬＩＰＩＫＡ,東京都北区滝野川一丁目７１番１５号,"この法人は、広く一般市民を対象として、バングラデシュ本国で貧困と差別の中で生きている女性たちの生活・自立支援を主としつつ、在日バングラデシュ人に母国の文化、歴史、伝統などを継承していく機会を与え、次世代を担う子どもたちを育成するとともに、女性たちが生き生きと日本社会で活躍できるようあらゆる支援を行い、こうした活動を日本人及び日本のコミュニティに紹介する中でバングラデシュと日本の交流と親睦をこれまで以上に深めていくことを目的とする。
",,,1,,,,,,,1,1,1,1,,,,,,1,,ＫＯＮＮＡ　ＪＡＹＡ　ＪＯＮＯＮＩ,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013483.html
6,13484,令和2年2月17日,子どもステイションどんぐりやま,島田　弘美,東京都青梅市今寺三丁目３７９番８,"この法人は、広く一般市民を対象として、子ども食堂の定期的な実施をはじめとして子どもの居場所つくり、子育て相談や講演会、見学会、研修会の開催による子育て環境の改善に努め、地域との連携により子育てしやすい環境つくりに寄与することを目的とする。
",,1,1,,,,,,,,,,1,,,,,,1,,子どもステイションどんぐりやま,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013484.html
7,13485,令和2年2月18日,リンパカフェ,田端　智子,東京都江戸川区西葛西七丁目１１番１－３０５号,この法人は、健康と就労の両立支援、健康とくらしの生涯学習、健康的なくらしと継続的な就労に関する普及啓発を通して、リンパ管系疾患をはじめとする様々な病気や障害を抱える方、離島・僻地・遠隔地等に居住する方、病気や障害により就労継続が困難な方に対して、健康的なくらしと就労の継続を支援するために、社会の多様な立場の人と共に、「病気や障害があっても安心して暮らせる社会」の両立支援を実現化することを目的とする。,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,,リンパカフェ,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013485.html
8,13486,令和2年2月19日,日本在住ベトナム人協会,竹内　勇,東京都清瀬市梅園二丁目２番６号,この法人は、（１）日本在住ベトナム人コミュニティの相互協力を強化し、コミュニティの持続的発展を実現すること、（２）日本においてベトナム民族の文化、言語、伝統を維持し発展すること、（３）日本での善良な生活を行い、日本人諸団体と協力し、日本社会の秩序、平和、発展へ貢献すること、（４）ベトナム人次世代の若者たちが自らアイデンティティを明確に認識し、母国ベトナムへの思いや愛国心を深めること、および（５）国内同胞ならびに海外ベトナム人コミュニティとの連携を強化し、ベトナム国内の持続的発展のための支援を行うこと、を目的とする。,1,1,,,,1,,,1,1,1,1,1,,,,1,,1,,日本在住ベトナム人協会,http://www.seikatubunka.metro.tokyo.jp/houjin/npo_houjin/list/ledger/0013486.html
