文部科学省所轄学校法人一覧,,令和5年12月末時点,,
"寄附金税額控除を受けるためには、所轄庁の発行した特定公益増進法人である旨の証明書又は税額控除に係る証明書の写しが必要です。
証明を受けているかについては、各学校法人へお問い合わせください。",,,,
,,,,
項番,法人種類,法人名称,主たる事業所住所,
1,学校法人,愛国学園,江戸川区,西小岩5-7-1
2,学校法人,青葉学園,品川区,東五反田４－１－１７
3,学校法人,青山学院,渋谷区,渋谷４-４-２５
4,学校法人,亜細亜学園,武蔵野市,境５-８
5,学校法人,跡見学園,文京区,大塚１-５-９
6,学校法人,育英学院,町田市,小山ケ丘４-６-８
7,学校法人,上野学園,台東区,東上野４-２４-１２
8,学校法人,ＳＢＩ大学,港区,六本木１－６－１
9,学校法人,江戸川学園,江戸川区,東小岩5-22-1
10,学校法人,桜美林学園,町田市,常盤町３７５８
11,学校法人,大妻学院,千代田区,三番町１２
12,学校法人,大原学園,千代田区,西神田１-２-１０
13,学校法人,冲永学園,渋谷区,本町６-３１-１
14,学校法人,嘉悦学園,江東区,東雲２-１６-１
15,学校法人,香川栄養学園,豊島区,駒込３-２４-３
16,学校法人,学習院,豊島区,目白１-５-１
17,学校法人,片柳学園,大田区,西蒲田５－２３－２２
18,学校法人,川口学園,豊島区,高田三丁目11番17号
19,学校法人,川村学園,豊島区,目白２-２２-３
20,学校法人,北里研究所,港区,白金５-９-１
21,学校法人,共栄学園,葛飾区,お花茶屋２-６-１
22,学校法人,共立女子学園,千代田区,一ツ橋２-２-１
23,学校法人,杏林学園,三鷹市,新川６-２０-２
24,学校法人,国立音楽大学,立川市,柏町５-５-１
25,学校法人,グロービス経営大学院,千代田区,二番町５-１住友不動産麹町ビル
26,学校法人,桑沢学園,八王子市,宇津貫町1556番
27,学校法人,慶應義塾,港区,三田２-１５-４５
28,学校法人,恵泉女学園,世田谷区,船橋５-８-１
29,学校法人,工学院大学,新宿区,西新宿１-２４-２
30,学校法人,國學院大學,渋谷区,東４-１０-２８
31,学校法人,国際学園,中野区,江古田４－８－８
32,学校法人,国際基督教大学,三鷹市,大沢３-１０-２
