地域階層,地域コード,国・地域(人),総数,男,女,アジア,アフガニスタン,アラブ首長国連邦,ミャンマー,バハレーン,ブータン,バングラデシュ,ブルネイ,カンボディア,スリ・ランカ,中国,サイプラス,インド,インドネシア,イラン,イラク,イスラエル,ジョルダン,韓国・朝鮮,クウェイト,ラオス,レバノン,マレイシア,モンゴル,オマーン,モルディヴ,ネパール,パキスタン,フィリピン,カタル,サウディ・アラビア,シリア,シンガポール,タイ,トルコ,ヴィエトナム,イエメン,ヨーロッパ,アルバニア,オーストリア,ベルギー,ブルガリア,ベラルーシ,クロアチア,チェッコ,デンマーク,エストニア,フィンランド,フランス,ドイツ,ギリシャ,ハンガリー,アイスランド,アイルランド,イタリア,キルギス,カザフスタン,リヒテンシュタイン,ルクセンブルグ,ラトヴィア,リトアニア,モナコ,マルタ,モルドヴァ,マケドニア,オランダ,ノールウェー,ポーランド,ポルトガル,ルーマニア,ロシア,スペイン,スウェーデン,スイス,トルクメニスタン,タジキスタン,英国,ウクライナ,ウズベキスタン,ユーゴスラヴィア,アルメニア,アゼルバイジャン,グルジア,スロヴェニア,スロヴァキア,ボスニア・ヘルツェゴヴィナ,ユーゴスラヴィア連邦共和国,アフリカ,アルジェリア,ブルンディ,ボツワナ,カメルーン,中央アフリカ,チャード,コンゴー,コンゴー民主共和国,カーボ・ヴェルデ,ベナン,ジブティ,エティオピア,エリトリア,ガボン,ガーナ,ギニア,ガンビア,象牙海岸共和国,ケニア,リベリア,リビア,レソト,マダガスカル,マリ,モロッコ,マラウイ,モーリシァス,モザンビーク,ニジェール,ナイジェリア,ルワンダ,セネガル,シエラ・レオーネ,ソマリア,スーダン,スワジランド,セイシェル,タンザニア,トーゴー,テュニジア,ウガンダ,南アフリカ共和国,エジプト,ブルキナ・ファソ,ザンビア,ジンバブエ,アンゴラ,北米,バルバドス,バハマ,ベリーズ,カナダ,コスタ・リカ,キューバ,ドミニカ共和国,ドミニカ,エル・サルヴァドル,グァテマラ,ハイティ,ホンデュラス,ジャマイカ,メキシコ,ニカラグァ,パナマ,セント・ヴィンセント,トリニダッド・トバゴ,米国,グレナダ,南米,アルゼンティン,ボリヴィア,ブラジル,チリ,コロンビア,エクアドル,パラグァイ,ペルー,スリナム,ウルグァイ,ヴェネズエラ,オセアニア,オーストラリア,フィジー,マーシャル,ミクロネシア,ニュー・ジーランド,パプア・ニューギニア,パラオ,ソロモン,トンガ,ヴァヌアツ,サモア,無国籍・その他
4,13204,三鷹市,2904,1445,1459,2080,1,0,9,0,0,13,0,4,8,955,0,14,23,24,1,2,0,678,0,4,0,25,9,0,0,5,5,165,0,0,0,22,68,4,41,0,243,0,11,3,6,1,0,1,4,0,4,30,24,0,4,0,7,10,1,0,0,0,0,1,0,0,1,0,6,1,3,0,3,17,2,0,5,0,0,96,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,410,0,0,0,58,1,0,0,0,0,0,0,0,0,3,0,0,0,0,348,0,51,6,0,30,5,4,0,0,6,0,0,0,85,61,1,0,0,22,0,0,0,1,0,0,9
4,13205,青梅市,1298,542,756,915,0,0,1,0,0,12,0,0,0,218,0,6,7,14,0,0,0,281,0,1,0,9,2,0,0,1,1,294,0,0,0,8,49,0,11,0,22,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,53,0,277,5,1,128,0,3,0,0,139,0,0,1,19,6,9,0,0,3,0,0,0,0,0,1,0
4,13206,府中市,3734,1699,2035,2968,0,0,10,0,0,21,0,8,19,1150,0,26,57,17,0,0,0,976,0,8,2,27,32,0,0,2,16,487,0,0,1,14,50,3,42,0,155,1,2,3,7,0,0,5,1,0,1,11,7,1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,4,1,12,16,1,1,3,0,0,52,4,2,0,0,0,0,1,4,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,2,0,0,0,0,0,1,0,0,0,0,11,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,352,0,0,0,41,0,0,1,0,0,0,0,0,1,2,0,0,0,0,307,0,173,4,1,129,0,14,0,0,25,0,0,0,56,31,2,0,1,20,1,0,0,1,0,0,2
4,13207,昭島市,2106,994,1112,1808,0,0,2,0,0,33,0,0,8,569,0,8,14,16,0,0,0,843,0,10,0,7,0,0,0,16,6,233,0,0,1,5,14,0,23,0,29,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,2,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,44,0,205,1,0,101,1,5,0,1,95,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,0
4,13208,調布市,3408,1705,1703,2895,1,1,11,0,0,21,0,2,33,1114,0,32,45,16,0,1,5,1198,0,2,0,40,2,3,0,7,10,240,0,1,0,15,60,1,34,0,186,0,7,1,4,0,1,2,0,1,1,30,10,1,1,0,3,9,0,0,0,0,1,1,0,0,0,0,6,2,0,2,6,31,3,1,1,0,1,50,7,1,0,1,0,0,0,1,0,0,34,3,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,2,0,0,0,0,10,0,0,2,0,0,0,0,1,0,5,1,1,1,0,0,0,0,193,0,0,0,37,0,5,0,0,1,2,0,1,0,9,0,0,0,0,138,0,62,0,1,47,4,3,0,2,4,0,0,1,37,29,1,0,0,7,0,0,0,0,0,0,1
4,13209,町田市,3745,1702,2043,3056,0,0,7,0,1,21,0,6,22,1197,0,35,46,28,0,2,0,1148,0,4,0,17,5,0,0,5,16,389,0,0,0,7,69,5,26,0,206,0,3,2,3,2,0,0,2,0,2,15,23,2,5,0,2,5,0,0,0,0,0,1,0,0,0,0,11,0,4,3,3,21,7,3,2,0,0,78,7,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0,0,0,1,0,0,19,3,0,0,2,0,0,0,0,2,3,0,0,0,0,15,0,2,1,0,0,0,0,0,1,0,0,2,7,0,0,4,0,241,0,0,0,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,200,0,123,5,0,59,2,13,0,0,43,0,0,1,53,45,1,0,0,7,0,0,0,0,0,0,2
4,13210,小金井市,2145,1096,1049,1613,0,0,10,0,0,15,0,3,14,780,0,37,37,4,0,2,0,460,0,4,0,33,19,0,0,11,7,99,1,0,0,3,45,1,26,2,192,0,1,1,1,2,0,4,2,0,1,36,15,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,1,2,0,12,25,8,4,1,0,0,59,0,2,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,1,0,0,0,7,1,0,2,0,0,2,1,0,1,0,0,1,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,1,0,43,0,0,1,0,0,0,0,0,0,3,0,0,0,0,168,0,36,7,2,17,1,4,1,0,3,0,0,1,60,52,0,0,0,8,0,0,0,0,0,0,3
4,13211,小平市,3626,1885,1741,3124,1,0,12,0,0,7,0,3,3,787,0,11,23,9,0,0,0,1973,1,1,0,25,9,0,0,9,8,166,0,0,1,2,45,2,26,0,116,0,3,2,4,0,0,1,3,0,0,12,9,0,1,0,3,5,0,0,0,0,0,0,0,1,0,0,2,0,3,3,1,14,2,4,3,0,0,30,0,8,0,0,0,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,1,0,0,0,0,0,3,0,0,0,0,9,0,0,1,0,0,0,0,1,0,5,0,0,4,0,0,0,0,83,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,71,0,235,1,2,217,1,6,0,0,8,0,0,0,29,24,0,0,0,5,0,0,0,0,0,0,1
4,13212,日野市,1933,903,1030,1664,5,0,3,0,0,13,0,0,14,782,0,13,32,10,0,4,0,499,0,2,0,25,3,0,1,7,3,189,0,0,0,3,32,2,22,0,51,1,1,0,0,0,0,1,1,0,1,6,5,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,71,0,0,0,6,0,2,0,0,1,0,0,0,0,2,0,0,0,0,60,0,114,1,1,31,0,4,0,3,74,0,0,0,16,7,2,0,0,7,0,0,0,0,0,0,4
4,13213,東村山市,1583,709,874,1387,2,0,2,0,0,10,0,1,28,445,0,3,18,17,0,0,0,552,0,0,0,13,9,0,0,2,13,219,0,0,0,0,43,1,9,0,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,11,0,0,2,0,0,18,0,2,1,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,86,0,0,0,8,0,1,0,0,0,0,0,0,1,5,0,0,0,1,70,0,24,0,0,9,0,10,0,0,4,0,0,1,26,13,1,0,0,12,0,0,0,0,0,0,0
4,13214,国分寺市,1529,723,806,1203,0,0,4,0,0,3,0,0,2,584,0,5,2,7,0,0,0,446,0,2,0,9,3,0,0,2,12,86,0,0,0,6,26,1,3,0,115,0,1,0,0,0,0,2,0,0,0,26,8,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,6,3,2,1,0,0,49,0,3,1,0,0,0,0,1,0,0,18,1,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,89,0,35,3,0,23,0,1,0,0,8,0,0,0,38,35,0,0,0,3,0,0,0,0,0,0,0
4,13215,国立市,1318,638,680,1098,0,0,1,0,0,10,0,2,31,542,1,18,8,5,0,1,0,342,0,2,0,2,10,0,0,14,2,51,0,0,0,3,31,1,21,0,91,0,1,0,6,0,0,0,0,0,0,8,14,1,4,1,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,12,1,1,0,0,0,21,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,66,0,0,0,9,1,1,0,0,0,0,0,1,0,1,0,0,0,0,53,0,36,1,0,16,1,2,0,0,16,0,0,0,21,16,0,0,0,5,0,0,0,0,0,0,0
4,13218,福生市,2242,1116,1126,1542,0,0,0,0,0,12,0,0,13,401,0,11,14,14,0,0,0,468,0,8,0,23,1,0,0,19,20,326,0,0,0,0,200,1,11,0,30,0,0,1,0,12,0,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,162,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,157,0,450,5,1,124,1,13,0,0,305,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,4
4,13219,狛江市,810,370,440,663,0,0,1,0,0,0,0,0,8,253,0,17,9,2,0,0,0,213,0,0,0,14,5,0,0,5,1,109,0,0,1,0,23,2,0,0,43,0,2,1,2,1,0,1,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,64,0,12,0,1,6,0,2,0,0,3,0,0,0,8,5,0,0,0,3,0,0,0,0,0,0,2
4,13220,東大和市,762,310,452,672,0,0,1,0,0,2,0,1,3,123,0,5,6,0,0,0,0,319,0,0,0,4,1,0,0,1,1,190,0,0,2,1,10,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,0,39,0,0,23,0,5,0,0,11,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
4,13221,清瀬市,746,323,423,645,0,0,1,0,0,11,0,1,14,264,0,0,5,9,0,1,0,162,0,0,0,2,1,0,0,4,15,119,0,0,0,0,17,2,16,1,25,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,43,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,10,0,0,6,0,2,0,0,2,0,0,0,8,7,0,0,0,0,1,0,0,0,0,0,0
4,13222,東久留米市,1227,530,697,820,0,0,0,0,0,6,0,1,15,266,0,16,15,15,0,0,0,286,0,0,0,9,4,0,0,1,10,130,0,1,1,10,30,3,1,0,67,0,1,1,2,1,0,1,0,0,0,2,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,3,0,0,32,4,0,0,0,1,0,0,1,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,275,0,2,0,41,2,0,0,0,0,1,0,0,0,4,0,0,0,0,225,0,22,1,0,10,2,3,0,0,3,0,1,2,13,10,0,0,0,3,0,0,0,0,0,0,8
4,13223,武蔵村山市,987,434,553,711,0,0,1,0,0,11,0,0,5,193,0,1,20,7,0,0,0,242,0,0,0,2,0,0,0,4,2,201,0,0,0,0,21,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,223,0,0,205,1,1,0,0,16,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1
4,13224,多摩市,1804,763,1041,1571,0,0,1,0,0,4,0,0,9,668,0,10,15,7,5,0,1,554,0,0,0,14,1,0,0,3,2,240,0,0,0,2,20,0,15,0,85,0,2,0,0,0,0,0,0,0,1,10,1,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,2,0,15,1,9,14,1,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,75,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,0,47,1,1,26,2,15,0,0,1,0,0,1,15,13,0,0,0,2,0,0,0,0,0,0,1
4,13225,稲城市,853,409,444,728,0,0,0,0,0,3,0,0,5,280,0,9,9,13,1,0,0,300,0,8,0,1,0,0,0,1,2,70,0,0,0,1,18,0,7,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,46,0,0,0,13,0,0,0,0,1,0,0,0,0,2,0,0,0,0,30,0,28,0,0,25,0,0,0,0,3,0,0,0,9,6,0,0,0,2,0,0,0,0,0,1,1
4,13227,羽村市,1548,705,843,689,0,0,4,0,0,5,0,1,0,169,0,10,2,6,0,0,0,184,0,0,0,5,0,0,0,3,7,260,0,0,0,3,24,1,5,0,27,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,3,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,81,0,0,0,1,4,0,3,0,0,0,0,2,0,1,1,0,0,0,69,0,739,6,7,301,0,9,0,3,413,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
4,13228,あきる野市,562,251,311,461,8,0,0,0,0,4,0,0,5,113,0,0,2,7,0,0,0,176,0,35,0,2,0,0,0,4,2,67,0,0,0,1,18,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,48,0,0,30,0,0,0,1,17,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,2
4,13229,西東京市,2454,1076,1378,2088,0,0,5,0,0,11,0,1,18,796,0,16,19,7,0,0,0,862,0,1,0,23,2,0,0,5,10,246,0,0,0,3,56,2,5,0,92,0,2,0,1,0,0,0,1,2,1,12,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7,4,1,1,0,0,43,2,1,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,1,0,1,0,0,0,1,0,0,0,0,19,0,1,11,0,0,0,0,3,0,0,1,1,1,0,0,3,0,137,1,0,0,33,0,0,1,0,0,0,0,0,0,7,1,0,0,0,94,0,58,4,0,36,1,9,0,0,8,0,0,0,24,15,0,0,0,9,0,0,0,0,0,0,1
1,13550,町村部,831,332,499,626,0,0,1,0,0,56,0,0,1,83,0,6,24,4,0,1,0,153,0,0,0,4,0,0,0,0,3,248,0,0,0,1,30,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58,0,113,2,0,72,0,0,0,0,39,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,3
2,13300,西多摩郡,576,287,289,412,0,0,1,0,0,56,0,0,0,69,0,6,18,4,0,1,0,74,0,0,0,4,0,0,0,0,3,139,0,0,0,1,25,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,101,1,0,63,0,0,0,0,37,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1
4,13303,瑞穂町,479,247,232,344,0,0,1,0,0,55,0,0,0,48,0,6,17,3,0,0,0,55,0,0,0,4,0,0,0,0,3,115,0,0,0,1,25,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,93,1,0,55,0,0,0,0,37,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
4,13305,日の出町,64,27,37,47,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,13307,檜原村,15,4,11,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,13308,奥多摩町,18,9,9,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13350,島部,255,45,210,214,0,0,0,0,0,0,0,0,1,14,0,0,6,0,0,0,0,79,0,0,0,0,0,0,0,0,0,109,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,12,1,0,9,0,0,0,0,2,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,2
3,13360,大島支庁,41,18,23,25,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,8,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1
3,13380,三宅支庁,44,8,36,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13400,八丈支庁,162,16,146,145,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,85,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
