"ランク","経度","緯度","分類"
"0.1m～0.5m","139.656267220311","35.713038882905","0.1m～0.5m"
"0.5m～1.0m","139.656274191211","35.7130812274159","0.5m～1.0m"
"1.0m～2.0m","139.656298017535","35.7138195172598","1.0m～2.0m"
"2.0m～3.0m","139.656581027619","35.7139457324948","2.0m～3.0m"
"3.0m～5.0m","139.656500060462","35.7137292991478","3.0m～5.0m"
"5.0m～10.0m","139.657253957499","35.7137714916943","5.0m～10.0m"
