のりば,系統番号,行先
(5),宿74,東京女子医大
(5),早81,渋谷駅東口
(6),宿74,新宿駅西口（国立国際医療センター経由）
(6),早81,早大正門
(7),飯62,都営飯田橋駅
(7),橋63,新橋駅
(8),飯62,小滝橋車庫
(8),橋63,小滝橋車庫
