のりば,系統番号,行先
(1),草39,金町駅前
(2),上23,平井駅前
(3),上46,南千住駅東口
(3),上46,南千住車庫前
(5),上23,上野松坂屋前
(5),草39,上野松坂屋前
(5),上46,上野松坂屋前
