のりば,系統番号,行先
(9),都03,四谷駅
(9),都04,東京駅丸の内南口
(9),都05-1,東京駅丸の内南口
(9),都05-2,東京駅丸の内南口
(9),深夜13,東京駅丸の内南口
(9),業10,新橋
(10),都03,晴海埠頭
(10),都05-1,晴海埠頭
(10),都04,豊海水産埠頭
(10),都05-2,東京ビッグサイト
(10),業10,とうきょうスカイツリー駅前
(10),深夜13,有明一丁目
