のりば,系統番号,行先
(10),王40,西新井駅前
(10),王40,北車庫前
(10),王55,新田一丁目（王子駅前・ハートアイランド東経由）
(10),深夜02,豊島五丁目団地
(10),草64,浅草雷門南（王子駅前経由）
