のりば,系統番号,行先
(3),梅70,花小金井駅北口、小平駅前、東大和市駅前
(3),梅74甲,成木循環、岩井堂
(3),梅76甲,上成木
(3),梅76丙,吉野
(3),梅77甲,河辺駅北口
(3),梅77乙,駒木町循環
(3),梅77丙,東青梅駅前
(3),梅77丁,河辺駅南口
(3),梅01,玉堂美術館（土曜・休日のみ運行）
(3),梅70,青梅車庫
(3),梅74甲,裏宿町、青梅車庫
