のりば,系統番号,行先
(14),市01,新橋駅前
(14),都03,四谷駅
(14),都04,東京駅丸の内南口
(14),都05-1,東京駅丸の内南口
(14),都05-2,東京駅丸の内南口
(14),深夜13,東京駅丸の内南口
(14),業10,新橋
(15),市01,豊洲市場
(15),都03,晴海埠頭
(15),都05-1,晴海埠頭
(15),都04,豊海水産埠頭
(15),都05-2,東京ビッグサイト
(15),業10,とうきょうスカイツリー駅前
(15),深夜13,有明一丁目
