"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20130301,"芝地区総合支所管内","虎ノ門三丁目",799,693,754,1447
20130301,"芝地区総合支所管内","虎ノ門四丁目",344,251,345,596
20130301,"芝地区総合支所管内","虎ノ門五丁目",220,226,255,481
20130301,"芝地区総合支所管内","愛宕一丁目",34,38,33,71
20130301,"芝地区総合支所管内","愛宕二丁目",139,265,222,487
20130401,"芝地区総合支所管内","芝一丁目",800,722,688,1410
20130401,"芝地区総合支所管内","芝二丁目",1637,1410,1476,2886
20130401,"芝地区総合支所管内","芝三丁目",1938,1611,1723,3334
20130401,"芝地区総合支所管内","芝四丁目",1229,988,1110,2098
20130401,"芝地区総合支所管内","芝五丁目",2009,1453,1802,3255
20130401,"芝地区総合支所管内","海岸一丁目",1192,1093,1003,2096
20130401,"芝地区総合支所管内","東新橋一丁目",720,664,739,1403
20130401,"芝地区総合支所管内","東新橋二丁目",219,194,143,337
20130401,"芝地区総合支所管内","新橋一丁目",23,13,15,28
20130401,"芝地区総合支所管内","新橋二丁目",89,81,75,156
20130401,"芝地区総合支所管内","新橋三丁目",137,156,120,276
20130401,"芝地区総合支所管内","新橋四丁目",262,225,200,425
20130401,"芝地区総合支所管内","新橋五丁目",324,294,262,556
20130401,"芝地区総合支所管内","新橋六丁目",601,479,355,834
20130401,"芝地区総合支所管内","西新橋一丁目",181,155,139,294
20130401,"芝地区総合支所管内","西新橋二丁目",237,200,186,386
20130401,"芝地区総合支所管内","西新橋三丁目",404,261,315,576
20130401,"芝地区総合支所管内","三田一丁目",2154,1954,2242,4196
20130401,"芝地区総合支所管内","三田二丁目",1742,1613,1903,3516
20130401,"芝地区総合支所管内","三田三丁目",847,729,788,1517
20130401,"芝地区総合支所管内","浜松町一丁目",750,722,679,1401
20130401,"芝地区総合支所管内","浜松町二丁目",195,160,153,313
20130401,"芝地区総合支所管内","芝大門一丁目",407,332,367,699
20130401,"芝地区総合支所管内","芝大門二丁目",471,386,415,801
20130401,"芝地区総合支所管内","芝公園一丁目",145,120,111,231
20130401,"芝地区総合支所管内","芝公園二丁目",386,295,296,591
20130401,"芝地区総合支所管内","芝公園三丁目",159,157,162,319
20130401,"芝地区総合支所管内","芝公園四丁目",48,33,26,59
20130401,"芝地区総合支所管内","虎ノ門一丁目",152,134,151,285
20130401,"芝地区総合支所管内","虎ノ門二丁目",24,26,23,49
20130401,"芝地区総合支所管内","虎ノ門三丁目",808,705,759,1464
20130401,"芝地区総合支所管内","虎ノ門四丁目",374,253,380,633
20130401,"芝地区総合支所管内","虎ノ門五丁目",219,225,254,479
20130401,"芝地区総合支所管内","愛宕一丁目",33,35,32,67
20130401,"芝地区総合支所管内","愛宕二丁目",141,266,216,482
20130501,"芝地区総合支所管内","芝一丁目",808,719,699,1418
20130501,"芝地区総合支所管内","芝二丁目",1643,1415,1479,2894
20130501,"芝地区総合支所管内","芝三丁目",1938,1607,1733,3340
20130501,"芝地区総合支所管内","芝四丁目",1229,989,1109,2098
20130501,"芝地区総合支所管内","芝五丁目",2015,1458,1802,3260
20130501,"芝地区総合支所管内","海岸一丁目",1188,1095,1000,2095
20130501,"芝地区総合支所管内","東新橋一丁目",723,667,740,1407
20130501,"芝地区総合支所管内","東新橋二丁目",217,193,138,331
20130501,"芝地区総合支所管内","新橋一丁目",23,13,15,28
20130501,"芝地区総合支所管内","新橋二丁目",90,82,74,156
20130501,"芝地区総合支所管内","新橋三丁目",134,153,118,271
20130501,"芝地区総合支所管内","新橋四丁目",260,228,198,426
20130501,"芝地区総合支所管内","新橋五丁目",324,290,265,555
20130501,"芝地区総合支所管内","新橋六丁目",599,474,358,832
20130501,"芝地区総合支所管内","西新橋一丁目",190,163,138,301
20130501,"芝地区総合支所管内","西新橋二丁目",242,201,189,390
20130501,"芝地区総合支所管内","西新橋三丁目",408,265,316,581
20130501,"芝地区総合支所管内","三田一丁目",2167,1965,2245,4210
20130501,"芝地区総合支所管内","三田二丁目",1757,1618,1924,3542
20130501,"芝地区総合支所管内","三田三丁目",885,755,803,1558
20130501,"芝地区総合支所管内","浜松町一丁目",749,728,681,1409
20130501,"芝地区総合支所管内","浜松町二丁目",198,158,157,315
20130501,"芝地区総合支所管内","芝大門一丁目",424,338,379,717
20130501,"芝地区総合支所管内","芝大門二丁目",472,383,420,803
20130501,"芝地区総合支所管内","芝公園一丁目",142,119,105,224
20130501,"芝地区総合支所管内","芝公園二丁目",392,301,298,599
20130501,"芝地区総合支所管内","芝公園三丁目",156,155,159,314
20130501,"芝地区総合支所管内","芝公園四丁目",46,31,26,57
20130501,"芝地区総合支所管内","虎ノ門一丁目",153,133,151,284
20130501,"芝地区総合支所管内","虎ノ門二丁目",22,25,22,47
20130501,"芝地区総合支所管内","虎ノ門三丁目",812,707,763,1470
20130501,"芝地区総合支所管内","虎ノ門四丁目",384,268,384,652
20130501,"芝地区総合支所管内","虎ノ門五丁目",219,223,256,479
20130501,"芝地区総合支所管内","愛宕一丁目",32,35,31,66
20130501,"芝地区総合支所管内","愛宕二丁目",144,271,216,487
20130601,"芝地区総合支所管内","芝一丁目",812,718,697,1415
20130601,"芝地区総合支所管内","芝二丁目",1648,1424,1484,2908
20130601,"芝地区総合支所管内","芝三丁目",1941,1602,1735,3337
20130601,"芝地区総合支所管内","芝四丁目",1239,1006,1118,2124
20130601,"芝地区総合支所管内","芝五丁目",2015,1450,1805,3255
20130601,"芝地区総合支所管内","海岸一丁目",1194,1110,1006,2116
20130601,"芝地区総合支所管内","東新橋一丁目",722,660,738,1398
20130601,"芝地区総合支所管内","東新橋二丁目",215,193,135,328
20130601,"芝地区総合支所管内","新橋一丁目",23,13,15,28
20130601,"芝地区総合支所管内","新橋二丁目",90,82,75,157
20130601,"芝地区総合支所管内","新橋三丁目",135,154,117,271
20130601,"芝地区総合支所管内","新橋四丁目",265,230,200,430
20130601,"芝地区総合支所管内","新橋五丁目",328,292,268,560
20130601,"芝地区総合支所管内","新橋六丁目",600,479,357,836
20130601,"芝地区総合支所管内","西新橋一丁目",196,168,142,310
20130601,"芝地区総合支所管内","西新橋二丁目",239,197,186,383
20130601,"芝地区総合支所管内","西新橋三丁目",407,268,316,584
20130601,"芝地区総合支所管内","三田一丁目",2174,1965,2253,4218
20130601,"芝地区総合支所管内","三田二丁目",1760,1622,1922,3544
20130601,"芝地区総合支所管内","三田三丁目",887,756,801,1557
20130601,"芝地区総合支所管内","浜松町一丁目",750,731,682,1413
20130601,"芝地区総合支所管内","浜松町二丁目",183,148,152,300
20130601,"芝地区総合支所管内","芝大門一丁目",428,336,381,717
20130601,"芝地区総合支所管内","芝大門二丁目",472,378,421,799
20130601,"芝地区総合支所管内","芝公園一丁目",142,118,104,222
20130601,"芝地区総合支所管内","芝公園二丁目",386,299,295,594
20130601,"芝地区総合支所管内","芝公園三丁目",158,156,159,315
20130601,"芝地区総合支所管内","芝公園四丁目",43,29,25,54
20130601,"芝地区総合支所管内","虎ノ門一丁目",153,135,153,288
20130601,"芝地区総合支所管内","虎ノ門二丁目",22,25,22,47
20130601,"芝地区総合支所管内","虎ノ門三丁目",818,707,763,1470
20130601,"芝地区総合支所管内","虎ノ門四丁目",382,270,382,652
20130601,"芝地区総合支所管内","虎ノ門五丁目",216,221,254,475
20130601,"芝地区総合支所管内","愛宕一丁目",31,35,30,65
20130601,"芝地区総合支所管内","愛宕二丁目",142,278,216,494
20130701,"芝地区総合支所管内","芝一丁目",812,712,698,1410
20130701,"芝地区総合支所管内","芝二丁目",1649,1421,1489,2910
20130701,"芝地区総合支所管内","芝三丁目",1934,1600,1724,3324
20130701,"芝地区総合支所管内","芝四丁目",1244,1006,1120,2126
20130701,"芝地区総合支所管内","芝五丁目",2010,1442,1795,3237
20130701,"芝地区総合支所管内","海岸一丁目",1194,1099,1003,2102
20130701,"芝地区総合支所管内","東新橋一丁目",726,664,742,1406
20130701,"芝地区総合支所管内","東新橋二丁目",220,196,137,333
20130701,"芝地区総合支所管内","新橋一丁目",23,13,15,28
20130701,"芝地区総合支所管内","新橋二丁目",89,82,75,157
20130701,"芝地区総合支所管内","新橋三丁目",132,151,117,268
20130701,"芝地区総合支所管内","新橋四丁目",265,230,201,431
20130701,"芝地区総合支所管内","新橋五丁目",324,284,265,549
20130701,"芝地区総合支所管内","新橋六丁目",597,470,362,832
20130701,"芝地区総合支所管内","西新橋一丁目",195,166,140,306
20130701,"芝地区総合支所管内","西新橋二丁目",240,197,187,384
20130701,"芝地区総合支所管内","西新橋三丁目",407,269,314,583
20130701,"芝地区総合支所管内","三田一丁目",2184,1974,2266,4240
20130701,"芝地区総合支所管内","三田二丁目",1767,1639,1923,3562
20130701,"芝地区総合支所管内","三田三丁目",893,759,805,1564
20130701,"芝地区総合支所管内","浜松町一丁目",757,739,681,1420
20130701,"芝地区総合支所管内","浜松町二丁目",189,147,157,304
20130701,"芝地区総合支所管内","芝大門一丁目",427,337,380,717
20130701,"芝地区総合支所管内","芝大門二丁目",472,377,421,798
20130701,"芝地区総合支所管内","芝公園一丁目",139,116,102,218
20130701,"芝地区総合支所管内","芝公園二丁目",389,301,292,593
20130701,"芝地区総合支所管内","芝公園三丁目",157,156,160,316
20130701,"芝地区総合支所管内","芝公園四丁目",41,28,24,52
20130701,"芝地区総合支所管内","虎ノ門一丁目",152,135,152,287
20130701,"芝地区総合支所管内","虎ノ門二丁目",22,25,22,47
20130701,"芝地区総合支所管内","虎ノ門三丁目",818,706,761,1467
20130701,"芝地区総合支所管内","虎ノ門四丁目",381,270,383,653
20130701,"芝地区総合支所管内","虎ノ門五丁目",217,219,256,475
20130701,"芝地区総合支所管内","愛宕一丁目",30,34,26,60
20130701,"芝地区総合支所管内","愛宕二丁目",144,282,214,496
20130801,"芝地区総合支所管内","芝一丁目",806,711,688,1399
20130801,"芝地区総合支所管内","芝二丁目",1643,1424,1494,2918
20130801,"芝地区総合支所管内","芝三丁目",1933,1593,1729,3322
20130801,"芝地区総合支所管内","芝四丁目",1239,994,1115,2109
20130801,"芝地区総合支所管内","芝五丁目",2004,1439,1796,3235
20130801,"芝地区総合支所管内","海岸一丁目",1192,1096,1005,2101
20130801,"芝地区総合支所管内","東新橋一丁目",727,667,746,1413
20130801,"芝地区総合支所管内","東新橋二丁目",221,195,137,332
20130801,"芝地区総合支所管内","新橋一丁目",20,11,14,25
20130801,"芝地区総合支所管内","新橋二丁目",89,81,77,158
20130801,"芝地区総合支所管内","新橋三丁目",131,150,117,267
20130801,"芝地区総合支所管内","新橋四丁目",264,224,201,425
20130801,"芝地区総合支所管内","新橋五丁目",328,294,268,562
20130801,"芝地区総合支所管内","新橋六丁目",597,467,364,831
20130801,"芝地区総合支所管内","西新橋一丁目",196,168,139,307
20130801,"芝地区総合支所管内","西新橋二丁目",240,192,187,379
20130801,"芝地区総合支所管内","西新橋三丁目",406,270,313,583
20130801,"芝地区総合支所管内","三田一丁目",2194,1988,2286,4274
20130801,"芝地区総合支所管内","三田二丁目",1759,1627,1913,3540
20130801,"芝地区総合支所管内","三田三丁目",895,761,805,1566
20130801,"芝地区総合支所管内","浜松町一丁目",745,741,677,1418
20130801,"芝地区総合支所管内","浜松町二丁目",185,145,155,300
20130801,"芝地区総合支所管内","芝大門一丁目",432,343,380,723
20130801,"芝地区総合支所管内","芝大門二丁目",470,375,417,792
20130801,"芝地区総合支所管内","芝公園一丁目",141,116,104,220
20130801,"芝地区総合支所管内","芝公園二丁目",393,305,293,598
20130801,"芝地区総合支所管内","芝公園三丁目",154,156,160,316
20130801,"芝地区総合支所管内","芝公園四丁目",41,28,24,52
20130801,"芝地区総合支所管内","虎ノ門一丁目",155,136,154,290
20130801,"芝地区総合支所管内","虎ノ門二丁目",21,24,21,45
20130801,"芝地区総合支所管内","虎ノ門三丁目",819,701,762,1463
20130801,"芝地区総合支所管内","虎ノ門四丁目",379,274,376,650
20130801,"芝地区総合支所管内","虎ノ門五丁目",218,220,256,476
20130801,"芝地区総合支所管内","愛宕一丁目",29,33,25,58
20130801,"芝地区総合支所管内","愛宕二丁目",147,276,212,488
20130901,"芝地区総合支所管内","芝一丁目",815,720,697,1417
20130901,"芝地区総合支所管内","芝二丁目",1647,1423,1496,2919
20130901,"芝地区総合支所管内","芝三丁目",1922,1579,1724,3303
20130901,"芝地区総合支所管内","芝四丁目",1250,1005,1122,2127
20130901,"芝地区総合支所管内","芝五丁目",2016,1444,1803,3247
20130901,"芝地区総合支所管内","海岸一丁目",1193,1099,1007,2106
20130901,"芝地区総合支所管内","東新橋一丁目",725,663,745,1408
20130901,"芝地区総合支所管内","東新橋二丁目",223,198,137,335
20130901,"芝地区総合支所管内","新橋一丁目",21,12,14,26
20130901,"芝地区総合支所管内","新橋二丁目",87,80,75,155
20130901,"芝地区総合支所管内","新橋三丁目",133,150,118,268
20130901,"芝地区総合支所管内","新橋四丁目",266,221,198,419
20130901,"芝地区総合支所管内","新橋五丁目",326,292,266,558
20130901,"芝地区総合支所管内","新橋六丁目",600,468,366,834
20130901,"芝地区総合支所管内","西新橋一丁目",197,169,141,310
20130901,"芝地区総合支所管内","西新橋二丁目",243,194,186,380
20130901,"芝地区総合支所管内","西新橋三丁目",406,270,309,579
20130901,"芝地区総合支所管内","三田一丁目",2193,1999,2282,4281
20130901,"芝地区総合支所管内","三田二丁目",1746,1624,1911,3535
20130901,"芝地区総合支所管内","三田三丁目",898,764,805,1569
20130901,"芝地区総合支所管内","浜松町一丁目",743,732,676,1408
20130901,"芝地区総合支所管内","浜松町二丁目",185,146,153,299
20130901,"芝地区総合支所管内","芝大門一丁目",429,339,379,718
20130901,"芝地区総合支所管内","芝大門二丁目",478,383,414,797
20130901,"芝地区総合支所管内","芝公園一丁目",141,117,103,220
20130901,"芝地区総合支所管内","芝公園二丁目",394,307,295,602
20130901,"芝地区総合支所管内","芝公園三丁目",154,156,160,316
20130901,"芝地区総合支所管内","芝公園四丁目",41,28,24,52
20130901,"芝地区総合支所管内","虎ノ門一丁目",157,136,157,293
20130901,"芝地区総合支所管内","虎ノ門二丁目",21,24,21,45
20130901,"芝地区総合支所管内","虎ノ門三丁目",817,696,758,1454
20130901,"芝地区総合支所管内","虎ノ門四丁目",377,277,371,648
20130901,"芝地区総合支所管内","虎ノ門五丁目",219,221,257,478
20130901,"芝地区総合支所管内","愛宕一丁目",29,32,25,57
20130901,"芝地区総合支所管内","愛宕二丁目",148,275,216,491
20131001,"芝地区総合支所管内","芝一丁目",810,719,695,1414
20131001,"芝地区総合支所管内","芝二丁目",1655,1421,1502,2923
20131001,"芝地区総合支所管内","芝三丁目",1916,1579,1731,3310
20131001,"芝地区総合支所管内","芝四丁目",1247,1007,1122,2129
20131001,"芝地区総合支所管内","芝五丁目",2031,1444,1809,3253
20131001,"芝地区総合支所管内","海岸一丁目",1191,1097,1006,2103
20131001,"芝地区総合支所管内","東新橋一丁目",726,662,746,1408
20131001,"芝地区総合支所管内","東新橋二丁目",227,201,140,341
20131001,"芝地区総合支所管内","新橋一丁目",20,11,14,25
20131001,"芝地区総合支所管内","新橋二丁目",85,78,74,152
20131001,"芝地区総合支所管内","新橋三丁目",133,150,117,267
20131001,"芝地区総合支所管内","新橋四丁目",266,222,199,421
20131001,"芝地区総合支所管内","新橋五丁目",329,294,266,560
20131001,"芝地区総合支所管内","新橋六丁目",603,473,373,846
20131001,"芝地区総合支所管内","西新橋一丁目",195,167,137,304
20131001,"芝地区総合支所管内","西新橋二丁目",243,192,187,379
20131001,"芝地区総合支所管内","西新橋三丁目",403,269,311,580
20131001,"芝地区総合支所管内","三田一丁目",2188,2006,2284,4290
20131001,"芝地区総合支所管内","三田二丁目",1760,1636,1917,3553
20131001,"芝地区総合支所管内","三田三丁目",898,765,806,1571
20131001,"芝地区総合支所管内","浜松町一丁目",745,734,671,1405
20131001,"芝地区総合支所管内","浜松町二丁目",185,145,156,301
20131001,"芝地区総合支所管内","芝大門一丁目",431,332,386,718
20131001,"芝地区総合支所管内","芝大門二丁目",476,381,410,791
20131001,"芝地区総合支所管内","芝公園一丁目",140,116,103,219
20131001,"芝地区総合支所管内","芝公園二丁目",397,307,296,603
20131001,"芝地区総合支所管内","芝公園三丁目",157,156,159,315
20131001,"芝地区総合支所管内","芝公園四丁目",40,28,23,51
20131001,"芝地区総合支所管内","虎ノ門一丁目",156,132,156,288
20131001,"芝地区総合支所管内","虎ノ門二丁目",21,24,21,45
20131001,"芝地区総合支所管内","虎ノ門三丁目",818,709,761,1470
20131001,"芝地区総合支所管内","虎ノ門四丁目",375,278,372,650
20131001,"芝地区総合支所管内","虎ノ門五丁目",219,221,259,480
20131001,"芝地区総合支所管内","愛宕一丁目",28,32,24,56
20131001,"芝地区総合支所管内","愛宕二丁目",145,269,213,482
20131101,"芝地区総合支所管内","芝一丁目",803,714,693,1407
20131101,"芝地区総合支所管内","芝二丁目",1640,1416,1505,2921
20131101,"芝地区総合支所管内","芝三丁目",1919,1582,1727,3309
20131101,"芝地区総合支所管内","芝四丁目",1251,1015,1126,2141
20131101,"芝地区総合支所管内","芝五丁目",2018,1436,1800,3236
20131101,"芝地区総合支所管内","海岸一丁目",1190,1097,1009,2106
20131101,"芝地区総合支所管内","東新橋一丁目",721,658,745,1403
20131101,"芝地区総合支所管内","東新橋二丁目",225,201,143,344
20131101,"芝地区総合支所管内","新橋一丁目",20,11,14,25
20131101,"芝地区総合支所管内","新橋二丁目",84,75,73,148
20131101,"芝地区総合支所管内","新橋三丁目",134,151,118,269
20131101,"芝地区総合支所管内","新橋四丁目",263,219,198,417
20131101,"芝地区総合支所管内","新橋五丁目",331,293,266,559
20131101,"芝地区総合支所管内","新橋六丁目",618,484,377,861
20131101,"芝地区総合支所管内","西新橋一丁目",193,167,136,303
20131101,"芝地区総合支所管内","西新橋二丁目",244,193,187,380
20131101,"芝地区総合支所管内","西新橋三丁目",405,269,310,579
20131101,"芝地区総合支所管内","三田一丁目",2187,2004,2292,4296
20131101,"芝地区総合支所管内","三田二丁目",1767,1638,1908,3546
20131101,"芝地区総合支所管内","三田三丁目",901,765,814,1579
20131101,"芝地区総合支所管内","浜松町一丁目",740,729,674,1403
20131101,"芝地区総合支所管内","浜松町二丁目",183,143,155,298
20131101,"芝地区総合支所管内","芝大門一丁目",431,326,386,712
20131101,"芝地区総合支所管内","芝大門二丁目",482,388,416,804
20131101,"芝地区総合支所管内","芝公園一丁目",140,115,104,219
20131101,"芝地区総合支所管内","芝公園二丁目",399,309,299,608
20131101,"芝地区総合支所管内","芝公園三丁目",157,153,157,310
20131101,"芝地区総合支所管内","芝公園四丁目",39,27,23,50
20131101,"芝地区総合支所管内","虎ノ門一丁目",157,133,157,290
20131101,"芝地区総合支所管内","虎ノ門二丁目",21,24,21,45
20131101,"芝地区総合支所管内","虎ノ門三丁目",818,709,761,1470
20131101,"芝地区総合支所管内","虎ノ門四丁目",370,272,367,639
20131101,"芝地区総合支所管内","虎ノ門五丁目",218,222,259,481
20131101,"芝地区総合支所管内","愛宕一丁目",27,31,22,53
20131101,"芝地区総合支所管内","愛宕二丁目",147,276,220,496
20131201,"芝地区総合支所管内","芝一丁目",808,715,699,1414
20131201,"芝地区総合支所管内","芝二丁目",1639,1414,1509,2923
20131201,"芝地区総合支所管内","芝三丁目",1931,1596,1740,3336
20131201,"芝地区総合支所管内","芝四丁目",1257,1017,1130,2147
20131201,"芝地区総合支所管内","芝五丁目",2023,1436,1798,3234
20131201,"芝地区総合支所管内","海岸一丁目",1187,1102,1008,2110
20131201,"芝地区総合支所管内","東新橋一丁目",722,664,745,1409
20131201,"芝地区総合支所管内","東新橋二丁目",224,201,145,346
20131201,"芝地区総合支所管内","新橋一丁目",20,11,14,25
20131201,"芝地区総合支所管内","新橋二丁目",83,74,72,146
20131201,"芝地区総合支所管内","新橋三丁目",134,147,120,267
20131201,"芝地区総合支所管内","新橋四丁目",267,218,201,419
20131201,"芝地区総合支所管内","新橋五丁目",327,293,262,555
20131201,"芝地区総合支所管内","新橋六丁目",620,492,378,870
20131201,"芝地区総合支所管内","西新橋一丁目",194,168,136,304
20131201,"芝地区総合支所管内","西新橋二丁目",237,188,184,372
20131201,"芝地区総合支所管内","西新橋三丁目",398,269,303,572
20131201,"芝地区総合支所管内","三田一丁目",2185,2007,2286,4293
20131201,"芝地区総合支所管内","三田二丁目",1766,1632,1907,3539
20131201,"芝地区総合支所管内","三田三丁目",892,760,807,1567
20131201,"芝地区総合支所管内","浜松町一丁目",740,733,671,1404
20131201,"芝地区総合支所管内","浜松町二丁目",181,143,152,295
20131201,"芝地区総合支所管内","芝大門一丁目",425,326,382,708
20131201,"芝地区総合支所管内","芝大門二丁目",480,388,417,805
20131201,"芝地区総合支所管内","芝公園一丁目",138,112,103,215
20131201,"芝地区総合支所管内","芝公園二丁目",399,307,300,607
20131201,"芝地区総合支所管内","芝公園三丁目",156,153,156,309
20131201,"芝地区総合支所管内","芝公園四丁目",39,27,23,50
20131201,"芝地区総合支所管内","虎ノ門一丁目",159,132,158,290
