一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
331,練馬区南田中４－４,35.732349,139.613831,JGD2011,都道環状８号線,B,2009‐02‐05,2009‐02‐06,4,4,9.7,1.2,68,64
332,練馬区南田中３－１２,35.737267,139.618408,JGD2011,都道環状８号線,B,2008‐12‐10,2008‐12‐11,4,4,7.0 ,1.2,63,58
333,練馬区高松１－２８,35.748390,139.633774,JGD2011,都道環状８号線,B,2008‐12‐10,2008‐12‐11,4,4,9.5,1.2,61,58
334,練馬区平和台２－５０,35.760746,139.658951,JGD2011,都道環状８号線,B,2009‐03‐10,2009‐03‐11,4,4,4.0 ,1.2,69,67
335,練馬区北町１－２５,35.765690,139.666351,JGD2011,都道環状８号線,C,2009‐03‐10,2009‐03‐11,4,4,9.0 ,1.2,63,58
336,練馬区豊玉上２－４,35.737133,139.664642,JGD2011,都道環状７号線,B,2008‐12‐02,2008‐12‐03,4,4,1.8,1.2,77,76
337,練馬区立野町１４,35.717209,139.582748,JGD2011,都道関町吉祥寺線,C,2009‐02‐05,2009‐02‐06,4,2,2.5,1.2,69,67
338,練馬区春日町３－２８,35.750740,139.641418,JGD2011,都道補助１７２号,A,2009‐03‐10,2009‐03‐11,4,2,3.5,1.2,64,59
339,練馬区東大泉４－１８,35.751442,139.582474,JGD2011,都道東大泉田無線,B,2008‐12‐15,2008‐12‐16,4,2,0.8,1.2,68,67
340,練馬区南大泉２－５,35.736153,139.567703,JGD2011,都道前沢保谷線,A,2009‐02‐05,2009‐02‐06,4,2,2.5,1.2,65,61
341,練馬区石神井台４－５,35.730782,139.582718,JGD2011,都道杉並田無線,B,2009‐02‐05,2009‐02‐06,4,2,2.5,1.2,72,70
342,練馬区中村３－１５,35.733162,139.639343,JGD2011,都道瀬田貫井線,C,2008‐12‐02,2008‐12‐03,4,2,0.9,1.2,68,64
343,練馬区貫井１－７,35.737865,139.636292,JGD2011,都道瀬田貫井線,C,2008‐12‐02,2008‐12‐03,4,1,1.2,1.2,62,60
344,練馬区旭丘１－５８,35.734821,139.674057,JGD2011,都道椎名町上石神井線,C,2008‐12‐02,2008‐12‐03,4,4,3.8,1.2,65,63
345,練馬区富士見台１－１５,35.731342,139.622726,JGD2011,都道椎名町上石神井線,A,2008‐12‐05,2008‐12‐06,4,2,3.8,1.2,66,63
346,練馬区春日町５－３５,35.750774,139.635147,JGD2011,都道池袋谷原線,B,2008‐12‐10,2008‐12‐11,4,2,0.0 ,1.2,64,59
347,練馬区早宮１－１４,35.753147,139.660370,JGD2011,都道池袋谷原線,B,2009‐03‐10,2009‐03‐11,4,2,1.5,1.2,68,66
348,練馬区桜台５－４４,35.744244,139.655930,JGD2011,都道北町豊玉線,B,2009‐03‐10,2009‐03‐11,4,2,0.4,1.2,63,59
349,練馬区豊玉中３－１８,35.730556,139.654037,JGD2011,都道北町豊玉線,B,2008‐12‐02,2008‐12‐03,4,2,2.3,1.2,66,65
350,練馬区高野台３－１５,35.744797,139.615387,JGD2011,都道南田中町旭町線,B,2008‐12‐10,2008‐12‐11,4,4,4.5,1.2,70,69
351,練馬区高松６－２,35.757030,139.620331,JGD2011,都道南田中町旭町線,C,2008‐12‐10,2008‐12‐11,4,4,4.5,1.2,74,73
352,練馬区春日町６－１０,35.753353,139.634415,JGD2011,都道南田中町旭町線,B,2008‐12‐10,2008‐12‐11,4,2,3.5,1.2,67,64
353,練馬区光が丘３－９,35.757977,139.625824,JGD2011,都道南田中町旭町線,B,2008‐12‐10,2008‐12‐11,4,4,9.8,1.2,60,54
354,練馬区下石神井５－１８,35.731625,139.600052,JGD2011,都道下石神井大泉線,B,2009‐02‐05,2009‐02‐06,4,2,2.0 ,1.2,64,61
355,練馬区石神井町６－５４,35.740746,139.600769,JGD2011,都道下石神井大泉線,A,2008‐12‐15,2008‐12‐16,4,1,1.3,1.2,65,61
356,練馬区向山１－１６,35.737926,139.639023,JGD2011,都道補助１３３号,B,2008‐12‐02,2008‐12‐03,4,2,3.5,1.2,60,55
