事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,"I 卸売業,小売業",令和３,2021,11月,411034,493622,287051,385682,462822,269879,362423,23259,25352,30800,17172
30人以上,"I 卸売業,小売業",令和３,2021,12月,955214,1190002,605057,383354,462964,264626,359865,23489,571860,727038,340431
30人以上,"J 金融業,保険業",平成28,2016,年平均,669691,902416,398730,500759,659469,315974,465510,35249,168932,242947,82756
30人以上,"J 金融業,保険業",平成29,2017,年平均,669273,889258,407648,495271,644710,317546,460458,34813,174002,244548,90102
30人以上,"J 金融業,保険業",平成30,2018,年平均,695394,930655,434862,514493,670214,342044,480537,33956,180901,260441,92818
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,717670,934042,474624,525431,668774,364418,487430,38001,192239,265268,110206
30人以上,"J 金融業,保険業",令和２,2020,年平均,723467,942237,490156,527555,674066,371306,486508,41047,195912,268171,118850
30人以上,"J 金融業,保険業",令和３,2021,年平均,656715,851953,441980,482217,611488,340036,442831,39386,174498,240465,101944
30人以上,"J 金融業,保険業",令和３,2021,1月,536649,696074,360789,482271,614637,336260,442736,39535,54378,81437,24529
30人以上,"J 金融業,保険業",令和３,2021,2月,519318,661446,360111,477662,610424,328947,440411,37251,41656,51022,31164
30人以上,"J 金融業,保険業",令和３,2021,3月,666449,942951,364891,477922,611945,331754,438483,39439,188527,331006,33137
30人以上,"J 金融業,保険業",令和３,2021,4月,506123,635189,357248,496170,623691,349077,452502,43668,9953,11498,8171
30人以上,"J 金融業,保険業",令和３,2021,5月,663031,859504,443394,475111,593643,342605,436045,39066,187920,265861,100789
30人以上,"J 金融業,保険業",令和３,2021,6月,1278585,1696433,831167,469904,596991,333823,432803,37101,808681,1099442,497344
30人以上,"J 金融業,保険業",令和３,2021,7月,523105,666744,362692,487463,617088,342700,448182,39281,35642,49656,19992
30人以上,"J 金融業,保険業",令和３,2021,8月,504581,637134,360045,479459,608871,338348,441912,37547,25122,28263,21697
30人以上,"J 金融業,保険業",令和３,2021,9月,497028,628603,354102,475045,603111,335931,436720,38325,21983,25492,18171
30人以上,"J 金融業,保険業",令和３,2021,10月,506417,641191,360823,496103,628695,352866,455657,40446,10314,12496,7957
30人以上,"J 金融業,保険業",令和３,2021,11月,512038,649694,362256,486436,614708,346865,445751,40685,25602,34986,15391
30人以上,"J 金融業,保険業",令和３,2021,12月,1165128,1525078,775428,483231,614211,341425,442928,40303,681897,910867,434003
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,477700,570631,305707,367434,434753,242842,343822,23612,110266,135878,62865
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,498484,594118,324485,377709,447279,251132,354776,22933,120775,146839,73353
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,507364,601802,339731,382871,450576,262691,358370,24501,124493,151226,77040
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,494698,577772,345401,370566,427948,267440,344816,25750,124132,149824,77961
30人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,476987,553419,341124,367509,423502,267977,345255,22254,109478,129917,73147
30人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,498802,576316,364422,383512,438955,287395,357189,26323,115290,137361,77027
30人以上,"K 不動産業,物品賃貸業",令和３,2021,1月,392459,451466,288263,377879,432957,280620,354442,23437,14580,18509,7643
30人以上,"K 不動産業,物品賃貸業",令和３,2021,2月,391708,445748,295866,373102,425758,279715,349784,23318,18606,19990,16151
30人以上,"K 不動産業,物品賃貸業",令和３,2021,3月,399181,451890,305526,378014,429942,285748,352902,25112,21167,21948,19778
30人以上,"K 不動産業,物品賃貸業",令和３,2021,4月,445200,507355,334387,390219,440905,299853,361274,28945,54981,66450,34534
30人以上,"K 不動産業,物品賃貸業",令和３,2021,5月,412949,471604,309300,385152,437058,293430,358028,27124,27797,34546,15870
30人以上,"K 不動産業,物品賃貸業",令和３,2021,6月,804852,945704,566766,375066,429072,283778,350056,25010,429786,516632,282988
30人以上,"K 不動産業,物品賃貸業",令和３,2021,7月,541600,635244,383874,382610,440839,284535,356828,25782,158990,194405,99339
30人以上,"K 不動産業,物品賃貸業",令和３,2021,8月,400806,463652,293013,380576,437964,282146,355587,24989,20230,25688,10867
30人以上,"K 不動産業,物品賃貸業",令和３,2021,9月,406606,464119,306596,385397,441989,286990,361467,23930,21209,22130,19606
30人以上,"K 不動産業,物品賃貸業",令和３,2021,10月,408980,472149,301682,392476,452200,291031,363217,29259,16504,19949,10651
30人以上,"K 不動産業,物品賃貸業",令和３,2021,11月,414894,478270,305370,393735,452290,292543,362387,31348,21159,25980,12827
30人以上,"K 不動産業,物品賃貸業",令和３,2021,12月,958064,1130820,666000,387475,446180,288226,359995,27480,570589,684640,377774
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,581971,647682,411843,447679,496649,320895,418919,28760,134292,151033,90948
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,562376,625152,404440,433745,480858,315216,406601,27144,128631,144294,89224
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,569047,639066,415210,439350,488685,330958,410203,29147,129697,150381,84252
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,595455,673772,429450,463556,520984,341830,432974,30582,131899,152788,87620
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,570459,647532,414172,448534,506636,330716,421081,27453,121925,140896,83456
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,545700,638954,399783,434171,502096,327886,399762,34409,111529,136858,71897
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,1月,447020,505533,335920,444045,502675,332724,410264,33781,2975,2858,3196
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,2月,454862,535711,332552,431290,506739,317148,399921,31369,23572,28972,15404
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,3月,492758,574398,372010,439124,511778,331667,403280,35844,53634,62620,40343
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,4月,501049,563568,383032,464012,522639,353341,420471,43541,37037,40929,29691
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,5月,456519,531267,343053,434714,506740,325380,397928,36786,21805,24527,17673
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,6月,964950,1106841,687294,446515,500198,341465,409854,36661,518435,606643,345829
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,7月,524988,608935,397327,426292,492116,326190,391782,34510,98696,116819,71137
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,8月,420220,485272,325530,408205,472840,314121,379782,28423,12015,12432,11409
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,9月,435022,504384,336602,413317,482144,315655,384756,28561,21705,22240,20947
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,10月,496661,589807,363648,437299,512627,329730,402542,34757,59362,77180,33918
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,11月,445986,518999,338684,434696,507252,328067,400338,34358,11290,11747,10617
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,12月,896152,1105477,603818,430831,506021,325824,396557,34274,465321,599456,277994
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,185344,251424,131634,165022,218828,121289,154505,10517,20322,32596,10345
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,177581,237763,131752,159897,209868,121844,151159,8738,17684,27895,9908
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,189185,249257,142295,170257,218758,132398,161084,9173,18928,30499,9897
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,175093,227612,131674,156448,199351,120978,144569,11879,18645,28261,10696
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,151682,200930,110612,138925,181869,103112,132377,6548,12757,19061,7500
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,173902,230379,123402,162120,213002,116623,156848,5272,11782,17377,6779
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,1月,157374,210196,108396,155541,208532,106406,150854,4687,1833,1664,1990
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,2月,154294,206842,106126,150186,199826,104684,146469,3717,4108,7016,1442
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,3月,161276,211765,115628,158580,208448,113494,153924,4656,2696,3317,2134
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,4月,167747,220934,120084,166439,219325,119046,161130,5309,1308,1609,1038
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,5月,163930,218082,115487,163572,217671,115175,159492,4080,358,411,312
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,6月,184133,244972,128254,166410,220069,117126,162405,4005,17723,24903,11128
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,7月,217968,300330,142268,169447,222918,120301,164737,4710,48521,77412,21967
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,8月,168603,221248,121524,166170,218110,119721,161890,4280,2433,3138,1803
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,9月,165803,216787,120544,163511,213964,118723,159288,4223,2292,2823,1821
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,10月,161668,206032,122723,160675,204615,122103,154896,5779,993,1417,620
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,11月,170753,223362,125839,164549,213753,122541,155325,9224,6204,9609,3298
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,12月,216804,289637,155691,161596,209743,121197,152730,8866,55208,79894,34494
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,244100,315558,193452,212912,270852,171845,202980,9932,31188,44706,21607
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,239432,307563,194039,207829,261353,172168,195646,12183,31603,46210,21871
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,268422,333193,216056,225765,274459,186397,210551,15214,42657,58734,29659
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,265634,357154,201461,226024,297151,176151,211374,14650,39610,60003,25310
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,304181,425880,211013,270248,377630,188040,261220,9028,33933,48250,22973
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,308863,410288,222665,284889,379166,204766,274120,10769,23974,31122,17899
