事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,G 情報通信業,令和３,2021,12月,765294,541388,223906,7327,4640,2687,9676,6639,3037,762945,539389,223556,3.7,1.6,8.9
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,372950,294944,78007,7153,5113,2041,7553,5691,1862,372550,294366,78186,10.2,8.5,16.4
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,372578,293934,78644,6953,5079,1874,6609,4937,1672,372922,294076,78846,10.2,8.9,15.1
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,390564,309123,81441,7412,5176,2236,7272,5411,1861,390704,308888,81816,14.7,12.1,24.2
30人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,394398,298416,95983,10147,7252,2895,9632,7110,2522,394913,298558,96356,13.4,12.4,16.6
30人以上,"H 運輸業,郵便業",令和２,2020,年平均,401465,296873,104591,9004,5968,3035,8145,5932,2212,402324,296909,105414,15.4,12.9,22.4
30人以上,"H 運輸業,郵便業",令和３,2021,年平均,395190,291477,103713,5534,3606,1928,6776,4476,2300,393948,290607,103341,13.5,11.9,17.9
30人以上,"H 運輸業,郵便業",令和３,2021,1月,404447,301248,103199,2461,1670,791,5614,3659,1955,401294,299259,102035,14.8,13.5,18.7
30人以上,"H 運輸業,郵便業",令和３,2021,2月,401294,298606,102688,3891,2345,1546,7975,6954,1021,397210,293997,103213,14.3,12.8,18.6
30人以上,"H 運輸業,郵便業",令和３,2021,3月,397210,294521,102689,4737,3184,1553,11664,6224,5440,390283,291481,98802,13.2,12.5,15.5
30人以上,"H 運輸業,郵便業",令和３,2021,4月,390283,291537,98746,22295,13317,8978,12975,8876,4099,399603,295978,103625,12.2,10.4,17.3
30人以上,"H 運輸業,郵便業",令和３,2021,5月,399603,295833,103770,3487,2039,1448,5563,4063,1500,397527,293809,103718,14.3,12.6,18.8
30人以上,"H 運輸業,郵便業",令和３,2021,6月,397527,293525,104002,3557,2789,768,7149,4033,3116,393935,292281,101654,14.3,12.6,19
30人以上,"H 運輸業,郵便業",令和３,2021,7月,393935,288031,105904,5738,3783,1955,6653,4833,1820,393020,286981,106039,13.8,12,18.5
30人以上,"H 運輸業,郵便業",令和３,2021,8月,393020,284570,108450,2793,2079,714,4046,2163,1883,391767,284486,107281,12.8,10.8,18.2
30人以上,"H 運輸業,郵便業",令和３,2021,9月,391767,290627,101140,3394,2424,970,5179,3117,2062,389982,289934,100048,10.6,9.5,13.7
30人以上,"H 運輸業,郵便業",令和３,2021,10月,389982,284212,105770,7510,5581,1929,5097,3619,1478,392395,286174,106221,14.7,13.2,18.8
30人以上,"H 運輸業,郵便業",令和３,2021,11月,392395,289010,103385,3076,2294,782,4655,3303,1352,390816,288001,102815,14,12.3,18.7
30人以上,"H 運輸業,郵便業",令和３,2021,12月,390816,286001,104815,3470,1768,1702,4746,2869,1877,389540,284900,104640,12.4,10.1,18.5
30人以上,"I 卸売業,小売業",平成28,2016,年平均,857846,498520,359326,15075,8616,6459,15018,8437,6581,857903,498699,359204,25.4,12.3,43.7
30人以上,"I 卸売業,小売業",平成29,2017,年平均,868262,507797,360465,15059,8395,6664,13880,8087,5793,869441,508105,361336,23.5,11.2,40.7
30人以上,"I 卸売業,小売業",平成30,2018,年平均,1031374,612185,419189,15674,9028,6646,15851,9574,6277,1031197,611639,419558,20.8,8.6,38.6
30人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,1042470,609461,433009,18776,9847,8929,16808,9108,7700,1044438,610200,434238,22,9.9,38.9
30人以上,"I 卸売業,小売業",令和２,2020,年平均,1049438,618560,430879,15608,8876,6732,16575,9486,7089,1048471,617950,430522,21,9.9,37.1
30人以上,"I 卸売業,小売業",令和３,2021,年平均,1039083,626131,412952,15040,8549,6491,15535,9326,6209,1038588,625354,413234,16.7,7.6,30.4
30人以上,"I 卸売業,小売業",令和３,2021,1月,1038512,626701,411811,10911,5898,5013,12506,6752,5754,1036917,625847,411070,17,8,30.8
30人以上,"I 卸売業,小売業",令和３,2021,2月,1036917,629512,407405,9198,4564,4634,8819,4386,4433,1037296,629690,407606,16.7,7.6,30.7
30人以上,"I 卸売業,小売業",令和３,2021,3月,1037296,632244,405052,12408,5818,6590,14741,8419,6322,1034963,629643,405320,16.7,7.9,30.3
30人以上,"I 卸売業,小売業",令和３,2021,4月,1034963,631012,403951,52425,32118,20307,36704,25050,11654,1050684,638080,412604,16.1,7.4,29.4
30人以上,"I 卸売業,小売業",令和３,2021,5月,1050684,630456,420228,12581,6868,5713,16345,9242,7103,1046920,628082,418838,16.5,8,29.4
30人以上,"I 卸売業,小売業",令和３,2021,6月,1046920,628714,418206,13671,6725,6946,19724,11363,8361,1040867,624076,416791,17.4,7.9,31.6
30人以上,"I 卸売業,小売業",令和３,2021,7月,1040867,627123,413744,15032,8438,6594,17813,12059,5754,1038086,623502,414584,16.7,7.6,30.6
30人以上,"I 卸売業,小売業",令和３,2021,8月,1038086,621328,416758,11108,7191,3917,10076,5220,4856,1039118,623299,415819,17,7.5,31.1
30人以上,"I 卸売業,小売業",令和３,2021,9月,1039118,623141,415977,7496,3699,3797,10116,5073,5043,1036498,621767,414731,16.7,7.3,30.8
30人以上,"I 卸売業,小売業",令和３,2021,10月,1036498,623258,413240,17008,10109,6899,17303,11352,5951,1036203,622015,414188,16,7.2,29.3
30人以上,"I 卸売業,小売業",令和３,2021,11月,1036203,621826,414377,9968,6335,3633,13241,8107,5134,1032930,620054,412876,16.2,7.3,29.6
30人以上,"I 卸売業,小売業",令和３,2021,12月,1032930,618253,414677,8673,4827,3846,9029,4891,4138,1032574,618189,414385,17.1,7.7,31.1
30人以上,"J 金融業,保険業",平成28,2016,年平均,328182,176648,151534,5823,3080,2743,5122,2905,2217,328883,176823,152060,8.3,1.8,15.7
30人以上,"J 金融業,保険業",平成29,2017,年平均,335187,182158,153029,5505,2939,2566,5362,3010,2352,335330,182087,153243,8.4,1.7,16.4
30人以上,"J 金融業,保険業",平成30,2018,年平均,325000,170841,154160,5229,2963,2266,4884,2898,1987,325345,170906,154439,7.5,2.1,13.5
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,329440,174299,155141,5690,3204,2486,5442,3104,2337,329688,174399,155290,4.2,0.9,7.9
30人以上,"J 金融業,保険業",令和２,2020,年平均,326614,168677,157937,5679,3205,2474,5803,3504,2299,326490,168378,158112,5,1.1,9.1
30人以上,"J 金融業,保険業",令和３,2021,年平均,326230,170927,155303,5590,3063,2527,5971,3371,2600,325849,170619,155230,6.5,1.3,12.1
30人以上,"J 金融業,保険業",令和３,2021,1月,326513,171515,154998,5096,2532,2564,4902,2942,1960,326707,171105,155602,5.9,1.2,11.1
30人以上,"J 金融業,保険業",令和３,2021,2月,326707,172686,154021,1807,757,1050,3189,1636,1553,325325,171807,153518,6.4,1.2,12.2
30人以上,"J 金融業,保険業",令和３,2021,3月,325325,169705,155620,2839,2054,785,4600,2957,1643,323564,168802,154762,6.6,1.2,12.4
30人以上,"J 金融業,保険業",令和３,2021,4月,323564,173297,150267,23749,14862,8887,15997,10679,5318,331316,177480,153836,6.3,1.4,12.1
30人以上,"J 金融業,保険業",令和３,2021,5月,331316,175870,155446,8173,2587,5586,9642,5344,4298,329847,173113,156734,6.6,1.3,12.4
30人以上,"J 金融業,保険業",令和３,2021,6月,329847,170506,159341,2489,1623,866,4287,2446,1841,328049,169683,158366,7,1.4,13
30人以上,"J 金融業,保険業",令和３,2021,7月,328049,172730,155319,5773,3385,2388,8241,4000,4241,325581,172115,153466,6.5,1.3,12.2
30人以上,"J 金融業,保険業",令和３,2021,8月,325581,169736,155845,2625,1469,1156,3042,1497,1545,325164,169708,155456,6.7,1.3,12.5
30人以上,"J 金融業,保険業",令和３,2021,9月,325164,169291,155873,2152,1038,1114,3728,1832,1896,323588,168497,155091,6.5,1.4,12.1
30人以上,"J 金融業,保険業",令和３,2021,10月,323588,168128,155460,8460,4522,3938,6872,3877,2995,325176,168773,156403,6.4,1.4,11.9
30人以上,"J 金融業,保険業",令和３,2021,11月,325176,169344,155832,2522,1185,1337,3765,1626,2139,323933,168903,155030,6.4,1.4,11.8
30人以上,"J 金融業,保険業",令和３,2021,12月,323933,168316,155617,1397,739,658,3388,1617,1771,321942,167438,154504,6.3,1.2,11.7
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,131378,85340,46038,2409,1384,1025,2159,1315,844,131628,85409,46219,15.7,8.2,29.7
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,132617,85597,47020,2034,1184,850,2086,1250,836,132565,85531,47034,12.7,5.9,24.9
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,139149,89058,50091,2343,1325,1018,2002,1211,791,139490,89172,50318,11.7,7.2,19.8
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,143098,91966,51132,2256,1322,934,1979,1197,781,143375,92091,51285,13.8,11.5,18
30人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,145768,93342,52427,2598,1507,1091,2234,1381,853,146132,93468,52665,16.4,14,20.6
30人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,150339,95382,54957,2802,1638,1164,2468,1506,963,150673,95514,55158,14.2,12.5,17.2
30人以上,"K 不動産業,物品賃貸業",令和３,2021,1月,147898,94370,53528,1313,817,496,1265,676,589,147946,94511,53435,13.3,11.5,16.3
30人以上,"K 不動産業,物品賃貸業",令和３,2021,2月,147946,94669,53277,1607,731,876,1673,904,769,147880,94496,53384,14.7,13,17.6
30人以上,"K 不動産業,物品賃貸業",令和３,2021,3月,147880,94712,53168,2191,1090,1101,2125,1222,903,147946,94580,53366,15,13.7,17.3
30人以上,"K 不動産業,物品賃貸業",令和３,2021,4月,147946,95054,52892,10719,6661,4058,6326,4389,1937,152339,97326,55013,14.5,12.9,17.2
30人以上,"K 不動産業,物品賃貸業",令和３,2021,5月,152339,97432,54907,2899,1630,1269,3831,2519,1312,151407,96543,54864,14,12.2,17.1
30人以上,"K 不動産業,物品賃貸業",令和３,2021,6月,151407,95204,56203,2587,1332,1255,2532,1448,1084,151462,95088,56374,14.5,12.7,17.6
30人以上,"K 不動産業,物品賃貸業",令和３,2021,7月,151462,94990,56472,2386,1448,938,2067,1154,913,151781,95284,56497,15.6,13.2,19.6
30人以上,"K 不動産業,物品賃貸業",令和３,2021,8月,151781,95737,56044,1592,1001,591,1988,964,1024,151385,95774,55611,14.5,12.6,17.7
30人以上,"K 不動産業,物品賃貸業",令和３,2021,9月,151385,96096,55289,1853,1119,734,2125,1258,867,151113,95957,55156,13.4,11.4,16.8
30人以上,"K 不動産業,物品賃貸業",令和３,2021,10月,151113,95086,56027,2789,1842,947,2421,1552,869,151481,95376,56105,13.9,12,17.1
30人以上,"K 不動産業,物品賃貸業",令和３,2021,11月,151481,96003,55478,1660,948,712,1717,1078,639,151424,95873,55551,13.3,11.5,16.3
30人以上,"K 不動産業,物品賃貸業",令和３,2021,12月,151424,95228,56196,2032,1040,992,1549,902,647,151907,95366,56541,14,12.7,16.3
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,288588,208410,80179,4696,2850,1847,3855,2703,1152,289429,208557,80874,4.1,2.5,8.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,293056,209768,83288,4268,2692,1576,4306,2849,1457,293018,209611,83407,7,3.7,15.2
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,280040,192542,87498,4477,2748,1729,4145,2710,1436,280372,192580,87791,8.1,4,17.1
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,279409,189897,89512,3998,2365,1633,4301,2676,1624,279106,189586,89521,6.2,2.7,13.6
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,275021,184226,90795,3656,2237,1419,4021,2555,1466,274656,183908,90748,6.1,2.8,12.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,276709,168999,107710,5004,2641,2363,4719,2826,1893,276994,168814,108180,5.3,3,9
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,1月,273513,179097,94416,2213,1370,843,3268,1944,1324,272458,178523,93935,5,2.6,9.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,2月,272458,164017,108441,2107,990,1117,2824,1393,1431,271741,163614,108127,5.2,3,8.6
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,3月,271741,161998,109743,4504,2769,1735,4309,2399,1910,271936,162368,109568,5.1,2.8,8.5
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,4月,271936,178328,93608,15164,9111,6053,9077,6256,2821,278023,181183,96840,5.4,2.8,10.4
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,5月,278023,168262,109761,9331,4365,4966,3559,2193,1366,283795,170434,113361,5,2.9,8.2
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,6月,283795,187819,95976,2606,1660,946,3047,1959,1088,283354,187520,95834,5.7,3,10.9
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,7月,283354,171839,111515,4511,2071,2440,8497,6263,2234,279368,167647,111721,5.5,3.2,9.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,8月,279368,165922,113446,3238,1231,2007,6010,3516,2494,276596,163637,112959,5.4,3.1,8.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,9月,276596,162290,114306,4033,1902,2131,3912,1910,2002,276717,162282,114435,5.6,3.3,8.8
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,10月,276717,162738,113979,5325,2845,2480,5419,2879,2540,276623,162704,113919,5.2,3.1,8.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,11月,276623,164537,112086,3548,1847,1701,3788,1838,1950,276383,164546,111837,5.2,3.2,8.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,12月,276383,161135,115248,3468,1529,1939,2921,1364,1557,276930,161300,115630,5.5,3.3,8.5
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,215591,96675,118916,8614,3830,4784,8670,3877,4794,215535,96628,118906,68.4,54.7,79.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,219484,94813,124672,8594,3733,4862,8065,3360,4706,220013,95186,124828,69.8,56.9,79.7
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,226563,99452,127111,9088,3890,5199,9224,4214,5010,226427,99128,127300,67.4,54.1,77.7
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,226347,102499,123848,8953,4089,4864,8809,4142,4667,226491,102446,124045,70.5,58.3,80.7
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,211220,96253,114968,6413,2686,3727,9267,4394,4873,208366,94545,113822,69.9,56.2,81.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,191721,90707,101014,6067,2647,3420,7264,3618,3646,190524,89736,100788,64.5,49.3,78
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,1月,201845,97021,104824,4419,2008,2411,5130,2168,2962,201134,96861,104273,64.7,49.6,78.8
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,2月,201134,96568,104566,5441,1925,3516,8040,3919,4121,198535,94574,103961,65.5,50.7,79
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,3月,198535,94735,103800,5230,2458,2772,10042,5677,4365,193723,91516,102207,64,49.3,77.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,4月,193723,91829,101894,9528,4123,5405,12895,6260,6635,190356,89692,100664,62.7,47.4,76.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,5月,190356,89411,100945,6132,3100,3032,8339,3196,5143,188149,89315,98834,63.2,47.6,77.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,6月,188149,89609,98540,4200,2514,1686,5315,2115,3200,187034,90008,97026,62.7,47.1,77.1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,7月,187034,90057,96977,6723,2684,4039,3971,2328,1643,189786,90413,99373,63.3,47.4,77.8
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,8月,189786,89558,100228,5212,2510,2702,5030,2344,2686,189968,89724,100244,64.3,49,78
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,9月,189968,89537,100431,4843,1989,2854,6094,2985,3109,188717,88541,100176,64.5,49.1,78.1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,10月,188717,89595,99122,8273,3089,5184,10619,6940,3679,186371,85744,100627,66.1,51.6,78.4
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,11月,186371,86007,100364,5502,2680,2822,6836,3640,3196,185037,85047,99990,65.6,50.9,78.1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,12月,185037,84561,100476,7304,2687,4617,4851,1844,3007,187490,85404,102086,67,52.3,79.4
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,124376,51565,72811,4284,1761,2523,4278,1708,2570,124382,51618,72764,47,35.2,55.5
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,126452,50628,75824,4330,1708,2622,4012,1713,2299,126770,50623,76147,49.4,38,56.9
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,128524,57451,71073,3460,1560,1900,4060,1819,2241,127924,57192,70732,46.6,38.7,52.9
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,131099,54082,77016,3995,1486,2509,3292,1289,2003,131802,54279,77522,48,36.6,56
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,136107,59042,77065,2626,1255,1371,2733,1352,1381,136000,58945,77055,40.5,26.5,51.3
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,131230,60273,70956,2357,1027,1330,2910,1250,1660,130677,60050,70626,34.5,20.7,46.2
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,1月,135288,62615,72673,1187,684,503,2190,1025,1165,134285,62274,72011,34.6,21.2,46.1
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,2月,134285,61234,73051,1045,659,386,2252,1153,1099,133078,60740,72338,33.1,20.7,43.4
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,3月,133078,61269,71809,1577,529,1048,4138,1977,2161,130517,59821,70696,35.4,22.3,46.4
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,4月,130517,59295,71222,9352,4200,5152,8196,3431,4765,131673,60064,71609,35.5,21.6,47.2
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,5月,131673,60474,71199,2313,1017,1296,3188,1517,1671,130798,59974,70824,35.7,21.4,47.8
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,6月,130798,61190,69608,2209,1030,1179,3001,1088,1913,130006,61132,68874,33.9,19.4,46.8
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,7月,130006,61074,68932,2551,1110,1441,2528,1328,1200,130029,60856,69173,33.5,20,45.3
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,8月,130029,59871,70158,2130,973,1157,1966,571,1395,130193,60273,69920,33.6,19.5,45.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,9月,130193,62183,68010,1713,448,1265,1996,845,1151,129910,61786,68124,33,19.7,45
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,10月,129910,60817,69093,2297,974,1323,2292,1058,1234,129915,60733,69182,34.9,20.8,47.4
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,11月,129915,57270,72645,1321,516,805,2173,574,1599,129063,57212,71851,39.5,23.9,52
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,12月,129063,55989,73074,586,185,401,1000,430,570,128649,55744,72905,31,18.1,40.9
30人以上,"O 教育,学習支援業",平成28,2016,年平均,333084,166574,166510,12308,5972,6336,11478,5504,5974,333914,167042,166872,31.9,28.2,35.6
30人以上,"O 教育,学習支援業",平成29,2017,年平均,340148,168515,171634,12920,6225,6695,12675,6144,6530,340393,168596,171799,32.8,28.3,37.2
30人以上,"O 教育,学習支援業",平成30,2018,年平均,327777,153614,174163,8804,3686,5118,9145,3974,5171,327436,153326,174110,32.9,25.3,39.5
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,326377,164126,162251,13050,6045,7005,13298,6154,7144,326129,164017,162112,36.9,28.7,45.2
30人以上,"O 教育,学習支援業",令和２,2020,年平均,321523,173876,147647,11886,6253,5633,11757,6556,5201,321652,173573,148079,37.7,31.4,45.1
30人以上,"O 教育,学習支援業",令和３,2021,年平均,317244,173915,143329,13546,7230,6316,14352,7845,6507,316438,173300,143138,36.7,32,42.5
30人以上,"O 教育,学習支援業",令和３,2021,1月,329492,182463,147029,5249,3191,2058,20713,14071,6642,314028,171583,142445,34.6,29.4,40.8
30人以上,"O 教育,学習支援業",令和３,2021,2月,314028,173423,140605,6694,4155,2539,5663,3105,2558,315059,174473,140586,36,31.3,41.8
30人以上,"O 教育,学習支援業",令和３,2021,3月,315059,178818,136241,2804,1266,1538,19706,11369,8337,298157,168715,129442,32.5,28.1,38.1
30人以上,"O 教育,学習支援業",令和３,2021,4月,298157,165933,132224,51254,29780,21474,39916,23656,16260,309495,172057,137438,36.9,33.8,40.8
30人以上,"O 教育,学習支援業",令和３,2021,5月,309495,166175,143320,22781,10396,12385,6747,3054,3693,325529,173517,152012,38.9,33.6,45.1
30人以上,"O 教育,学習支援業",令和３,2021,6月,325529,175027,150502,9137,4388,4749,7789,3149,4640,326877,176266,150611,38.3,33.5,43.9
30人以上,"O 教育,学習支援業",令和３,2021,7月,326877,171078,155799,7310,3989,3321,13857,6632,7225,320330,168435,151895,37.2,31.9,43.1
30人以上,"O 教育,学習支援業",令和３,2021,8月,320330,179002,141328,4296,2425,1871,14917,6158,8759,309709,175269,134440,34.6,30.8,39.6
30人以上,"O 教育,学習支援業",令和３,2021,9月,309708,174664,135044,19287,8327,10960,10608,6861,3747,318387,176130,142257,36.2,31.9,41.4
30人以上,"O 教育,学習支援業",令和３,2021,10月,318387,171343,147044,15269,8852,6417,12012,6277,5735,321644,173918,147726,40,34.6,46.5
30人以上,"O 教育,学習支援業",令和３,2021,11月,321644,177029,144615,8519,4665,3854,11939,6384,5555,318224,175310,142914,37.8,32.6,44.1
30人以上,"O 教育,学習支援業",令和３,2021,12月,318224,172030,146194,9957,5331,4626,8359,3426,4933,319822,173935,145887,37.9,32.3,44.5
