事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"P 医療,福祉",令和３,2021,7月,536449,4031,8123,532404,254622,4197,4275,254497
５人以上,"P 医療,福祉",令和３,2021,8月,527690,3588,5530,525942,259211,8125,6282,260860
５人以上,"P 医療,福祉",令和３,2021,9月,528285,3220,7735,524245,258517,7402,7629,257815
５人以上,"P 医療,福祉",令和３,2021,10月,540065,6255,7168,539384,241995,8989,5350,245402
５人以上,"P 医療,福祉",令和３,2021,11月,526214,4028,5805,523351,258572,6539,5008,261189
５人以上,"P 医療,福祉",令和３,2021,12月,512747,5293,5114,513034,271793,9092,4081,276696
５人以上,Q 複合サービス事業,平成28,2016,年平均,17278,312,307,17286,3544,106,92,3555
５人以上,Q 複合サービス事業,平成29,2017,年平均,16276,340,387,16227,4346,100,81,4367
５人以上,Q 複合サービス事業,平成30,2018,年平均,28251,584,649,28191,5700,172,111,5756
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,30185,611,517,30272,8058,79,149,7995
５人以上,Q 複合サービス事業,令和２,2020,年平均,30108,427,481,30055,7673,101,119,7654
５人以上,Q 複合サービス事業,令和３,2021,年平均,30739,333,395,30680,6282,117,76,6319
５人以上,Q 複合サービス事業,令和３,2021,1月,31645,98,65,31680,5729,4,28,5703
５人以上,Q 複合サービス事業,令和３,2021,2月,31275,119,126,31270,6108,17,3,6120
５人以上,Q 複合サービス事業,令和３,2021,3月,31238,473,1079,30636,6152,108,217,6039
５人以上,Q 複合サービス事業,令和３,2021,4月,29372,2654,2287,29721,7303,195,88,7428
５人以上,Q 複合サービス事業,令和３,2021,5月,30973,197,159,31013,6176,22,23,6173
５人以上,Q 複合サービス事業,令和３,2021,6月,31392,98,184,31307,5794,38,75,5756
５人以上,Q 複合サービス事業,令和３,2021,7月,30818,76,231,30687,6245,134,28,6327
５人以上,Q 複合サービス事業,令和３,2021,8月,30663,76,68,30685,6351,6,126,6217
５人以上,Q 複合サービス事業,令和３,2021,9月,31213,85,188,31112,5689,7,11,5683
５人以上,Q 複合サービス事業,令和３,2021,10月,29163,74,144,29094,7632,0,50,7581
５人以上,Q 複合サービス事業,令和３,2021,11月,30055,21,96,29997,6620,135,96,6642
５人以上,Q 複合サービス事業,令和３,2021,12月,31056,29,117,30970,5583,736,162,6155
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,573658,14254,12955,575031,218094,8121,8684,217458
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,577469,15300,13920,579008,227212,9879,8833,228100
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,680334,17404,15557,682995,283741,11351,12062,282216
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,717590,17294,16615,718442,265066,13311,11677,266526
５人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,724879,15882,17337,723524,243159,9386,11358,241087
５人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,691370,14113,13469,691904,257403,8489,8431,257571
５人以上,R サービス業（他に分類されないもの）,令和３,2021,1月,725631,13496,14331,724581,222991,5552,7461,221297
５人以上,R サービス業（他に分類されないもの）,令和３,2021,2月,690245,10908,9383,691661,255633,15357,6085,265014
５人以上,R サービス業（他に分類されないもの）,令和３,2021,3月,686385,13081,14037,685141,270290,7937,11358,267157
５人以上,R サービス業（他に分類されないもの）,令和３,2021,4月,693374,30391,26028,696622,258924,8132,11413,256758
５人以上,R サービス業（他に分類されないもの）,令和３,2021,5月,703640,9565,10286,702893,249740,8729,5638,252857
５人以上,R サービス業（他に分類されないもの）,令和３,2021,6月,692033,11030,11700,691469,263717,7777,18191,253197
５人以上,R サービス業（他に分類されないもの）,令和３,2021,7月,714414,10211,12397,713170,230252,9544,6415,232439
５人以上,R サービス業（他に分類されないもの）,令和３,2021,8月,685081,10252,12999,681771,260528,6205,9122,258174
５人以上,R サービス業（他に分類されないもの）,令和３,2021,9月,680832,11209,16599,675549,259113,9309,5292,263023
５人以上,R サービス業（他に分類されないもの）,令和３,2021,10月,664551,23963,14617,673751,274021,6847,5792,275222
５人以上,R サービス業（他に分類されないもの）,令和３,2021,11月,679419,14873,9213,685069,269554,8642,8366,269840
５人以上,R サービス業（他に分類されないもの）,令和３,2021,12月,680839,10374,10037,681179,274070,7835,6034,275868
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年年報,,,,,,,,,,,,
第11－１表　産業、就業形態別常用労働者数　（事業所規模５人以上）,,,,,,,,,,,,
