地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13908387,-1968,13255821,6503229,6752592,652566,326460,326106,7565071,7072527,397178,95366
1,13100,区部,9644894,613,9097216,4454863,4642353,547678,275077,272601,5432273,5019996,338743,73534
1,13200,市部,4184880,-2532,4081589,2009285,2072304,103291,50548,52743,2092009,2013074,57528,21407
2,13300,郡部,54916,-5,53661,26944,26717,1255,671,584,26612,25605,693,314
2,13350,島部,23697,-44,23355,12137,11218,342,164,178,14177,13852,214,111
1,13100,区部,9644894,613,9097216,4454863,4642353,547678,275077,272601,5432273,5019996,338743,73534
4,13101,千代田区,68851,53,64943,32388,32555,3908,2091,1817,39207,36183,2512,512
4,13102,中央区,179599,1538,168754,80281,88473,10845,5406,5439,102328,94502,6163,1663
4,13103,港区,266632,110,244974,114476,130498,21658,11099,10559,152727,137539,11785,3403
4,13104,新宿区,349074,-310,305193,152414,152779,43881,22972,20909,227207,191965,31954,3288
4,13105,文京区,232192,-88,218171,103674,114497,14021,6903,7118,128420,117214,9685,1521
4,13106,台東区,213009,400,194358,98919,95439,18651,9499,9152,133960,118926,13044,1990
4,13107,墨田区,284932,116,269128,132960,136168,15804,7335,8469,167422,154838,10108,2476
4,13108,江東区,538918,-182,501536,246211,255325,37382,18230,19152,290115,265261,19949,4905
4,13109,品川区,408477,189,392837,192074,200763,15640,7870,7770,233858,221996,9153,2709
4,13110,目黒区,279459,-47,268924,126231,142693,10535,5564,4971,159634,151161,6334,2139
4,13111,大田区,733240,-58,704472,350325,354147,28768,14158,14610,410025,388611,16469,4945
4,13112,世田谷区,917771,-321,892101,421141,470960,25670,13323,12347,496340,475597,15401,5342
4,13113,渋谷区,230683,27,218598,104110,114488,12085,6577,5508,142483,132716,7803,1964
4,13114,中野区,337515,114,316150,159189,156961,21365,11287,10078,213484,195686,15771,2027
