都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2013-01-01,駒場一丁目,3773,1895,1878,72,54,57,58,50,58,49,40,138,86,212,165,229,180,205,171,165,156,120,132,87,108,81,107,117,121,96,109,74,87,49,77,51,73,43,96,0,0,2239,,13110001001
131105,112,東京都,目黒区,2013-01-01,駒場二丁目,823,418,405,21,12,22,22,29,11,20,21,39,13,27,28,29,29,34,33,36,36,31,40,31,27,22,22,14,19,24,25,9,12,13,18,4,19,13,18,0,0,419,,13110001002
131105,113,東京都,目黒区,2013-01-01,駒場三丁目,770,376,394,9,13,17,11,14,10,20,13,15,21,30,21,32,25,31,29,34,42,30,31,27,24,25,23,21,26,20,31,20,20,15,17,10,16,6,21,0,0,411,,13110001003
131105,114,東京都,目黒区,2013-01-01,駒場四丁目,1585,772,813,24,27,33,27,32,26,45,37,77,91,117,91,61,67,52,59,49,74,76,73,45,46,33,27,38,52,24,36,30,24,17,24,10,15,9,17,0,0,921,,13110001004
131105,121,東京都,目黒区,2013-01-01,青葉台一丁目,2546,1190,1356,48,50,39,35,32,36,44,30,77,49,100,97,128,132,124,141,100,126,113,122,82,85,72,75,59,77,50,84,44,55,45,66,14,55,19,41,0,0,1500,,13110002001
131105,122,東京都,目黒区,2013-01-01,青葉台二丁目,893,408,485,22,19,13,16,18,10,8,11,15,19,36,42,39,51,45,56,40,36,29,31,21,33,24,23,25,24,26,33,19,22,11,17,7,26,10,17,0,0,481,,13110002002
131105,123,東京都,目黒区,2013-01-01,青葉台三丁目,2871,1395,1476,56,40,45,33,30,38,36,24,65,76,184,172,226,220,167,162,136,170,124,111,86,95,57,68,60,61,45,39,29,50,23,34,15,34,11,49,0,0,1888,,13110002003
131105,124,東京都,目黒区,2013-01-01,青葉台四丁目,1699,807,892,22,32,22,21,33,16,16,23,26,37,75,60,99,87,93,112,95,100,72,77,48,58,42,48,58,61,39,52,20,38,19,30,15,20,13,20,0,0,1026,,13110002004
131105,131,東京都,目黒区,2013-01-01,東山一丁目,3491,1668,1823,59,65,50,54,48,52,56,45,68,87,162,166,199,173,176,173,139,182,136,138,116,116,85,64,104,106,91,102,72,84,50,76,30,65,27,76,0,0,2066,,13110003001
131105,132,東京都,目黒区,2013-01-01,東山二丁目,6808,3288,3520,245,233,275,243,318,284,200,264,127,285,132,136,180,231,327,418,419,471,418,367,286,198,138,94,69,81,44,57,38,45,37,38,13,34,22,41,0,0,2790,,13110003002
131105,133,東京都,目黒区,2013-01-01,東山三丁目,2953,1408,1545,65,78,68,56,68,60,46,42,82,99,153,140,179,168,130,152,130,142,104,120,89,83,58,54,59,48,45,64,50,58,30,55,37,47,15,80,0,0,1722,,13110003003
131105,141,東京都,目黒区,2013-01-01,大橋一丁目,1571,762,809,36,18,21,10,14,8,12,8,31,35,93,91,121,119,99,104,83,99,61,60,49,35,22,42,31,34,23,38,24,37,19,31,16,21,7,19,0,0,1100,,13110004001
131105,142,東京都,目黒区,2013-01-01,大橋二丁目,4441,2197,2244,92,110,77,76,77,75,94,88,166,101,247,160,222,205,251,200,186,255,168,182,138,145,113,88,93,103,89,88,66,83,52,94,34,75,32,116,0,0,2597,,13110004002
131105,151,東京都,目黒区,2013-01-01,上目黒一丁目,1823,824,999,57,49,15,27,17,13,17,18,20,34,59,92,113,127,132,136,89,89,59,69,54,53,28,37,35,52,37,44,36,37,20,52,22,36,14,34,0,0,1128,,13110005001
131105,152,東京都,目黒区,2013-01-01,上目黒二丁目,4388,2097,2291,66,76,38,49,42,43,59,48,84,93,261,257,294,304,265,268,182,227,146,142,112,105,97,93,111,121,109,112,92,105,66,92,45,70,28,87,0,0,2762,,13110005002
131105,153,東京都,目黒区,2013-01-01,上目黒三丁目,5182,2421,2761,96,89,72,79,76,68,79,78,96,126,228,290,277,284,234,284,232,254,214,197,175,146,119,150,135,153,112,122,88,116,74,104,62,100,52,122,0,0,2944,,13110005003
131105,154,東京都,目黒区,2013-01-01,上目黒四丁目,3791,1803,1988,55,43,46,48,59,42,48,57,110,88,184,168,189,191,164,196,132,149,146,154,105,102,92,100,110,123,111,135,91,111,68,117,61,75,32,90,0,0,2279,,13110005004
131105,155,東京都,目黒区,2013-01-01,上目黒五丁目,3692,1785,1907,73,59,72,71,63,70,56,54,99,101,127,136,193,168,190,199,161,187,143,148,121,102,90,108,117,111,101,89,57,84,49,85,42,64,31,71,0,0,2029,,13110005005
131105,161,東京都,目黒区,2013-01-01,中目黒一丁目,2993,1378,1615,47,54,22,34,28,25,34,27,51,67,133,149,219,180,193,191,118,177,120,124,72,79,61,67,72,104,59,77,48,72,45,75,31,59,25,54,0,0,1921,,13110006001
131105,162,東京都,目黒区,2013-01-01,中目黒二丁目,2318,1162,1156,44,64,57,53,48,43,37,38,97,90,162,152,131,121,110,123,139,127,107,97,85,74,50,46,31,32,28,28,14,16,9,22,9,13,4,17,0,0,1359,,13110006002
131105,163,東京都,目黒区,2013-01-01,中目黒三丁目,2544,1205,1339,54,52,32,26,40,40,28,41,55,69,125,113,146,150,117,139,115,128,91,97,63,75,57,65,72,68,64,61,47,66,44,44,33,48,22,57,0,0,1482,,13110006003
131105,164,東京都,目黒区,2013-01-01,中目黒四丁目,2962,1448,1514,85,94,35,58,41,44,42,37,79,72,178,141,197,178,170,149,96,96,112,103,77,70,52,78,83,75,58,80,42,59,48,57,31,54,22,69,0,0,1591,,13110006004
131105,165,東京都,目黒区,2013-01-01,中目黒五丁目,3267,1595,1672,72,56,50,47,53,40,52,39,92,79,150,136,153,162,165,179,134,130,127,95,97,83,83,88,111,102,81,91,60,93,53,72,31,74,31,106,0,0,1808,,13110006005
131105,171,東京都,目黒区,2013-01-01,三田一丁目,2179,961,1218,44,43,27,25,32,31,30,26,30,41,52,92,98,129,100,126,105,118,107,118,89,95,58,79,55,69,46,59,30,49,36,44,12,34,10,40,0,0,1298,,13110007001
131105,172,東京都,目黒区,2013-01-01,三田二丁目,3618,1697,1921,80,67,46,49,36,41,42,43,80,81,161,153,158,196,199,212,158,169,132,123,113,121,88,95,109,129,90,92,62,107,60,83,48,75,35,85,0,0,2093,,13110007002
131105,181,東京都,目黒区,2013-01-01,目黒一丁目,3625,1681,1944,54,62,44,47,45,40,36,48,88,71,200,157,182,187,171,173,148,173,130,141,92,123,78,100,120,128,82,121,83,109,62,95,36,85,30,84,0,0,2147,,13110008001
131105,182,東京都,目黒区,2013-01-01,目黒二丁目,2565,1188,1377,59,61,33,28,30,31,26,27,36,38,81,100,177,155,148,151,121,145,119,137,71,100,52,74,69,77,54,67,39,67,27,52,27,35,19,32,0,0,1490,,13110008002
131105,183,東京都,目黒区,2013-01-01,目黒三丁目,2829,1360,1469,56,56,54,40,52,35,46,45,56,54,103,120,156,155,143,143,114,117,108,124,80,69,65,69,94,98,69,87,68,81,46,80,30,37,20,59,0,0,1515,,13110008003
131105,184,東京都,目黒区,2013-01-01,目黒四丁目,3477,1666,1811,79,77,67,73,68,70,58,69,78,65,103,98,133,150,158,176,165,182,154,127,106,102,97,81,95,122,99,99,76,90,62,86,41,75,27,69,0,0,1741,,13110008004
131105,191,東京都,目黒区,2013-01-01,下目黒一丁目,1441,654,787,23,38,11,6,9,17,13,14,20,40,85,90,106,113,102,102,67,70,44,50,37,49,33,34,40,43,26,30,15,21,8,30,7,20,8,20,0,0,947,,13110009001
