"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2018120101,"芝浦",,0,16,16,16,,,,18,-12,,,,,
2018120102,"芝浦",,0,11,11,20,,,,9,-13,,,,,
2018120103,"芝浦",,0,11,11,20,,,,3,-18,,,,,
2018120104,"芝浦",,0,11,11,20,,,,0,-12,,,,,
2018120105,"芝浦",,0,10,10,22,,,,13,-10,,,,,
2018120106,"芝浦",,0,11,11,21,,,,4,-10,,,,,
2018120107,"芝浦",,1,20,21,13,,,,3,-6,,,,,
2018120108,"芝浦",,5,22,27,10,,,,19,9,,,,,
2018120109,"芝浦",,24,25,49,10,,,,15,11,,,,,
2018120110,"芝浦",,86,36,122,5,,,,39,22,,,,,
2018120111,"芝浦",,97,45,142,5,,,,15,33,,,,,
2018120112,"芝浦",,104,57,161,6,,,,40,52,,,,,
2018120113,"芝浦",,38,43,81,14,,,,21,96,,,,,
2018120114,"芝浦",,49,56,105,10,,,,26,52,,,,,
2018120115,"芝浦",,99,70,169,4,,,,33,68,,,,,
2018120116,"芝浦",,30,46,76,17,,,,28,31,,,,,
2018120117,"芝浦",,6,21,27,32,,,,8,16,,,,,
2018120118,"芝浦",,0,9,9,33,,,,10,-9,,,,,
2018120119,"芝浦",,1,10,11,30,,,,14,-16,,,,,
2018120120,"芝浦",,0,7,7,33,,,,8,-4,,,,,
2018120121,"芝浦",,0,6,6,35,,,,8,-27,,,,,
2018120122,"芝浦",,0,9,9,31,,,,10,-17,,,,,
2018120123,"芝浦",,0,8,8,31,,,,13,-22,,,,,
2018120124,"芝浦",,0,8,8,32,,,,6,-15,,,,,
2018120201,"芝浦",,0,7,7,33,,,,1,-7,,,,,
2018120202,"芝浦",,1,10,11,29,,,,13,-9,,,,,
2018120203,"芝浦",,0,8,8,31,,,,14,-10,,,,,
2018120204,"芝浦",,0,10,10,28,,,,22,8,,,,,
2018120205,"芝浦",,0,7,7,29,,,,12,-4,,,,,
2018120206,"芝浦",,0,8,8,28,,,,14,-1,,,,,
2018120207,"芝浦",,0,10,10,26,,,,15,-4,,,,,
2018120208,"芝浦",,0,10,10,26,,,,12,7,,,,,
2018120209,"芝浦",,1,12,13,24,,,,7,6,,,,,
2018120210,"芝浦",,2,12,14,25,,,,1,8,,,,,
2018120211,"芝浦",,1,10,11,28,,,,9,12,,,,,
2018120212,"芝浦",,2,12,14,27,,,,9,15,,,,,
2018120213,"芝浦",,2,13,15,27,,,,24,34,,,,,
2018120214,"芝浦",,2,12,14,29,,,,8,32,,,,,
2018120215,"芝浦",,1,12,13,29,,,,22,30,,,,,
2018120216,"芝浦",,0,13,13,29,,,,20,27,,,,,
2018120217,"芝浦",,0,12,12,29,,,,20,23,,,,,
2018120218,"芝浦",,0,14,14,27,,,,19,14,,,,,
2018120219,"芝浦",,0,14,14,26,,,,4,10,,,,,
2018120220,"芝浦",,0,12,12,27,,,,13,17,,,,,
2018120221,"芝浦",,0,11,11,29,,,,15,10,,,,,
2018120222,"芝浦",,0,11,11,29,,,,25,25,,,,,
2018120223,"芝浦",,0,13,13,26,,,,13,10,,,,,
2018120224,"芝浦",,0,10,10,30,,,,23,12,,,,,
2018120301,"芝浦",,0,11,11,27,,,,3,7,,,,,
2018120302,"芝浦",,1,17,18,19,,,,23,23,,,,,
2018120303,"芝浦",,0,18,18,18,,,,20,-1,,,,,
2018120304,"芝浦",,1,15,16,22,,,,24,18,,,,,
2018120305,"芝浦",,0,16,16,20,,,,21,16,,,,,
2018120306,"芝浦",,41,33,74,7,,,,22,18,,,,,
2018120307,"芝浦",,20,38,58,3,,,,25,27,,,,,
2018120308,"芝浦",,11,30,41,7,,,,4,18,,,,,
2018120309,"芝浦",,16,31,47,9,,,,28,21,,,,,
2018120310,"芝浦",,20,32,52,11,,,,27,24,,,,,
2018120311,"芝浦",,16,31,47,13,,,,23,37,,,,,
2018120312,"芝浦",,"調整","調整","調整","調整",,,,"調整","調整",,,,,
2018120313,"芝浦",,"調整","調整","調整",4,,,,47,67,,,,,
2018120314,"芝浦",,141,68,209,3,,,,44,61,,,,,
2018120315,"芝浦",,93,60,153,3,,,,53,53,,,,,
2018120316,"芝浦",,110,67,177,2,,,,38,32,,,,,
2018120317,"芝浦",,102,67,169,2,,,,34,22,,,,,
2018120318,"芝浦",,101,64,165,2,,,,40,22,,,,,
2018120319,"芝浦",,128,66,194,3,,,,47,13,,,,,
2018120320,"芝浦",,45,54,99,2,,,,30,28,,,,,
2018120321,"芝浦",,65,52,117,3,,,,35,24,,,,,
2018120322,"芝浦",,31,47,78,2,,,,48,26,,,,,
2018120323,"芝浦",,28,44,72,3,,,,40,18,,,,,
2018120324,"芝浦",,16,39,55,2,,,,37,15,,,,,
2018120401,"芝浦",,13,36,49,3,,,,65,21,,,,,
2018120402,"芝浦",,14,36,50,3,,,,32,33,,,,,
2018120403,"芝浦",,12,36,48,2,,,,46,31,,,,,
2018120404,"芝浦",,19,35,54,2,,,,30,18,,,,,
2018120405,"芝浦",,15,34,49,2,,,,31,36,,,,,
2018120406,"芝浦",,12,33,45,2,,,,49,24,,,,,
2018120407,"芝浦",,13,29,42,2,,,,31,32,,,,,
2018120408,"芝浦",,21,28,49,3,,,,35,13,,,,,
