一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
343,葛飾区小菅1-35,35.756767,139.818176,JGD2011,都道千住小松川葛西沖線（平和橋通り）,b,2009-07-09,2009-07-16,4,4,4.6 ,1.8,71,67
344,葛飾区小菅1-2,35.752621,139.818939,JGD2011,首都高速道路中央環状線,c,2009-09-03,2009-09-10,2,4,98.0 ,13.6,61,59
345,葛飾区小菅1-35,35.756767,139.818176,JGD2011,首都高速道路三郷線,b,2009-07-09,2009-07-16,2,4,51.0 ,1.2,59,57
346,葛飾区堀切2-4,35.742863,139.825012,JGD2011,都道新荒川葛西堤防線,b,2009-09-03,2009-09-10,4,2,13.0 ,1.2,67,64
347,葛飾区堀切2-4,35.742863,139.825012,JGD2011,都道新荒川葛西堤防線,b,2009-09-03,2009-09-10,4,2,17.2 ,7.5,67,65
348,葛飾区堀切2-4,35.742863,139.825012,JGD2011,首都高速道路中央環状線,b,2009-09-03,2009-09-10,2,4,17.2 ,19.7,65,62
349,葛飾区東四つ木1-3,35.725761,139.841141,JGD2011,都道新荒川葛西堤防線,c,2009-09-11,2009-09-18,4,3,10.0 ,1.2,66,63
350,葛飾区東四つ木1-3,35.725761,139.841141,JGD2011,都道新荒川葛西堤防線,c,2009-09-11,2009-09-18,4,3,25.5 ,9.4,63,60
351,葛飾区東金町8-10,35.779598,139.885056,JGD2011,国道２９８号,c,2009-09-25,2009-10-02,3,6,4.7 ,1.2,63,59
352,葛飾区東金町8-16,35.779942,139.886841,JGD2011,国道２９８号,a,2009-09-25,2009-10-02,3,6,5.3 ,1.2,56,54
353,葛飾区東金町8-33,35.782219,139.884689,JGD2011,国道２９８号,a,2009-09-25,2009-10-02,3,6,5.8 ,1.2,63,59
354,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号(水戸街道・金町陸橋),c,2009-08-18,2009-08-25,3,8,4.6 ,1.8,71,68
355,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号(水戸街道・金町陸橋),c,2009-08-18,2009-08-25,3,8,4.6 ,11.8,71,68
356,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号(水戸街道・金町陸橋),c,2009-08-18,2009-08-25,3,8,4.6 ,17.3,73,71
357,葛飾区金町5-24,35.765957,139.868622,JGD2011,一般国道6号,C,2009-11-09,2009-11-10,3,4,5.4 ,1.2,67,64
358,葛飾区奥戸2-23,35.735279,139.858261,JGD2011,市川四つ木線,C,2009-11-09,2009-11-10,4,2,2.3 ,1.2,64,62
359,葛飾区水元2-1,35.783989,139.854935,JGD2011,王子金町江戸川線,A,2009-11-09,2009-11-10,4,2,0.5 ,1.2,69,65
360,葛飾区鎌倉3-28,35.749470,139.878708,JGD2011,王子金町江戸川線,C,2009-11-09,2009-11-10,4,2,0.5 ,1.2,68,66
361,葛飾区亀有2-74,35.761944,139.852997,JGD2011,環状7号線,C,2009-11-09,2009-11-10,4,4,4.2 ,1.2,71,69
362,葛飾区亀有2-59,35.762558,139.848419,JGD2011,千住新宿町線,C,2009-11-09,2009-11-10,4,2,1.5 ,1.2,67,63
