項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,413,606,1136,951,1186,817,975,3916,1779
0,0,0,0,0,0,0,調査世帯数,755,-,30,45,89,74,87,60,71,299,139
0,0,0,0,0,0,0,世帯人員,2.97,-,3.21,3.54,3.57,3.58,3.56,3.03,2.86,2.38,2.34
0,0,0,0,0,0,0,有業人員,1.3,-,1.45,1.32,1.55,1.39,1.83,1.73,1.71,0.84,0.66
0,0,0,0,0,0,0,世帯主平均年齢,58.8,-,30.8,37.2,41.9,47.3,51.8,57.2,62.1,74.5,80.6
2,2,0,0,0,0,0,生計支出,330030,-10.5,264261,366129,367258,330925,370418,311503,353051,306254,266076
2,3,0,0,0,102-981,0,消費支出,320358,-11,264261,279970,367258,330925,370418,311503,353051,294896,245519
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,86217,-3.1,65938,67306,88121,86971,91193,90138,100496,84668,76698
2,5,1,1,0,102-160,0,穀類,6714,-1.7,4871,5409,6608,7625,7326,7134,7025,6569,6131
2,6,1,1,1,102,0,米類,1927,-16.5,1154,1329,2122,2051,2030,1906,1782,2023,2045
2,7,1,1,1,102,102,米,1927,-16.5,1154,1329,2122,2051,2030,1906,1782,2023,2045
2,6,1,1,2,"120,　129",0,パン,2784,4.2,2267,2579,2572,3278,2814,3095,3505,2560,2162
2,7,1,1,2,"120,　129",120,食パン,810,2.9,539,807,733,824,633,857,777,910,894
2,7,1,1,2,"120,　129",129,他のパン,1975,4.8,1729,1772,1839,2454,2180,2238,2728,1650,1268
2,6,1,1,3,130-139,0,めん類,1672,9.4,1154,1112,1442,1937,2046,1815,1521,1709,1654
2,7,1,1,3,130-139,130,生うどん・そば,213,-12,147,110,174,347,175,169,268,221,216
2,7,1,1,3,130-139,131,乾うどん・そば,542,47.7,121,157,294,393,609,665,252,781,827
2,7,1,1,3,130-139,134,スパゲッティ,114,17.5,128,169,101,183,148,108,119,81,85
2,7,1,1,3,130-139,133,中華めん,450,2.3,373,365,396,547,553,419,527,419,354
2,7,1,1,3,130-139,135,カップめん,201,0,146,207,280,288,382,253,201,96,69
2,7,1,1,3,130-139,132,即席めん,90,-17.4,196,47,120,74,109,147,85,64,66
2,7,1,1,3,130-139,139,他のめん類,62,-15.1,44,58,76,105,69,54,69,47,38
2,6,1,1,4,140-160,0,他の穀類,331,4.1,295,390,472,360,436,319,218,276,270
2,7,1,1,4,140-160,140,小麦粉,55,10,18,27,78,28,83,34,58,58,38
2,7,1,1,4,140-160,150,もち,22,-42.1,17,11,9,26,11,5,13,36,56
2,7,1,1,4,140-160,160,他の穀類のその他,254,10.4,259,352,385,307,342,280,146,183,175
2,5,1,2,0,170-217,0,魚介類,6145,1.1,2084,2588,4010,4420,5472,4597,8677,8060,7534
2,6,1,2,1,170-194,0,生鮮魚介,3564,4.8,1154,1553,2324,2536,3415,2463,5583,4510,4305
2,7,1,2,1,170-189,0,鮮魚,3301,5.7,1107,1485,2134,2324,3267,2302,5308,4109,3966
2,7,1,2,1,170-189,170,まぐろ,692,15.1,168,233,363,568,853,517,1224,799,787
2,7,1,2,1,170-189,172,あじ,131,4.8,-,40,67,86,130,48,228,183,232
2,7,1,2,1,170-189,173,いわし,66,40.4,-,35,26,74,65,91,81,79,90
2,7,1,2,1,170-189,174,かつお,199,3.1,94,91,157,171,217,111,303,234,250
2,7,1,2,1,170-189,175,かれい,58,-15.9,5,30,13,36,13,32,47,109,122
2,7,1,2,1,170-189,176,さけ,366,1.4,141,184,400,208,405,166,470,450,496
2,7,1,2,1,170-189,177,さば,63,21.2,41,35,40,23,86,51,100,72,66
2,7,1,2,1,170-189,178,さんま,18,-25,22,4,2,24,13,6,32,23,30
2,7,1,2,1,170-189,180,たい,59,11.3,13,42,41,29,30,43,91,82,71
2,7,1,2,1,170-189,181,ぶり,118,-25.8,60,57,69,149,91,51,178,146,123
2,7,1,2,1,170-189,182,いか,154,10,-,79,64,94,134,117,264,208,186
2,7,1,2,1,170-189,183,たこ,113,-24.2,53,62,60,168,130,106,163,114,99
2,7,1,2,1,170-189,185,えび,194,4.3,143,104,208,112,196,167,406,182,185
2,7,1,2,1,170-189,186,かに,32,-5.9,-,-,18,8,19,27,30,56,39
2,7,1,2,1,170-189,189,他の鮮魚,610,22.5,143,343,272,343,631,436,996,798,712
2,7,1,2,1,170-189,187,さしみ盛合わせ,428,-1.2,225,144,333,229,254,331,693,575,479
