項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
2,6,7,2,3,自動車等維持,11446,3,10161,3.3,17330,5,17499,4.5,14825,3.4,10635,2.3,11086,2.4,11737,2.8,8475,2.6,5425,1.7
2,5,7,3,0,通信,14851,3.9,14184,4.6,16313,4.7,15387,3.9,22173,5.1,21538,4.6,21194,4.6,14282,3.4,10455,3.2,9531,2.9
2,4,8,0,0,教育,11347,3,9069,2.9,12759,3.7,20582,5.3,38217,8.8,20671,4.4,23848,5.1,6304,1.5,17,0,40,0
2,5,8,1,0,授業料等,7153,1.9,7729,2.5,10638,3.1,10089,2.6,16644,3.8,14301,3.1,21653,4.7,4174,1,17,0,40,0
2,5,8,2,0,教科書・学習参考教材,75,0,-,-,67,0,216,0.1,308,0.1,141,0,115,0,-,-,-,-,-,-
2,5,8,3,0,補習教育,4118,1.1,1340,0.4,2054,0.6,10277,2.6,21265,4.9,6229,1.3,2080,0.4,2130,0.5,-,-,-,-
2,4,9,0,0,教養娯楽,44576,11.8,35219,11.3,41441,11.9,69123,17.7,58848,13.5,73150,15.7,44064,9.5,41390,9.8,33049,10,33868,10.3
2,5,9,1,0,教養娯楽用耐久財,2367,0.6,5615,1.8,1882,0.5,2703,0.7,3644,0.8,3140,0.7,1204,0.3,5163,1.2,990,0.3,1306,0.4
2,5,9,2,0,教養娯楽用品,9839,2.6,8347,2.7,13333,3.8,13415,3.4,15032,3.5,13392,2.9,9835,2.1,8568,2,7108,2.2,6525,2
2,5,9,3,0,書籍・他の印刷物,4778,1.3,1834,0.6,3390,1,3913,1,4736,1.1,6544,1.4,5988,1.3,4846,1.1,4976,1.5,5361,1.6
2,5,9,4,0,教養娯楽サービス,27592,7.3,19424,6.2,22835,6.6,49092,12.5,35436,8.2,50074,10.8,27037,5.8,22813,5.4,19974,6,20676,6.3
2,6,9,4,1,宿泊料,3152,0.8,2286,0.7,941,0.3,8912,2.3,6905,1.6,1914,0.4,1979,0.4,2694,0.6,1977,0.6,1979,0.6
2,6,9,4,2,パック旅行費,6083,1.6,-,-,1001,0.3,6461,1.7,1856,0.4,20212,4.3,7985,1.7,10000,2.4,4499,1.4,4699,1.4
2,6,9,4,3,月謝類,5614,1.5,7660,2.5,6394,1.8,20111,5.1,11463,2.6,5480,1.2,5345,1.2,873,0.2,1882,0.6,2459,0.8
2,6,9,4,4,他の教養娯楽サービス,12743,3.4,9477,3,14499,4.2,13608,3.5,15213,3.5,22468,4.8,11728,2.5,9247,2.2,11616,3.5,11539,3.5
2,4,10,0,0,その他の消費支出,75960,20,40860,13.1,54713,15.7,59345,15.2,72168,16.6,83375,17.9,121328,26.1,77359,18.4,76755,23.2,83870,25.6
2,5,10,1,0,諸雑費,30558,8.1,21481,6.9,27338,7.8,25286,6.5,33858,7.8,30971,6.7,48342,10.4,35447,8.4,27189,8.2,28914,8.8
2,6,10,1,1,理美容サービス,4141,1.1,2969,1,5516,1.6,3918,1,4071,0.9,7555,1.6,3127,0.7,2892,0.7,4115,1.2,4606,1.4
2,6,10,1,2,理美容用品,6078,1.6,6558,2.1,6270,1.8,5810,1.5,8874,2,9384,2,6505,1.4,7043,1.7,4452,1.3,4476,1.4
2,6,10,1,3,身の回り用品,2733,0.7,2693,0.9,2072,0.6,4039,1,6881,1.6,3566,0.8,2820,0.6,2604,0.6,1446,0.4,883,0.3
2,6,10,1,4,たばこ,847,0.2,1830,0.6,1057,0.3,485,0.1,2181,0.5,468,0.1,1031,0.2,971,0.2,464,0.1,178,0.1
2,6,10,1,5,他の諸雑費,16760,4.4,7432,2.4,12424,3.6,11035,2.8,11852,2.7,9998,2.2,34859,7.5,21937,5.2,16712,5.1,18771,5.7
2,5,10,2,0,こづかい,13216,3.5,4954,1.6,8915,2.6,14117,3.6,12943,3,18950,4.1,33441,7.2,10635,2.5,10038,3,8920,2.7
2,5,10,3,0,交際費,30210,8,14387,4.6,17625,5.1,19014,4.9,24056,5.5,30752,6.6,37061,8,30523,7.2,36600,11.1,39515,12.1
2,6,10,3,1,食料,10999,2.9,3814,1.2,4596,1.3,5637,1.4,8670,2,11153,2.4,12853,2.8,12173,2.9,13963,4.2,16659,5.1
2,6,10,3,2,家具・家事用品,281,0.1,78,0,164,0,208,0.1,95,0,290,0.1,1230,0.3,220,0.1,191,0.1,56,0
2,6,10,3,3,被服及び履物,1000,0.3,307,0.1,554,0.2,702,0.2,561,0.1,502,0.1,2669,0.6,1078,0.3,1023,0.3,1017,0.3
2,6,10,3,4,教養娯楽,1910,0.5,1867,0.6,1018,0.3,1091,0.3,1882,0.4,236,0.1,1599,0.3,2387,0.6,2490,0.8,1322,0.4
2,6,10,3,5,他の物品サービス,554,0.1,206,0.1,377,0.1,882,0.2,359,0.1,-,-,756,0.2,741,0.2,585,0.2,551,0.2
2,6,10,3,6,贈与金,11835,3.1,3607,1.2,6174,1.8,5865,1.5,5809,1.3,11870,2.6,12732,2.7,10618,2.5,16744,5.1,18826,5.7
2,6,10,3,7,他の交際費,3631,1,4507,1.4,4743,1.4,4630,1.2,6679,1.5,6701,1.4,5222,1.1,3306,0.8,1604,0.5,1083,0.3
2,5,10,4,0,仕送り金,1977,0.5,38,0,834,0.2,927,0.2,1311,0.3,2702,0.6,2484,0.5,754,0.2,2928,0.9,6522,2
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,14072,3.7,10718,3.4,16966,4.9,26875,6.9,43873,10.1,25875,5.6,27141,5.8,8206,1.9,759,0.2,883,0.3
2,3,0,0,0,（再掲）教養娯楽関係費,50020,13.2,41388,13.3,45379,13,75745,19.4,63069,14.5,78614,16.9,51543,11.1,47256,11.2,38089,11.5,37551,11.5
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,13812,3.6,3645,1.2,7008,2,6792,1.7,7120,1.6,14572,3.1,15217,3.3,11371,2.7,19671,6,25349,7.7
2,3,0,0,0,（再掲）経常消費支出,295265,77.8,249352,80.1,286400,82.2,304364,77.8,324036,74.6,359049,77.3,349486,75.2,306945,72.8,266617,80.7,255261,77.9
2,3,0,0,0,（再掲）情報通信関係費,16880,4.5,15462,5,20665,5.9,16005,4.1,20852,4.8,24224,5.2,23690,5.1,17985,4.3,12574,3.8,11995,3.7
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,328943,86.7,250810,80.5,297618,85.4,350263,89.5,402402,92.6,418805,90.1,419140,90.2,329383,78.2,285360,86.4,278310,84.9
3,2,0,0,0,現物総額,11392,100,4094,100,7233,100,10410,100,10048,100,9375,100,6139,100,14032,100,14212,100,14846,100
3,3,0,0,0,食料,9294,81.6,1854,45.3,4192,58,4937,47.4,6808,67.8,8105,86.5,5798,94.4,12649,90.1,12626,88.8,13181,88.8
3,3,0,0,0,住居,698,6.1,959,23.4,963,13.3,3752,36,1704,17,775,8.3,-,-,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,164,1.4,741,18.1,94,1.3,60,0.6,29,0.3,33,0.4,6,0.1,289,2.1,187,1.3,133,0.9
3,3,0,0,0,被服及び履物,255,2.2,21,0.5,503,7,562,5.4,138,1.4,125,1.3,-,-,158,1.1,301,2.1,576,3.9
3,3,0,0,0,保健医療,21,0.2,10,0.2,-,-,-,-,-,-,-,-,92,1.5,-,-,30,0.2,16,0.1
3,3,0,0,0,交通・通信,209,1.8,-,-,150,2.1,518,5,988,9.8,-,-,-,-,386,2.8,18,0.1,41,0.3
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,604,5.3,510,12.5,1244,17.2,289,2.8,286,2.8,185,2,235,3.8,466,3.3,850,6,669,4.5
3,3,0,0,0,その他の消費支出,147,1.3,-,-,87,1.2,293,2.8,94,0.9,151,1.6,8,0.1,84,0.6,200,1.4,230,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年12月,,,,,,,,,,,,,,,,,,,,,,,,,
第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
