項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,6,1,3,1,生鮮肉,5393,1.7,4061,1.4,6500,1.8,3982,1.7,6029,2.1,5585,1.9,5783,1.6
2,6,1,3,2,加工肉,1236,0.4,990,0.3,1479,0.4,711,0.3,1068,0.4,1318,0.4,1497,0.4
2,5,1,4,0,乳卵類,3592,1.1,3199,1.1,4049,1.1,3049,1.3,4604,1.6,3253,1.1,3479,1
2,6,1,4,1,牛乳,1216,0.4,1071,0.4,1447,0.4,1041,0.5,1916,0.7,835,0.3,1058,0.3
2,6,1,4,2,乳製品,1679,0.5,1506,0.5,1846,0.5,1435,0.6,1626,0.6,1664,0.6,1722,0.5
2,6,1,4,3,卵,697,0.2,623,0.2,755,0.2,573,0.2,1062,0.4,754,0.3,700,0.2
2,5,1,5,0,野菜・海藻,9263,2.9,8697,3,9782,2.8,7244,3.1,6552,2.3,10204,3.4,8815,2.5
2,6,1,5,1,生鮮野菜,6356,2,5794,2,6869,1.9,4951,2.1,4633,1.6,6855,2.3,6233,1.7
2,6,1,5,2,乾物・海藻,627,0.2,651,0.2,648,0.2,412,0.2,305,0.1,647,0.2,541,0.2
2,6,1,5,3,大豆加工品,1099,0.3,1054,0.4,1141,0.3,871,0.4,839,0.3,1219,0.4,980,0.3
2,6,1,5,4,他の野菜・海藻加工品,1182,0.4,1198,0.4,1124,0.3,1011,0.4,775,0.3,1483,0.5,1060,0.3
2,5,1,6,0,果物,2962,0.9,3217,1.1,2863,0.8,2297,1,2691,0.9,3182,1.1,2303,0.6
2,6,1,6,1,生鮮果物,2689,0.9,2910,1,2605,0.7,2104,0.9,2581,0.9,2881,1,2016,0.6
2,6,1,6,2,果物加工品,272,0.1,307,0.1,258,0.1,193,0.1,110,0,301,0.1,288,0.1
2,5,1,7,0,油脂・調味料,3149,1,2598,0.9,3562,1,2312,1,3396,1.2,3582,1.2,3218,0.9
2,6,1,7,1,油脂,298,0.1,262,0.1,337,0.1,229,0.1,376,0.1,297,0.1,275,0.1
2,6,1,7,2,調味料,2850,0.9,2335,0.8,3225,0.9,2083,0.9,3020,1,3286,1.1,2944,0.8
2,5,1,8,0,菓子類,4773,1.5,3896,1.4,5582,1.6,3556,1.5,5000,1.7,4809,1.6,5220,1.5
2,5,1,9,0,調理食品,8798,2.8,8020,2.8,8854,2.5,7626,3.3,7986,2.8,11384,3.8,9713,2.7
2,6,1,9,1,主食的調理食品,3940,1.2,3651,1.3,3812,1.1,3784,1.6,3603,1.2,5253,1.7,3981,1.1
2,6,1,9,2,他の調理食品,4859,1.5,4369,1.5,5043,1.4,3842,1.7,4382,1.5,6131,2,5732,1.6
2,5,1,10,0,飲料,3666,1.2,3123,1.1,4118,1.2,2998,1.3,3752,1.3,3811,1.3,4394,1.2
2,6,1,10,1,茶類,978,0.3,988,0.3,994,0.3,838,0.4,834,0.3,994,0.3,1063,0.3
2,6,1,10,2,コーヒー・ココア,818,0.3,853,0.3,857,0.2,606,0.3,1196,0.4,740,0.2,1073,0.3
2,6,1,10,3,他の飲料,1870,0.6,1281,0.4,2267,0.6,1554,0.7,1722,0.6,2077,0.7,2259,0.6
2,5,1,11,0,酒類,3105,1,3101,1.1,3321,0.9,2495,1.1,5765,2,2747,0.9,3475,1
2,5,1,12,0,外食,16755,5.3,13652,4.7,19472,5.5,12815,5.5,11489,4,17162,5.7,20445,5.7
2,6,1,12,1,一般外食,16009,5.1,13652,4.7,17968,5.1,12606,5.5,10308,3.6,17011,5.7,19290,5.4
2,6,1,12,2,学校給食,746,0.2,-,-,1504,0.4,208,0.1,1181,0.4,150,0,1155,0.3
2,4,2,0,0,住居,23528,7.5,26646,9.3,22230,6.3,29093,12.6,41735,14.5,16570,5.5,22954,6.4
2,5,2,1,0,家賃地代,15792,5,12395,4.3,16570,4.7,24143,10.4,41719,14.4,15234,5.1,22135,6.2
2,5,2,2,0,設備修繕・維持,7736,2.5,14251,5,5660,1.6,4950,2.1,16,0,1336,0.4,819,0.2
2,6,2,2,1,設備材料,1548,0.5,2875,1,1029,0.3,1557,0.7,16,0,185,0.1,225,0.1
2,6,2,2,2,工事その他のサービス,6188,2,11376,4,4631,1.3,3393,1.5,-,-,1151,0.4,594,0.2
2,4,3,0,0,光熱・水道,28302,9,24333,8.5,30010,8.5,27163,11.8,17853,6.2,32613,10.9,27085,7.6
2,5,3,1,0,電気代,12823,4.1,11055,3.8,13435,3.8,13032,5.6,9532,3.3,14777,4.9,12291,3.4
2,5,3,2,0,ガス代,9505,3,8326,2.9,10152,2.9,9465,4.1,7939,2.7,10044,3.3,8542,2.4
2,5,3,3,0,他の光熱,1136,0.4,1329,0.5,1034,0.3,778,0.3,-,-,1300,0.4,1104,0.3
2,5,3,4,0,上下水道料,4838,1.5,3622,1.3,5389,1.5,3888,1.7,383,0.1,6492,2.2,5148,1.4
2,4,4,0,0,家具・家事用品,10722,3.4,9331,3.2,12939,3.7,5669,2.5,3222,1.1,9553,3.2,10303,2.9
2,5,4,1,0,家庭用耐久財,4454,1.4,4046,1.4,5595,1.6,953,0.4,-,-,3744,1.2,3170,0.9
2,6,4,1,1,家事用耐久財,2541,0.8,2948,1,2915,0.8,540,0.2,-,-,1579,0.5,804,0.2
2,6,4,1,2,冷暖房用器具,791,0.3,825,0.3,850,0.2,354,0.2,-,-,801,0.3,133,0
2,6,4,1,3,一般家具,1123,0.4,273,0.1,1829,0.5,59,0,-,-,1364,0.5,2232,0.6
2,5,4,2,0,室内装備・装飾品,500,0.2,546,0.2,584,0.2,247,0.1,13,0,253,0.1,847,0.2
2,5,4,3,0,寝具類,819,0.3,618,0.2,994,0.3,284,0.1,419,0.1,1051,0.3,880,0.2
2,5,4,4,0,家事雑貨,2155,0.7,1579,0.5,2685,0.8,1663,0.7,1291,0.4,1961,0.7,2371,0.7
2,5,4,5,0,家事用消耗品,2168,0.7,1808,0.6,2602,0.7,1554,0.7,1465,0.5,1884,0.6,2362,0.7
2,5,4,6,0,家事サービス,626,0.2,734,0.3,479,0.1,968,0.4,33,0,662,0.2,673,0.2
2,4,5,0,0,被服及び履物,17410,5.5,12591,4.4,23882,6.7,6643,2.9,10000,3.5,12976,4.3,23600,6.6
2,5,5,1,0,和服,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,2,0,洋服,8292,2.6,6042,2.1,11491,3.2,2626,1.1,4295,1.5,6021,2,11035,3.1
2,6,5,2,1,男子用洋服,2469,0.8,1667,0.6,3617,1,769,0.3,-,-,1395,0.5,3152,0.9
2,6,5,2,2,婦人用洋服,5174,1.6,4358,1.5,6637,1.9,1349,0.6,1414,0.5,4503,1.5,6969,2
2,6,5,2,3,子供用洋服,649,0.2,17,0,1236,0.3,508,0.2,2880,1,123,0,913,0.3
2,5,5,3,0,シャツ・セーター類,3116,1,2059,0.7,4161,1.2,1138,0.5,1036,0.4,3271,1.1,4388,1.2
2,6,5,3,1,男子用シャツ・セーター類,1043,0.3,518,0.2,1515,0.4,305,0.1,-,-,1119,0.4,1284,0.4
2,6,5,3,2,婦人用シャツ・セーター類,1928,0.6,1541,0.5,2369,0.7,728,0.3,440,0.2,2112,0.7,2870,0.8
2,6,5,3,3,子供用シャツ・セーター類,145,0,-,-,276,0.1,105,0,596,0.2,40,0,233,0.1
2,5,5,4,0,下着類,1121,0.4,1020,0.4,1368,0.4,950,0.4,2251,0.8,575,0.2,1490,0.4
2,6,5,4,1,男子用下着類,327,0.1,432,0.2,328,0.1,134,0.1,-,-,199,0.1,278,0.1
2,6,5,4,2,婦人用下着類,650,0.2,575,0.2,754,0.2,763,0.3,1950,0.7,366,0.1,941,0.3
2,6,5,4,3,子供用下着類,145,0,13,0,286,0.1,53,0,301,0.1,10,0,271,0.1
2,5,5,5,0,生地・糸類,250,0.1,386,0.1,211,0.1,155,0.1,12,0,130,0,114,0
2,5,5,6,0,他の被服,1523,0.5,990,0.3,2060,0.6,789,0.3,851,0.3,1374,0.5,2007,0.6
2,5,5,7,0,履物類,1782,0.6,1120,0.4,2542,0.7,756,0.3,1171,0.4,1325,0.4,2612,0.7
2,5,5,8,0,被服関連サービス,1326,0.4,974,0.3,2051,0.6,228,0.1,384,0.1,280,0.1,1955,0.5
2,4,6,0,0,保健医療,13551,4.3,17384,6,12735,3.6,9057,3.9,3914,1.4,10349,3.4,13773,3.9
2,5,6,1,0,医薬品,2332,0.7,3032,1.1,2170,0.6,1444,0.6,581,0.2,1845,0.6,2269,0.6
2,5,6,2,0,健康保持用摂取品,1213,0.4,2073,0.7,671,0.2,977,0.4,-,-,1276,0.4,1060,0.3
2,5,6,3,0,保健医療用品・器具,2092,0.7,1744,0.6,2561,0.7,1853,0.8,885,0.3,1374,0.5,2093,0.6
2,5,6,4,0,保健医療サービス,7915,2.5,10535,3.7,7334,2.1,4783,2.1,2448,0.8,5854,1.9,8352,2.3
2,4,7,0,0,交通・通信,32906,10.4,29070,10.1,36258,10.2,26188,11.3,31234,10.8,34777,11.6,41943,11.8
2,5,7,1,0,交通,8265,2.6,8537,3,9098,2.6,3649,1.6,7089,2.5,7829,2.6,13427,3.8
2,5,7,2,0,自動車等関係費,11837,3.8,11353,3.9,11355,3.2,10689,4.6,6940,2.4,15686,5.2,11179,3.1
2,6,7,2,1,自動車等購入,1927,0.6,4112,1.4,-,-,7017,3,-,-,-,-,-,-
2,6,7,2,2,自転車購入,317,0.1,178,0.1,291,0.1,-,-,-,-,991,0.3,524,0.1
2,6,7,2,3,自動車等維持,9593,3,7063,2.5,11064,3.1,3672,1.6,6940,2.4,14695,4.9,10656,3
2,5,7,3,0,通信,12804,4.1,9180,3.2,15806,4.5,11851,5.1,17206,6,11262,3.7,17337,4.9
2,4,8,0,0,教育,12799,4.1,-,-,24429,6.9,2600,1.1,10573,3.7,8471,2.8,23574,6.6
2,5,8,1,0,授業料等,9423,3,-,-,17876,5,807,0.3,4186,1.4,7453,2.5,19518,5.5
2,5,8,2,0,教科書・学習参考教材,81,0,-,-,114,0,11,0,63,0,210,0.1,37,0
2,5,8,3,0,補習教育,3295,1,-,-,6439,1.8,1782,0.8,6325,2.2,808,0.3,4018,1.1
2,4,9,0,0,教養娯楽,32364,10.3,30682,10.7,37132,10.5,21353,9.2,48645,16.8,26691,8.9,33207,9.3
2,5,9,1,0,教養娯楽用耐久財,2481,0.8,3428,1.2,1733,0.5,128,0.1,341,0.1,4650,1.5,2898,0.8
2,5,9,2,0,教養娯楽用品,6358,2,5342,1.9,7999,2.3,3350,1.4,4668,1.6,4928,1.6,7869,2.2
2,5,9,3,0,書籍・他の印刷物,4245,1.3,4605,1.6,4003,1.1,3456,1.5,2613,0.9,4830,1.6,3836,1.1
2,5,9,4,0,教養娯楽サービス,19279,6.1,17307,6,23397,6.6,14419,6.2,41023,14.2,12283,4.1,18605,5.2
2,6,9,4,1,宿泊料,1901,0.6,2608,0.9,1821,0.5,518,0.2,2053,0.7,1455,0.5,1733,0.5
2,6,9,4,2,パック旅行費,2904,0.9,3037,1.1,3737,1.1,267,0.1,-,-,1372,0.5,3758,1.1
2,6,9,4,3,月謝類,4923,1.6,2069,0.7,7304,2.1,6566,2.8,35006,12.1,1894,0.6,4344,1.2
2,6,9,4,4,他の教養娯楽サービス,9551,3,9593,3.3,10536,3,7069,3.1,3964,1.4,7563,2.5,8769,2.5
2,4,10,0,0,その他の消費支出,69536,22,72248,25.1,72571,20.5,45118,19.5,52464,18.2,69205,23,80852,22.7
2,5,10,1,0,諸雑費,25864,8.2,23818,8.3,28267,8,22154,9.6,29254,10.1,24649,8.2,27256,7.6
2,6,10,1,1,理美容サービス,3769,1.2,4097,1.4,3362,0.9,5485,2.4,18247,6.3,3228,1.1,3144,0.9
2,6,10,1,2,理美容用品,4478,1.4,4248,1.5,5303,1.5,2145,0.9,4115,1.4,3654,1.2,5576,1.6
2,6,10,1,3,身の回り用品,1855,0.6,1008,0.4,2482,0.7,1308,0.6,2675,0.9,2010,0.7,1740,0.5
2,6,10,1,4,たばこ,1208,0.4,1254,0.4,1161,0.3,1030,0.4,-,-,1400,0.5,1821,0.5
2,6,10,1,5,他の諸雑費,14554,4.6,13211,4.6,15958,4.5,12186,5.3,4218,1.5,14358,4.8,14975,4.2
2,5,10,2,0,こづかい,12515,4,11648,4,14917,4.2,633,0.3,448,0.2,14331,4.8,17719,5
2,5,10,3,0,交際費,27318,8.7,35293,12.3,24173,6.8,18745,8.1,22762,7.9,25520,8.5,25943,7.3
2,6,10,3,1,食料,5638,1.8,7585,2.6,4398,1.2,4392,1.9,5435,1.9,6356,2.1,5345,1.5
2,6,10,3,2,家具・家事用品,198,0.1,329,0.1,151,0,88,0,-,-,126,0,294,0.1
2,6,10,3,3,被服及び履物,860,0.3,1220,0.4,562,0.2,291,0.1,108,0,1499,0.5,1104,0.3
2,6,10,3,4,教養娯楽,1965,0.6,3227,1.1,1845,0.5,819,0.4,4045,1.4,107,0,2869,0.8
2,6,10,3,5,他の物品サービス,284,0.1,507,0.2,173,0,58,0,57,0,315,0.1,182,0.1
2,6,10,3,6,贈与金,15445,4.9,19745,6.9,13361,3.8,11601,5,11184,3.9,15367,5.1,12769,3.6
2,6,10,3,7,他の交際費,2928,0.9,2681,0.9,3684,1,1496,0.6,1934,0.7,1750,0.6,3381,0.9
2,5,10,4,0,仕送り金,3838,1.2,1490,0.5,5215,1.5,3586,1.6,-,-,4705,1.6,9935,2.8
2,3,0,0,0,土地家屋購入,1097,-,3511,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,16003,5.1,913,0.3,29830,8.4,3338,1.4,12409,4.3,10933,3.6,30030,8.4
2,3,0,0,0,（再掲）教養娯楽関係費,37552,11.9,38410,13.4,42616,12,17972,7.8,25447,8.8,30695,10.2,44104,12.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,19284,6.1,21234,7.4,18576,5.2,15186,6.6,11184,3.9,20072,6.7,22704,6.4
2,3,0,0,0,（再掲）経常消費支出,243890,77.3,222780,77.4,270672,76.4,184899,80,223896,77.5,238989,79.5,268458,75.3
2,3,0,0,0,（再掲）情報通信関係費,15996,5.1,12353,4.3,19131,5.4,14731,6.4,13215,4.6,14227,4.7,20914,5.9
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,270752,85.8,235694,81.9,313522,88.5,179810,77.8,235840,81.7,263900,87.8,311083,87.2
3,2,0,0,0,現物総額,6383,100,7155,100,6118,100,2978,100,1829,100,7940,100,6470,100
3,3,0,0,0,食料,4591,71.9,5193,72.6,4473,73.1,2379,79.9,1829,100,5147,64.8,4059,62.7
3,3,0,0,0,住居,556,8.7,388,5.4,515,8.4,-,-,-,-,1534,19.3,1371,21.2
3,3,0,0,0,光熱・水道,0,0,-,-,1,0,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,118,1.8,162,2.3,56,0.9,316,10.6,-,-,98,1.2,71,1.1
3,3,0,0,0,被服及び履物,274,4.3,104,1.5,327,5.3,137,4.6,-,-,597,7.5,518,8
3,3,0,0,0,保健医療,110,1.7,254,3.5,65,1.1,-,-,-,-,-,-,3,0
3,3,0,0,0,交通・通信,268,4.2,108,1.5,470,7.7,-,-,-,-,104,1.3,144,2.2
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,373,5.8,808,11.3,165,2.7,145,4.9,-,-,235,3,245,3.8
3,3,0,0,0,その他の消費支出,93,1.5,138,1.9,46,0.8,-,-,-,-,225,2.8,58,0.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年1月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
