項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
2,6,1,2,4,他の魚介加工品,844,0.3,306,0.1,537,0.2,819,0.3,590,0.1,736,0.2,1032,0.3,906,0.3,995,0.4,1030,0.4
2,5,1,3,0,肉類,7400,2.3,4727,1.9,6017,1.9,8023,2.6,9062,2.1,8084,2.3,8261,2.2,8191,2.4,6721,2.5,5946,2.6
2,6,1,3,1,生鮮肉,5789,1.8,3674,1.5,4549,1.4,6244,2,7003,1.7,6307,1.8,6564,1.7,6588,2,5257,2,4685,2
2,6,1,3,2,加工肉,1612,0.5,1054,0.4,1468,0.5,1779,0.6,2060,0.5,1777,0.5,1697,0.4,1603,0.5,1464,0.5,1262,0.5
2,5,1,4,0,乳卵類,4007,1.3,3123,1.3,4158,1.3,4076,1.3,4000,0.9,4172,1.2,4224,1.1,4156,1.2,3923,1.5,3769,1.6
2,6,1,4,1,牛乳,1375,0.4,957,0.4,1250,0.4,1371,0.4,1414,0.3,1536,0.4,1443,0.4,1188,0.4,1406,0.5,1273,0.5
2,6,1,4,2,乳製品,1843,0.6,1657,0.7,2285,0.7,1872,0.6,1735,0.4,1783,0.5,1956,0.5,2190,0.7,1726,0.6,1694,0.7
2,6,1,4,3,卵,789,0.3,508,0.2,623,0.2,834,0.3,851,0.2,853,0.2,825,0.2,778,0.2,791,0.3,802,0.3
2,5,1,5,0,野菜・海藻,10174,3.2,5971,2.4,6891,2.2,9046,2.9,9213,2.2,9252,2.7,10309,2.7,11449,3.4,11642,4.3,11620,5
2,6,1,5,1,生鮮野菜,7271,2.3,4542,1.9,4890,1.6,6446,2.1,6704,1.6,6719,1.9,7284,1.9,8271,2.5,8238,3.1,8172,3.5
2,6,1,5,2,乾物・海藻,644,0.2,335,0.1,515,0.2,671,0.2,592,0.1,506,0.1,584,0.2,720,0.2,739,0.3,796,0.3
2,6,1,5,3,大豆加工品,1127,0.4,621,0.3,810,0.3,1007,0.3,1038,0.2,994,0.3,1199,0.3,1159,0.3,1302,0.5,1234,0.5
2,6,1,5,4,他の野菜・海藻加工品,1132,0.4,473,0.2,675,0.2,922,0.3,879,0.2,1033,0.3,1242,0.3,1300,0.4,1362,0.5,1418,0.6
2,5,1,6,0,果物,3217,1,1351,0.6,2163,0.7,2586,0.8,2107,0.5,2995,0.9,3292,0.9,3611,1.1,3991,1.5,3845,1.7
2,6,1,6,1,生鮮果物,2935,0.9,1201,0.5,1992,0.6,2219,0.7,1928,0.5,2736,0.8,2943,0.8,3401,1,3668,1.4,3581,1.5
2,6,1,6,2,果物加工品,282,0.1,149,0.1,171,0.1,367,0.1,179,0,258,0.1,349,0.1,210,0.1,324,0.1,264,0.1
2,5,1,7,0,油脂・調味料,3250,1,2107,0.9,2917,0.9,3263,1,3336,0.8,2943,0.9,3883,1,3212,1,3359,1.3,3465,1.5
2,6,1,7,1,油脂,343,0.1,368,0.2,344,0.1,293,0.1,331,0.1,292,0.1,281,0.1,336,0.1,387,0.1,273,0.1
2,6,1,7,2,調味料,2907,0.9,1739,0.7,2574,0.8,2970,1,3005,0.7,2650,0.8,3601,0.9,2876,0.9,2972,1.1,3192,1.4
2,5,1,8,0,菓子類,5904,1.9,4564,1.9,7051,2.2,6426,2.1,6289,1.5,6361,1.8,6358,1.7,6658,2,5205,1.9,4749,2
2,5,1,9,0,調理食品,9692,3.1,6084,2.5,7861,2.5,8631,2.8,9819,2.3,10503,3,10988,2.9,11677,3.5,9633,3.6,10279,4.4
2,6,1,9,1,主食的調理食品,4182,1.3,2191,0.9,3487,1.1,3721,1.2,4548,1.1,4243,1.2,5268,1.4,4879,1.5,4119,1.5,4092,1.8
2,6,1,9,2,他の調理食品,5510,1.7,3892,1.6,4375,1.4,4910,1.6,5271,1.2,6260,1.8,5721,1.5,6798,2,5514,2.1,6187,2.7
2,5,1,10,0,飲料,4648,1.5,3273,1.3,4860,1.5,5033,1.6,5339,1.3,4978,1.4,4730,1.2,6361,1.9,3964,1.5,3882,1.7
2,6,1,10,1,茶類,1398,0.4,686,0.3,1049,0.3,1147,0.4,1236,0.3,1249,0.4,1338,0.3,2504,0.7,1443,0.5,1369,0.6
2,6,1,10,2,コーヒー・ココア,809,0.3,593,0.2,1153,0.4,747,0.2,866,0.2,893,0.3,1044,0.3,835,0.2,697,0.3,583,0.3
2,6,1,10,3,他の飲料,2442,0.8,1994,0.8,2658,0.8,3139,1,3237,0.8,2836,0.8,2347,0.6,3023,0.9,1823,0.7,1930,0.8
2,5,1,11,0,酒類,3475,1.1,1066,0.4,2445,0.8,4018,1.3,3951,0.9,3287,0.9,4313,1.1,5293,1.6,3072,1.1,2707,1.2
2,5,1,12,0,外食,17222,5.5,15935,6.5,22511,7.2,25331,8.1,25002,5.9,20092,5.8,15715,4.1,20108,6,11063,4.1,8691,3.7
2,6,1,12,1,一般外食,15850,5,13357,5.5,19337,6.2,20798,6.7,21651,5.1,18256,5.3,15515,4.1,20108,6,11063,4.1,8691,3.7
2,6,1,12,2,学校給食,1372,0.4,2577,1.1,3174,1,4533,1.5,3351,0.8,1836,0.5,200,0.1,-,-,-,-,-,-
2,4,2,0,0,住居,19947,6.3,43590,17.8,34401,11,21339,6.8,17337,4.1,31058,9,25387,6.6,25814,7.7,9598,3.6,13383,5.8
2,5,2,1,0,家賃地代,15033,4.8,43550,17.8,33514,10.7,19723,6.3,15613,3.7,20264,5.9,18238,4.8,17586,5.2,4871,1.8,8084,3.5
2,5,2,2,0,設備修繕・維持,4914,1.6,39,0,888,0.3,1617,0.5,1724,0.4,10794,3.1,7149,1.9,8228,2.4,4726,1.8,5298,2.3
2,6,2,2,1,設備材料,1653,0.5,13,0,46,0,294,0.1,610,0.1,7880,2.3,1945,0.5,402,0.1,1020,0.4,917,0.4
2,6,2,2,2,工事その他のサービス,3261,1,26,0,842,0.3,1323,0.4,1114,0.3,2914,0.8,5204,1.4,7826,2.3,3706,1.4,4382,1.9
2,4,3,0,0,光熱・水道,22738,7.2,11984,4.9,17231,5.5,21141,6.8,23497,5.5,25998,7.5,22061,5.8,24725,7.4,23649,8.8,22619,9.7
2,5,3,1,0,電気代,10312,3.3,5109,2.1,8643,2.8,9673,3.1,10272,2.4,11537,3.3,9453,2.5,11654,3.5,10798,4,10049,4.3
2,5,3,2,0,ガス代,7737,2.5,3678,1.5,5481,1.7,6906,2.2,9102,2.1,8870,2.6,7833,2,7797,2.3,8015,3,7880,3.4
2,5,3,3,0,他の光熱,59,0,43,0,39,0,38,0,3,0,13,0,126,0,10,0,95,0,63,0
2,5,3,4,0,上下水道料,4630,1.5,3154,1.3,3068,1,4525,1.5,4120,1,5577,1.6,4649,1.2,5265,1.6,4742,1.8,4628,2
2,4,4,0,0,家具・家事用品,13054,4.1,11126,4.5,10849,3.5,6539,2.1,12697,3,28693,8.3,10763,2.8,17784,5.3,10129,3.8,10977,4.7
2,5,4,1,0,家庭用耐久財,4764,1.5,3855,1.6,2414,0.8,447,0.1,5492,1.3,15028,4.3,1099,0.3,8635,2.6,3015,1.1,3820,1.6
2,6,4,1,1,家事用耐久財,1963,0.6,3629,1.5,1361,0.4,256,0.1,3500,0.8,2809,0.8,851,0.2,889,0.3,2210,0.8,3517,1.5
2,6,4,1,2,冷暖房用器具,1629,0.5,-,-,18,0,88,0,1625,0.4,4521,1.3,227,0.1,7561,2.2,549,0.2,107,0
2,6,4,1,3,一般家具,1171,0.4,225,0.1,1034,0.3,102,0,367,0.1,7697,2.2,21,0,185,0.1,255,0.1,195,0.1
2,5,4,2,0,室内装備・装飾品,772,0.2,206,0.1,505,0.2,393,0.1,776,0.2,523,0.2,436,0.1,2394,0.7,758,0.3,726,0.3
2,5,4,3,0,寝具類,1688,0.5,2985,1.2,1993,0.6,351,0.1,151,0,6374,1.8,3064,0.8,563,0.2,788,0.3,863,0.4
2,5,4,4,0,家事雑貨,2314,0.7,1612,0.7,3331,1.1,2154,0.7,2487,0.6,2824,0.8,2658,0.7,2788,0.8,1887,0.7,1773,0.8
2,5,4,5,0,家事用消耗品,2711,0.9,2325,0.9,2533,0.8,2741,0.9,3017,0.7,2943,0.9,3286,0.9,3160,0.9,2396,0.9,2471,1.1
2,5,4,6,0,家事サービス,804,0.3,144,0.1,74,0,454,0.1,775,0.2,1001,0.3,219,0.1,243,0.1,1286,0.5,1324,0.6
2,4,5,0,0,被服及び履物,16443,5.2,20128,8.2,20681,6.6,14027,4.5,22850,5.4,14592,4.2,21508,5.6,20335,6.1,13068,4.9,11105,4.8
2,5,5,1,0,和服,42,0,-,-,-,-,5,0,-,-,124,0,-,-,-,-,67,0,97,0
2,5,5,2,0,洋服,5758,1.8,9833,4,7949,2.5,5543,1.8,10181,2.4,4629,1.3,7150,1.9,5995,1.8,3943,1.5,4714,2
2,6,5,2,1,男子用洋服,1951,0.6,5248,2.1,912,0.3,1295,0.4,5977,1.4,1337,0.4,1387,0.4,2612,0.8,1116,0.4,807,0.3
2,6,5,2,2,婦人用洋服,3247,1,2091,0.9,4958,1.6,2585,0.8,3361,0.8,3190,0.9,5498,1.4,3329,1,2766,1,3775,1.6
2,6,5,2,3,子供用洋服,560,0.2,2493,1,2079,0.7,1662,0.5,843,0.2,102,0,265,0.1,53,0,61,0,132,0.1
2,5,5,3,0,シャツ・セーター類,3310,1,3074,1.3,4569,1.5,3141,1,3845,0.9,2322,0.7,5750,1.5,4074,1.2,2652,1,2587,1.1
2,6,5,3,1,男子用シャツ・セーター類,988,0.3,1080,0.4,1515,0.5,734,0.2,1359,0.3,669,0.2,1187,0.3,1816,0.5,741,0.3,314,0.1
2,6,5,3,2,婦人用シャツ・セーター類,2136,0.7,1467,0.6,2304,0.7,1838,0.6,2031,0.5,1571,0.5,4564,1.2,2257,0.7,1911,0.7,2273,1
2,6,5,3,3,子供用シャツ・セーター類,185,0.1,527,0.2,750,0.2,569,0.2,455,0.1,82,0,-,-,-,-,-,-,-,-
2,5,5,4,0,下着類,1321,0.4,1277,0.5,1259,0.4,900,0.3,1350,0.3,1110,0.3,2123,0.6,1989,0.6,1186,0.4,815,0.4
2,6,5,4,1,男子用下着類,423,0.1,61,0,325,0.1,256,0.1,335,0.1,409,0.1,351,0.1,700,0.2,502,0.2,324,0.1
2,6,5,4,2,婦人用下着類,774,0.2,784,0.3,338,0.1,378,0.1,759,0.2,603,0.2,1740,0.5,1289,0.4,683,0.3,491,0.2
2,6,5,4,3,子供用下着類,123,0,431,0.2,596,0.2,267,0.1,255,0.1,98,0,32,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,135,0,102,0,12,0,156,0.1,139,0,83,0,421,0.1,175,0.1,96,0,103,0
2,5,5,6,0,他の被服,1164,0.4,1068,0.4,1594,0.5,1190,0.4,1375,0.3,1132,0.3,1284,0.3,2132,0.6,809,0.3,632,0.3
2,5,5,7,0,履物類,2456,0.8,3236,1.3,4380,1.4,2338,0.7,3365,0.8,2827,0.8,1871,0.5,3482,1,1658,0.6,998,0.4
2,5,5,8,0,被服関連サービス,2258,0.7,1538,0.6,917,0.3,753,0.2,2594,0.6,2365,0.7,2908,0.8,2489,0.7,2658,1,1158,0.5
2,4,6,0,0,保健医療,11826,3.7,9357,3.8,10510,3.3,7999,2.6,8178,1.9,14787,4.3,10403,2.7,11448,3.4,13761,5.1,13474,5.8
2,5,6,1,0,医薬品,2579,0.8,1443,0.6,2111,0.7,1972,0.6,1702,0.4,2722,0.8,2380,0.6,2586,0.8,3157,1.2,3735,1.6
2,5,6,2,0,健康保持用摂取品,1145,0.4,283,0.1,826,0.3,157,0.1,1362,0.3,857,0.2,787,0.2,1117,0.3,1680,0.6,2336,1
2,5,6,3,0,保健医療用品・器具,1620,0.5,2798,1.1,3152,1,2153,0.7,1411,0.3,2037,0.6,2906,0.8,1566,0.5,766,0.3,1074,0.5
2,5,6,4,0,保健医療サービス,6483,2.1,4833,2,4421,1.4,3718,1.2,3703,0.9,9171,2.6,4331,1.1,6179,1.8,8159,3,6329,2.7
2,4,7,0,0,交通・通信,35098,11.1,30264,12.4,34342,10.9,37941,12.2,83853,19.8,30432,8.8,36041,9.4,37113,11,23461,8.7,15812,6.8
2,5,7,1,0,交通,8324,2.6,9031,3.7,7077,2.3,10648,3.4,6030,1.4,6601,1.9,12672,3.3,10297,3.1,7509,2.8,5035,2.2
2,5,7,2,0,自動車等関係費,16160,5.1,11565,4.7,14887,4.7,14440,4.6,63806,15.1,7632,2.2,11994,3.1,16683,5,8778,3.3,5336,2.3
2,6,7,2,1,自動車等購入,5267,1.7,-,-,-,-,-,-,53454,12.6,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,309,0.1,4416,1.8,-,-,671,0.2,-,-,256,0.1,-,-,-,-,69,0,-,-
2,6,7,2,3,自動車等維持,10584,3.4,7150,2.9,14887,4.7,13769,4.4,10352,2.4,7377,2.1,11994,3.1,16683,5,8708,3.2,5336,2.3
2,5,7,3,0,通信,10615,3.4,9668,3.9,12377,3.9,12852,4.1,14017,3.3,16200,4.7,11376,3,10133,3,7174,2.7,5440,2.3
2,4,8,0,0,教育,19158,6.1,6367,2.6,9376,3,27994,9,55096,13,29409,8.5,72876,19,296,0.1,17,0,41,0
2,5,8,1,0,授業料等,15327,4.9,4940,2,6192,2,15715,5,40653,9.6,24902,7.2,70115,18.3,199,0.1,13,0,31,0
2,5,8,2,0,教科書・学習参考教材,401,0.1,-,-,217,0.1,2284,0.7,1054,0.2,160,0,11,0,97,0,4,0,10,0
2,5,8,3,0,補習教育,3430,1.1,1427,0.6,2967,0.9,9995,3.2,13389,3.2,4347,1.3,2750,0.7,-,-,-,-,-,-
2,4,9,0,0,教養娯楽,41377,13.1,15818,6.5,54767,17.4,44330,14.2,70826,16.7,35584,10.3,39317,10.3,42474,12.6,35619,13.3,26098,11.2
2,5,9,1,0,教養娯楽用耐久財,2870,0.9,710,0.3,2281,0.7,6586,2.1,1972,0.5,2663,0.8,2755,0.7,4843,1.4,1998,0.7,1680,0.7
2,5,9,2,0,教養娯楽用品,8647,2.7,3276,1.3,15106,4.8,9889,3.2,9231,2.2,6344,1.8,9975,2.6,11241,3.3,7508,2.8,6648,2.9
2,5,9,3,0,書籍・他の印刷物,4473,1.4,1417,0.6,2836,0.9,3272,1,4495,1.1,4317,1.2,4635,1.2,6018,1.8,5036,1.9,4895,2.1
2,5,9,4,0,教養娯楽サービス,25386,8,10414,4.3,34544,11,24583,7.9,55128,13,22260,6.4,21952,5.7,20373,6.1,21077,7.9,12876,5.5
2,6,9,4,1,宿泊料,2049,0.6,-,-,3614,1.2,1562,0.5,1581,0.4,1929,0.6,7270,1.9,3028,0.9,950,0.4,1219,0.5
2,6,9,4,2,パック旅行費,8808,2.8,-,-,16247,5.2,2207,0.7,35154,8.3,5477,1.6,3549,0.9,3821,1.1,7084,2.6,1978,0.9
2,6,9,4,3,月謝類,4133,1.3,3402,1.4,6058,1.9,10435,3.3,6581,1.6,3924,1.1,987,0.3,3453,1,2410,0.9,1443,0.6
2,6,9,4,4,他の教養娯楽サービス,10397,3.3,7012,2.9,8624,2.7,10379,3.3,11812,2.8,10930,3.2,10147,2.6,10071,3,10633,4,8235,3.5
2,4,10,0,0,その他の消費支出,53753,17,41076,16.8,44255,14.1,42297,13.6,38070,9,49773,14.4,58980,15.4,60368,18,62296,23.2,46062,19.8
2,5,10,1,0,諸雑費,24346,7.7,20296,8.3,20154,6.4,17814,5.7,16254,3.8,19792,5.7,26650,7,28126,8.4,29337,10.9,21409,9.2
2,6,10,1,1,理美容サービス,3692,1.2,2389,1,2847,0.9,3266,1,4058,1,2883,0.8,2740,0.7,4055,1.2,4357,1.6,3787,1.6
2,6,10,1,2,理美容用品,4562,1.4,6309,2.6,4879,1.6,4502,1.4,4457,1.1,4258,1.2,5036,1.3,8269,2.5,3527,1.3,3498,1.5
2,6,10,1,3,身の回り用品,1653,0.5,1992,0.8,2638,0.8,1026,0.3,1234,0.3,2608,0.8,3983,1,2851,0.8,676,0.3,487,0.2
2,6,10,1,4,たばこ,697,0.2,580,0.2,192,0.1,1233,0.4,589,0.1,266,0.1,637,0.2,1067,0.3,725,0.3,185,0.1
2,6,10,1,5,他の諸雑費,13742,4.4,9025,3.7,9598,3.1,7787,2.5,5916,1.4,9777,2.8,14253,3.7,11885,3.5,20052,7.5,13451,5.8
2,5,10,2,0,こづかい,8179,2.6,6720,2.7,6761,2.2,10065,3.2,8135,1.9,11666,3.4,13305,3.5,7242,2.2,6061,2.3,4319,1.9
2,5,10,3,0,交際費,20235,6.4,13564,5.5,9341,3,14177,4.5,13498,3.2,18238,5.3,19025,5,24848,7.4,25857,9.6,18817,8.1
2,6,10,3,1,食料,5645,1.8,2555,1,1875,0.6,4209,1.3,2643,0.6,3415,1,4849,1.3,8198,2.4,7990,3,7486,3.2
2,6,10,3,2,家具・家事用品,182,0.1,185,0.1,125,0,50,0,192,0,299,0.1,191,0,165,0,192,0.1,115,0
2,6,10,3,3,被服及び履物,1023,0.3,340,0.1,1288,0.4,347,0.1,880,0.2,1452,0.4,627,0.2,2261,0.7,949,0.4,461,0.2
2,6,10,3,4,教養娯楽,1684,0.5,4189,1.7,624,0.2,1134,0.4,1481,0.3,3801,1.1,861,0.2,1875,0.6,1286,0.5,1232,0.5
2,6,10,3,5,他の物品サービス,472,0.1,37,0,157,0.1,647,0.2,646,0.2,179,0.1,361,0.1,1021,0.3,462,0.2,236,0.1
2,6,10,3,6,贈与金,7450,2.4,3624,1.5,2282,0.7,3698,1.2,2056,0.5,4064,1.2,6262,1.6,7427,2.2,12371,4.6,8246,3.5
2,6,10,3,7,他の交際費,3779,1.2,2635,1.1,2989,1,4091,1.3,5600,1.3,5028,1.5,5875,1.5,3901,1.2,2608,1,1040,0.4
2,5,10,4,0,仕送り金,993,0.3,496,0.2,8000,2.5,242,0.1,183,0,77,0,-,-,152,0,1041,0.4,1517,0.7
2,3,0,0,0,土地家屋購入,5267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13398,-,33479,-
2,3,0,0,0,（再掲）教育関係費,21461,6.8,9759,4,13335,4.2,33803,10.8,61318,14.5,32221,9.3,73677,19.2,805,0.2,551,0.2,909,0.4
2,3,0,0,0,（再掲）教養娯楽関係費,48201,15.3,25567,10.4,59036,18.8,51207,16.4,75633,17.8,43378,12.5,48484,12.7,50247,15,42020,15.7,29305,12.6
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8443,2.7,4120,1.7,10282,3.3,3940,1.3,2239,0.5,4140,1.2,6262,1.6,7579,2.3,13412,5,9763,4.2
2,3,0,0,0,（再掲）経常消費支出,240443,76.2,193897,79.2,244397,77.9,252741,81,251111,59.3,250382,72.3,251711,65.7,272067,81,225702,84.1,192438,82.8
2,3,0,0,0,（再掲）情報通信関係費,14115,4.5,12277,5,14407,4.6,15993,5.1,18233,4.3,18453,5.3,14774,3.9,14236,4.2,11186,4.2,9637,4.1
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,281911,89.3,197164,80.5,269204,85.8,286664,91.9,350723,82.8,310970,89.8,351276,91.7,302692,90.1,245250,91.4,209136,90
3,2,0,0,0,現物総額,5104,100,10316,100,4682,100,4422,100,4126,100,3782,100,4148,100,4542,100,5820,100,4438,100
3,3,0,0,0,食料,3364,65.9,1781,17.3,1797,38.4,2265,51.2,2929,71,2818,74.5,3391,81.8,3577,78.8,4304,74,3822,86.1
3,3,0,0,0,住居,514,10.1,7538,73.1,2380,50.8,-,-,670,16.2,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,16,0.3,-,-,-,-,-,-,-,-,-,-,-,-,182,4,-,-,-,-
3,3,0,0,0,家具・家事用品,138,2.7,254,2.5,187,4,82,1.9,178,4.3,66,1.7,174,4.2,73,1.6,153,2.6,58,1.3
3,3,0,0,0,被服及び履物,162,3.2,70,0.7,146,3.1,232,5.2,230,5.6,-,-,-,-,5,0.1,258,4.4,138,3.1
3,3,0,0,0,保健医療,61,1.2,211,2,-,-,60,1.4,30,0.7,-,-,64,1.5,116,2.6,69,1.2,40,0.9
3,3,0,0,0,交通・通信,144,2.8,131,1.3,51,1.1,364,8.2,-,-,-,-,-,-,151,3.3,207,3.6,6,0.1
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,417,8.2,194,1.9,121,2.6,138,3.1,36,0.9,674,17.8,519,12.5,298,6.6,587,10.1,214,4.8
3,3,0,0,0,その他の消費支出,288,5.6,136,1.3,-,-,1281,29,53,1.3,224,5.9,-,-,141,3.1,241,4.1,160,3.6
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年5月,,,,,,,,,,,,,,,,,,,,,,,,,
第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
