項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,459,618,1117,1010,1175,751,937,3932,1727
0,0,0,0,0,0,0,調査世帯数,749,-,33,44,88,78,84,55,68,299,132
0,0,0,0,0,0,0,世帯人員,2.98,-,3.08,3.59,3.66,3.54,3.56,3.19,2.73,2.39,2.37
0,0,0,0,0,0,0,有業人員,1.29,-,1.44,1.4,1.59,1.38,1.76,1.88,1.65,0.81,0.66
0,0,0,0,0,0,0,世帯主平均年齢,58.5,-,30.8,37.2,41.9,47.1,51.9,57.2,61.9,74.2,80.6
2,2,0,0,0,0,0,生計支出,310011,-12.4,390942,298824,316467,306234,339805,342484,306724,287124,289532
2,3,0,0,0,102-981,0,消費支出,301073,-10.4,390942,298824,316467,306234,339805,342484,306724,264391,237781
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,84339,-2.8,60697,77028,89901,84672,85189,93712,98739,81108,77399
2,5,1,1,0,102-160,0,穀類,6406,-13.2,4323,5511,6708,6918,6835,6636,7285,6190,6351
2,6,1,1,1,102,0,米類,2086,-19.5,1038,1518,2252,2037,2281,2217,1903,2224,2466
2,7,1,1,1,102,102,米,2086,-19.5,1038,1518,2252,2037,2281,2217,1903,2224,2466
2,6,1,1,2,"120,　129",0,パン,2664,-5.6,1916,2658,2663,2921,2934,2717,3489,2400,2237
2,7,1,1,2,"120,　129",120,食パン,825,0.2,625,726,897,874,670,877,843,864,804
2,7,1,1,2,"120,　129",129,他のパン,1839,-8,1291,1932,1766,2047,2264,1840,2646,1536,1432
2,6,1,1,3,130-139,0,めん類,1315,-18.1,1133,1025,1334,1623,1339,1228,1584,1243,1317
2,7,1,1,3,130-139,130,生うどん・そば,185,-19.6,140,130,143,277,195,136,151,201,190
2,7,1,1,3,130-139,131,乾うどん・そば,321,-26.4,301,221,128,332,162,222,519,411,521
2,7,1,1,3,130-139,134,スパゲッティ,102,-7.3,82,153,129,129,115,91,96,83,61
2,7,1,1,3,130-139,133,中華めん,348,-13.9,313,212,399,386,410,382,372,320,282
