項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3583,-,4557,-,815,-,88,-,1044,-,2707,-
0,0,0,0,0,調査世帯数,755,-,277,-,347,-,57,-,7,-,74,-,201,-
0,0,0,0,0,世帯人員,2.96,-,2,-,3.69,-,2.29,-,2.41,-,3.54,-,3.38,-
0,0,0,0,0,有業人員,1.28,-,0.74,-,1.63,-,1.37,-,0.8,-,1.5,-,2.22,-
0,0,0,0,0,世帯主平均年齢,59.5,-,67.1,-,51.5,-,67.1,-,42.8,-,62.6,-,50.5,-
2,2,0,0,0,生計支出,333287,-,314546,-,371965,-,234496,-,174490,-,305924,-,346748,-
2,3,0,0,0,消費支出,329971,100,314546,100,364690,100,234496,100,174490,100,305924,100,346748,100
2,4,1,0,0,食料,79692,24.2,72253,23,84968,23.3,67210,28.7,59140,33.9,91941,30.1,79453,22.9
2,5,1,1,0,穀類,6294,1.9,5094,1.6,7315,2,5572,2.4,5752,3.3,6523,2.1,6129,1.8
2,6,1,1,1,米類,2024,0.6,1584,0.5,2278,0.6,2409,1,1821,1,2126,0.7,1807,0.5
2,6,1,1,2,パン,2752,0.8,2257,0.7,3274,0.9,2050,0.9,3050,1.7,2726,0.9,2718,0.8
2,6,1,1,3,めん類,1191,0.4,1001,0.3,1356,0.4,916,0.4,723,0.4,1337,0.4,1224,0.4
2,6,1,1,4,他の穀類,326,0.1,251,0.1,407,0.1,197,0.1,158,0.1,334,0.1,379,0.1
2,5,1,2,0,魚介類,6522,2,6555,2.1,6169,1.7,4444,1.9,2526,1.4,9573,3.1,5216,1.5
2,6,1,2,1,生鮮魚介,4082,1.2,3966,1.3,4029,1.1,2479,1.1,1016,0.6,5966,2,3160,0.9
