項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,396,668,1030,986,861,808,1116,4135,1901
0,0,0,0,0,0,0,調査世帯数,755,-,30,49,80,76,64,58,83,315,146
0,0,0,0,0,0,0,世帯人員,2.96,-,3.27,3.5,3.53,3.56,3.5,3.11,2.91,2.42,2.38
0,0,0,0,0,0,0,有業人員,1.28,-,1.51,1.3,1.54,1.43,1.77,1.78,1.7,0.83,0.67
0,0,0,0,0,0,0,世帯主平均年齢,59.5,-,31.2,37.3,42.1,47.1,51.6,57.1,62,74.6,80.6
2,2,0,0,0,0,0,生計支出,333287,-11.2,280969,443159,299280,343115,424885,381474,407142,278260,255688
2,3,0,0,0,102-981,0,消費支出,329971,-2.9,280969,393495,299280,343115,424885,381474,407142,278260,255688
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,84520,-1.8,62105,75218,82412,86193,92948,85133,103306,81348,76456
2,5,1,1,0,102-160,0,穀類,6395,-2.8,4706,6039,6155,6629,7046,6596,7363,6183,5644
2,6,1,1,1,102,0,米類,2044,-16.5,851,1494,1873,1820,2114,1991,2301,2268,2181
2,7,1,1,1,102,102,米,2044,-16.5,851,1494,1873,1820,2114,1991,2301,2268,2181
2,6,1,1,2,"120,　129",0,パン,2777,9.8,2373,2696,2758,3196,3154,2789,3446,2473,2233
2,7,1,1,2,"120,　129",120,食パン,845,12.1,575,877,803,731,866,776,863,907,852
2,7,1,1,2,"120,　129",129,他のパン,1932,8.9,1798,1819,1954,2465,2287,2013,2583,1566,1380
2,6,1,1,3,130-139,0,めん類,1247,0.9,1069,1431,1223,1216,1398,1486,1270,1165,1006
2,7,1,1,3,130-139,130,生うどん・そば,252,14,187,233,187,226,186,257,320,278,263
2,7,1,1,3,130-139,131,乾うどん・そば,128,15.3,7,249,64,27,44,92,67,201,90
2,7,1,1,3,130-139,134,スパゲッティ,119,-4,132,174,154,169,182,104,83,87,82
2,7,1,1,3,130-139,133,中華めん,321,-2.7,324,377,340,282,401,382,390,268,258
2,7,1,1,3,130-139,135,カップめん,204,-10.1,176,200,262,198,337,422,176,132,130
2,7,1,1,3,130-139,132,即席めん,145,-2,159,128,137,196,158,164,134,132,114
