項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,414,-,639,-,1010,-,910,-,1025,-,818,-,1079,-,4106,-,1990,-
0,0,0,0,0,調査世帯数,740,-,30,-,47,-,79,-,69,-,73,-,59,-,77,-,306,-,148,-
0,0,0,0,0,世帯人員,2.96,-,3.11,-,3.48,-,3.58,-,3.62,-,3.55,-,3.11,-,2.89,-,2.41,-,2.39,-
0,0,0,0,0,有業人員,1.28,-,1.52,-,1.27,-,1.54,-,1.37,-,1.8,-,1.8,-,1.68,-,0.84,-,0.68,-
0,0,0,0,0,世帯主平均年齢,59.6,-,30.9,-,37.2,-,42,-,47.4,-,51.7,-,57,-,62.1,-,74.9,-,80.8,-
2,2,0,0,0,生計支出,312996,-,270097,-,307968,-,331243,-,336919,-,341437,-,366639,-,356856,-,278997,-,254106,-
2,3,0,0,0,消費支出,311908,100,248127,100,307968,100,331243,100,336919,100,341437,100,366639,100,356856,100,278563,100,253211,100
2,4,1,0,0,食料,83542,26.8,64693,26.1,70139,22.8,89321,27,98939,29.4,89181,26.1,84995,23.2,96695,27.1,77541,27.8,72800,28.8
2,5,1,1,0,穀類,6287,2,4602,1.9,5424,1.8,5913,1.8,6860,2,6871,2,6548,1.8,6878,1.9,6204,2.2,5969,2.4
2,6,1,1,1,米類,1925,0.6,1405,0.6,1489,0.5,1763,0.5,1818,0.5,1982,0.6,1519,0.4,1930,0.5,2175,0.8,2346,0.9
2,6,1,1,2,パン,2663,0.9,2066,0.8,2574,0.8,2467,0.7,3058,0.9,2925,0.9,2815,0.8,3156,0.9,2472,0.9,2235,0.9
2,6,1,1,3,めん類,1402,0.4,893,0.4,1072,0.3,1376,0.4,1652,0.5,1587,0.5,1845,0.5,1531,0.4,1287,0.5,1160,0.5
2,6,1,1,4,他の穀類,297,0.1,238,0.1,289,0.1,307,0.1,332,0.1,377,0.1,368,0.1,261,0.1,270,0.1,228,0.1
2,5,1,2,0,魚介類,6115,2,2367,1,2585,0.8,4651,1.4,5232,1.6,5553,1.6,4821,1.3,8659,2.4,7327,2.6,7208,2.8
2,6,1,2,1,生鮮魚介,3674,1.2,1273,0.5,1399,0.5,2766,0.8,3178,0.9,3579,1,2867,0.8,5326,1.5,4354,1.6,4180,1.7
2,6,1,2,2,塩干魚介,1144,0.4,598,0.2,568,0.2,909,0.3,1042,0.3,809,0.2,890,0.2,1510,0.4,1407,0.5,1492,0.6
2,6,1,2,3,魚肉練製品,453,0.1,178,0.1,167,0.1,355,0.1,318,0.1,423,0.1,500,0.1,627,0.2,532,0.2,566,0.2
2,6,1,2,4,他の魚介加工品,844,0.3,318,0.1,452,0.1,621,0.2,695,0.2,741,0.2,564,0.2,1196,0.3,1034,0.4,970,0.4
2,5,1,3,0,肉類,7085,2.3,4758,1.9,4973,1.6,7837,2.4,9169,2.7,8120,2.4,6719,1.8,8694,2.4,6394,2.3,5613,2.2
2,6,1,3,1,生鮮肉,5642,1.8,3724,1.5,3846,1.2,6271,1.9,7452,2.2,6474,1.9,5306,1.4,6865,1.9,5096,1.8,4545,1.8
2,6,1,3,2,加工肉,1444,0.5,1034,0.4,1127,0.4,1567,0.5,1718,0.5,1646,0.5,1413,0.4,1828,0.5,1298,0.5,1067,0.4
2,5,1,4,0,乳卵類,3970,1.3,2915,1.2,3151,1,3821,1.2,3753,1.1,4022,1.2,3731,1,4367,1.2,4220,1.5,4303,1.7
2,6,1,4,1,牛乳,1422,0.5,713,0.3,1074,0.3,1408,0.4,1335,0.4,1510,0.4,1154,0.3,1223,0.3,1654,0.6,1759,0.7
2,6,1,4,2,乳製品,1842,0.6,1619,0.7,1578,0.5,1727,0.5,1718,0.5,1791,0.5,1946,0.5,2397,0.7,1808,0.6,1787,0.7
2,6,1,4,3,卵,706,0.2,582,0.2,498,0.2,686,0.2,700,0.2,720,0.2,632,0.2,747,0.2,757,0.3,757,0.3
2,5,1,5,0,野菜・海藻,10209,3.3,5302,2.1,6158,2,7839,2.4,8949,2.7,9450,2.8,9473,2.6,12086,3.4,12039,4.3,11700,4.6
2,6,1,5,1,生鮮野菜,7317,2.3,3736,1.5,4406,1.4,5701,1.7,6587,2,6934,2,6736,1.8,8664,2.4,8548,3.1,8190,3.2
2,6,1,5,2,乾物・海藻,673,0.2,247,0.1,439,0.1,564,0.2,611,0.2,456,0.1,691,0.2,729,0.2,829,0.3,847,0.3
2,6,1,5,3,大豆加工品,1170,0.4,687,0.3,834,0.3,849,0.3,947,0.3,1152,0.3,987,0.3,1521,0.4,1347,0.5,1322,0.5
2,6,1,5,4,他の野菜・海藻加工品,1049,0.3,632,0.3,479,0.2,725,0.2,804,0.2,908,0.3,1059,0.3,1172,0.3,1315,0.5,1341,0.5
2,5,1,6,0,果物,3521,1.1,1331,0.5,1813,0.6,2194,0.7,2923,0.9,3149,0.9,2760,0.8,4182,1.2,4539,1.6,4341,1.7
2,6,1,6,1,生鮮果物,3284,1.1,1199,0.5,1520,0.5,2041,0.6,2720,0.8,2957,0.9,2541,0.7,3886,1.1,4271,1.5,4126,1.6
2,6,1,6,2,果物加工品,237,0.1,132,0.1,293,0.1,153,0,203,0.1,192,0.1,219,0.1,297,0.1,267,0.1,215,0.1
2,5,1,7,0,油脂・調味料,3151,1,2054,0.8,2241,0.7,3020,0.9,3382,1,3091,0.9,3380,0.9,3281,0.9,3319,1.2,3234,1.3
2,6,1,7,1,油脂,349,0.1,284,0.1,262,0.1,271,0.1,262,0.1,370,0.1,434,0.1,327,0.1,390,0.1,418,0.2
2,6,1,7,2,調味料,2802,0.9,1770,0.7,1979,0.6,2750,0.8,3120,0.9,2721,0.8,2946,0.8,2954,0.8,2929,1.1,2816,1.1
2,5,1,8,0,菓子類,5887,1.9,5491,2.2,5953,1.9,6321,1.9,8173,2.4,5782,1.7,6702,1.8,6628,1.9,4972,1.8,4704,1.9
2,5,1,9,0,調理食品,9806,3.1,6584,2.7,7234,2.3,9828,3,11034,3.3,10063,2.9,9738,2.7,11850,3.3,9665,3.5,9880,3.9
2,6,1,9,1,主食的調理食品,4485,1.4,2742,1.1,3807,1.2,4505,1.4,5178,1.5,4470,1.3,5313,1.4,5783,1.6,4104,1.5,4089,1.6
