項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,544,745,904,1030,1111,837,801,4028,1606
0,0,0,0,0,0,0,調査世帯数,723,-,40,53,68,73,74,58,58,299,123
0,0,0,0,0,0,0,世帯人員,2.99,-,3.08,3.61,3.64,3.47,3.53,3.21,2.74,2.46,2.33
0,0,0,0,0,0,0,有業人員,1.29,-,1.29,1.42,1.52,1.5,2.01,1.64,1.71,0.79,0.46
0,0,0,0,0,0,0,世帯主平均年齢,58.1,-,30.9,36.9,41.8,46.8,52,57.1,62.1,73.3,79.8
2,2,0,0,0,0,0,生計支出,292288,-1.2,225384,371471,276113,299156,289121,359726,372201,259516,249700
2,3,0,0,0,102-981,0,消費支出,287887,-2.2,225384,312428,276113,299156,289121,359726,372201,259516,249700
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,74386,-3.8,50997,76617,80801,81417,79202,81034,85832,68907,65148
2,5,1,1,0,102-160,0,穀類,6207,-2.8,4586,7188,6342,7264,6570,6501,6268,5772,5606
2,6,1,1,1,102,0,米類,1990,-13.3,1200,1709,1842,2307,2051,1912,2337,2030,2285
2,7,1,1,1,102,102,米,1990,-13.3,1200,1709,1842,2307,2051,1912,2337,2030,2285
2,6,1,1,2,"120,　129",0,パン,2458,-3.1,1780,3591,2680,2987,2809,2549,2289,2074,1737
2,7,1,1,2,"120,　129",120,食パン,734,-2.1,373,934,809,886,692,646,731,720,672
2,7,1,1,2,"120,　129",129,他のパン,1724,-3.5,1407,2656,1871,2102,2117,1903,1557,1354,1065
2,6,1,1,3,130-139,0,めん類,1331,10.7,1268,1242,1362,1510,1249,1399,1330,1312,1171
2,7,1,1,3,130-139,130,生うどん・そば,300,16.3,219,247,212,327,226,259,246,373,342
2,7,1,1,3,130-139,131,乾うどん・そば,89,39.1,50,45,113,33,55,46,77,133,120
2,7,1,1,3,130-139,134,スパゲッティ,138,10.4,155,126,164,221,134,168,158,102,71
2,7,1,1,3,130-139,133,中華めん,305,5.2,360,334,334,365,299,294,261,284,210
2,7,1,1,3,130-139,135,カップめん,257,14.7,312,289,285,272,291,371,236,204,247
2,7,1,1,3,130-139,132,即席めん,148,-3.9,124,127,170,139,137,187,247,127,98
2,7,1,1,3,130-139,139,他のめん類,94,8,48,74,84,153,108,74,104,89,82
2,6,1,1,4,140-160,0,他の穀類,429,21.5,338,645,458,459,461,642,312,356,412
2,7,1,1,4,140-160,140,小麦粉,68,25.9,71,186,91,54,44,85,69,46,41
2,7,1,1,4,140-160,150,もち,120,12.1,113,115,113,104,83,99,56,155,194
2,7,1,1,4,140-160,160,他の穀類のその他,241,24.9,154,344,254,300,334,458,187,155,178
2,5,1,2,0,170-217,0,魚介類,5782,-3,2581,2671,4859,5049,5080,6038,7068,7068,6616
2,6,1,2,1,170-194,0,生鮮魚介,3309,-8.5,1500,1481,2660,2908,3072,3545,4246,3970,3631
2,7,1,2,1,170-189,0,鮮魚,2891,-9.1,1373,1371,2455,2500,2699,2952,3783,3439,3184
2,7,1,2,1,170-189,170,まぐろ,543,2.8,173,141,322,480,536,430,867,694,593
2,7,1,2,1,170-189,172,あじ,85,-6.6,33,18,46,32,41,58,103,140,165
2,7,1,2,1,170-189,173,いわし,28,-53.3,2,5,9,-,16,56,52,40,38
2,7,1,2,1,170-189,174,かつお,70,4.5,19,25,12,112,87,30,150,74,122
2,7,1,2,1,170-189,175,かれい,101,60.3,31,-,89,32,104,173,88,138,82
2,7,1,2,1,170-189,176,さけ,279,-19.4,207,151,286,308,303,267,374,281,278
2,7,1,2,1,170-189,177,さば,83,7.8,48,87,87,46,65,76,108,96,104
2,7,1,2,1,170-189,178,さんま,20,-28.6,40,19,10,27,3,8,12,27,23
2,7,1,2,1,170-189,180,たい,64,0,83,-,59,63,49,35,46,89,45
2,7,1,2,1,170-189,181,ぶり,264,-23.7,139,179,169,282,150,197,403,330,280
2,7,1,2,1,170-189,182,いか,147,-5.2,49,18,108,101,199,175,214,172,132
2,7,1,2,1,170-189,183,たこ,70,-34,37,28,74,63,89,85,122,65,55
2,7,1,2,1,170-189,185,えび,162,-14.7,118,165,147,125,207,178,360,125,125
2,7,1,2,1,170-189,186,かに,36,-47.1,43,-,-,202,-,21,6,28,47
2,7,1,2,1,170-189,189,他の鮮魚,600,3.3,244,353,649,409,514,822,635,703,663
2,7,1,2,1,170-189,187,さしみ盛合わせ,338,-17.2,106,180,388,218,337,341,245,436,432
2,7,1,2,1,190-194,0,貝類,418,-4.8,127,110,205,408,372,593,462,532,446
2,7,1,2,1,190-194,190,あさり,78,-25.7,27,49,68,105,72,112,101,76,83
2,7,1,2,1,190-194,192,しじみ,48,33.3,-,11,25,79,12,41,93,60,73
2,7,1,2,1,190-194,191,かき(貝),179,-9.1,37,9,49,167,141,292,187,247,180
2,7,1,2,1,190-194,194,ほたて貝,87,33.8,53,16,51,32,109,108,72,120,91
2,7,1,2,1,190-194,193,他の貝,26,-27.8,10,24,12,25,38,40,10,29,20
2,6,1,2,2,195-202,0,塩干魚介,1080,2.9,488,495,1131,937,790,978,1028,1406,1388
2,7,1,2,2,195-202,195,塩さけ,155,29.2,77,69,195,113,59,130,86,228,192
2,7,1,2,2,195-202,196,たらこ,175,-7.4,51,57,230,205,139,198,172,198,142
2,7,1,2,2,195-202,197,しらす干し,135,19.5,85,92,224,122,108,98,75,159,160
2,7,1,2,2,195-202,198,干しあじ,109,-6,116,19,46,100,54,39,95,175,186
