項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,413,-,606,-,1136,-,951,-,1186,-,817,-,975,-,3916,-,1779,-
0,0,0,0,0,調査世帯数,755,-,30,-,45,-,89,-,74,-,87,-,60,-,71,-,299,-,139,-
0,0,0,0,0,世帯人員,2.97,-,3.21,-,3.54,-,3.57,-,3.58,-,3.56,-,3.03,-,2.86,-,2.38,-,2.34,-
0,0,0,0,0,有業人員,1.3,-,1.45,-,1.32,-,1.55,-,1.39,-,1.83,-,1.73,-,1.71,-,0.84,-,0.66,-
0,0,0,0,0,世帯主平均年齢,58.8,-,30.8,-,37.2,-,41.9,-,47.3,-,51.8,-,57.2,-,62.1,-,74.5,-,80.6,-
2,2,0,0,0,生計支出,330030,-,264261,-,366129,-,367258,-,330925,-,370418,-,311503,-,353051,-,306254,-,266076,-
2,3,0,0,0,消費支出,320358,100,264261,100,279970,100,367258,100,330925,100,370418,100,311503,100,353051,100,294896,100,245519,100
2,4,1,0,0,食料,79193,24.7,62149,23.5,65990,23.6,83410,22.7,83493,25.2,86837,23.4,82191,26.4,94865,26.9,73924,25.1,68481,27.9
2,5,1,1,0,穀類,6322,2,4852,1.8,5401,1.9,6406,1.7,7273,2.2,6971,1.9,6654,2.1,6916,2,5951,2,5419,2.2
2,6,1,1,1,米類,1897,0.6,1154,0.4,1329,0.5,2122,0.6,2051,0.6,1986,0.5,1906,0.6,1782,0.5,1960,0.7,1945,0.8
2,6,1,1,2,パン,2755,0.9,2267,0.9,2570,0.9,2559,0.7,3237,1,2788,0.8,3090,1,3484,1,2514,0.9,2149,0.9
2,6,1,1,3,めん類,1340,0.4,1135,0.4,1112,0.4,1253,0.3,1626,0.5,1760,0.5,1339,0.4,1433,0.4,1203,0.4,1055,0.4
