項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3635,-,4670,-,842,-,106,-,852,-,2761,-
0,0,0,0,0,調査世帯数,755,-,280,-,353,-,60,-,8,-,62,-,207,-
0,0,0,0,0,世帯人員,2.97,-,2,-,3.73,-,2.3,-,2.34,-,3.63,-,3.45,-
0,0,0,0,0,有業人員,1.3,-,0.74,-,1.68,-,1.36,-,0.84,-,1.57,-,2.26,-
0,0,0,0,0,世帯主平均年齢,58.8,-,66.5,-,50.9,-,66.2,-,43.7,-,62.3,-,50.9,-
2,2,0,0,0,生計支出,330030,-,310620,-,352866,-,341009,-,226235,-,276813,-,331923,-
2,3,0,0,0,消費支出,320358,100,308447,100,341678,100,297589,100,226235,100,276813,100,331923,100
2,4,1,0,0,食料,79193,24.7,74232,24.1,83697,24.5,66964,22.5,65722,29.1,87762,31.7,83606,25.2
2,5,1,1,0,穀類,6322,2,5188,1.7,7215,2.1,5751,1.9,6865,3,6835,2.5,6824,2.1
2,6,1,1,1,米類,1897,0.6,1583,0.5,2015,0.6,1734,0.6,1464,0.6,2748,1,2257,0.7
2,6,1,1,2,パン,2755,0.9,2161,0.7,3319,1,2533,0.9,3930,1.7,2422,0.9,2716,0.8
2,6,1,1,3,めん類,1340,0.4,1185,0.4,1487,0.4,1200,0.4,1386,0.6,1341,0.5,1460,0.4
2,6,1,1,4,他の穀類,330,0.1,260,0.1,394,0.1,284,0.1,85,0,325,0.1,390,0.1
2,5,1,2,0,魚介類,5812,1.8,6374,2.1,5383,1.6,4503,1.5,3262,1.4,7059,2.6,4983,1.5
2,6,1,2,1,生鮮魚介,3514,1.1,3940,1.3,3240,0.9,2574,0.9,1372,0.6,4126,1.5,2998,0.9
2,6,1,2,2,塩干魚介,1067,0.3,1065,0.3,1049,0.3,935,0.3,749,0.3,1295,0.5,904,0.3
2,6,1,2,3,魚肉練製品,476,0.1,506,0.2,438,0.1,397,0.1,552,0.2,632,0.2,427,0.1
2,6,1,2,4,他の魚介加工品,755,0.2,863,0.3,654,0.2,597,0.2,589,0.3,1005,0.4,654,0.2
2,5,1,3,0,肉類,6940,2.2,5894,1.9,7887,2.3,5635,1.9,4482,2,7504,2.7,7567,2.3
2,6,1,3,1,生鮮肉,5521,1.7,4703,1.5,6294,1.8,4411,1.5,3268,1.4,5874,2.1,6026,1.8
2,6,1,3,2,加工肉,1419,0.4,1190,0.4,1593,0.5,1224,0.4,1214,0.5,1630,0.6,1541,0.5
2,5,1,4,0,乳卵類,3937,1.2,3813,1.2,4096,1.2,3110,1,2807,1.2,4416,1.6,3743,1.1
2,6,1,4,1,牛乳,1430,0.4,1382,0.4,1494,0.4,1203,0.4,1091,0.5,1504,0.5,1302,0.4
2,6,1,4,2,乳製品,1783,0.6,1716,0.6,1853,0.5,1320,0.4,1089,0.5,2139,0.8,1688,0.5
2,6,1,4,3,卵,725,0.2,715,0.2,749,0.2,587,0.2,627,0.3,774,0.3,752,0.2
