都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2012-04-01,駒場一丁目,3677,1831,1846,72,55,49,57,50,57,54,37,131,101,201,153,218,160,200,176,157,145,108,131,80,104,83,103,124,123,88,120,74,78,54,79,43,67,45,100,0,0,2172,,13110001001
131105,112,東京都,目黒区,2012-04-01,駒場二丁目,871,434,437,24,18,25,22,33,19,23,20,34,18,23,29,29,27,39,37,35,47,33,38,37,28,21,21,18,25,18,18,9,10,14,23,6,16,13,21,0,0,428,,13110001002
131105,113,東京都,目黒区,2012-04-01,駒場三丁目,756,368,388,12,12,17,9,16,9,16,15,14,16,33,25,28,24,31,33,28,41,34,29,26,23,21,24,24,31,20,25,15,19,17,22,10,10,6,21,0,0,396,,13110001003
131105,114,東京都,目黒区,2012-04-01,駒場四丁目,1216,554,662,26,23,27,29,34,22,27,28,19,39,32,37,39,58,38,54,46,69,65,71,40,38,32,30,38,53,26,32,26,24,17,23,12,14,10,18,0,0,571,,13110001004
131105,121,東京都,目黒区,2012-04-01,青葉台一丁目,2377,1113,1264,37,40,35,35,39,30,46,34,77,47,89,87,104,109,115,137,100,113,91,107,83,90,69,64,63,75,45,83,46,60,42,64,14,54,18,35,0,0,1410,,13110002001
131105,122,東京都,目黒区,2012-04-01,青葉台二丁目,882,391,491,24,23,14,14,19,11,8,12,13,23,35,36,42,53,38,58,29,36,33,27,18,36,23,20,24,31,22,27,19,20,12,17,6,30,12,17,0,0,473,,13110002002
131105,123,東京都,目黒区,2012-04-01,青葉台三丁目,2682,1280,1402,55,47,44,30,32,28,31,28,68,80,168,142,186,201,148,160,121,154,116,104,76,93,55,63,59,66,40,36,31,47,27,36,12,37,11,50,0,0,1740,,13110002003
131105,124,東京都,目黒区,2012-04-01,青葉台四丁目,1592,745,847,26,30,14,17,30,21,18,19,28,48,72,62,80,79,82,99,89,89,65,74,48,55,40,41,53,62,38,48,18,43,19,20,15,20,10,20,0,0,959,,13110002004
131105,131,東京都,目黒区,2012-04-01,東山一丁目,3404,1636,1768,66,59,43,41,46,58,58,50,79,82,135,174,214,194,174,151,130,160,137,140,106,97,79,66,118,108,75,99,69,77,54,81,28,57,25,75,0,0,2013,,13110003001
131105,132,東京都,目黒区,2012-04-01,東山二丁目,6541,3144,3397,226,206,272,245,310,280,186,250,117,263,108,137,162,250,340,394,413,464,394,344,264,182,132,97,72,76,42,52,37,43,33,40,15,37,21,37,0,0,2653,,13110003002
131105,133,東京都,目黒区,2012-04-01,東山三丁目,2990,1420,1570,88,78,72,58,62,55,47,38,69,114,159,142,181,178,148,159,126,142,105,116,92,80,53,50,52,61,47,60,48,60,27,48,32,49,12,83,0,0,1729,,13110003003
131105,141,東京都,目黒区,2012-04-01,大橋一丁目,1540,743,797,32,19,17,9,16,9,12,9,31,33,104,101,124,119,89,113,79,86,56,51,45,36,21,37,33,40,21,30,23,34,21,33,14,20,5,18,0,0,1090,,13110004001
131105,142,東京都,目黒区,2012-04-01,大橋二丁目,3853,1913,1940,70,76,71,58,65,57,98,89,161,96,226,142,187,158,183,157,137,209,150,153,125,131,97,78,90,102,81,80,59,84,50,76,34,77,29,117,0,0,2313,,13110004002
131105,151,東京都,目黒区,2012-04-01,上目黒一丁目,1753,787,966,51,45,12,21,15,13,19,21,23,34,57,83,122,133,123,126,76,78,50,73,45,48,33,40,34,54,38,44,36,36,20,53,21,39,12,25,0,0,1088,,13110005001
131105,152,東京都,目黒区,2012-04-01,上目黒二丁目,4214,2011,2203,72,67,45,57,40,39,56,43,85,91,244,255,266,293,258,254,168,217,132,122,108,99,92,87,128,129,91,98,96,110,55,93,47,70,28,80,0,0,2643,,13110005002
131105,153,東京都,目黒区,2012-04-01,上目黒三丁目,4802,2234,2568,81,79,62,75,77,68,75,71,91,121,211,249,234,252,205,264,216,218,178,190,173,145,106,134,146,157,102,109,86,118,80,106,58,91,53,121,0,0,2713,,13110005003
131105,154,東京都,目黒区,2012-04-01,上目黒四丁目,3680,1763,1917,52,33,45,49,53,40,46,58,120,84,184,153,179,199,154,178,140,140,125,141,104,96,81,97,121,140,110,115,89,118,69,119,55,72,36,86,0,0,2208,,13110005004
131105,155,東京都,目黒区,2012-04-01,上目黒五丁目,3691,1769,1922,67,70,75,60,55,73,67,55,106,108,123,135,190,199,183,192,163,181,135,144,114,97,97,108,126,111,90,91,60,76,46,83,37,62,35,77,0,0,2043,,13110005005
131105,161,東京都,目黒区,2012-04-01,中目黒一丁目,2785,1278,1507,43,48,20,33,31,20,29,28,45,66,131,125,197,169,165,184,121,156,97,102,69,72,60,64,66,108,54,76,54,73,44,70,28,60,24,53,0,0,1801,,13110006001
131105,162,東京都,目黒区,2012-04-01,中目黒二丁目,2264,1143,1121,53,60,51,43,43,39,36,36,103,97,175,166,125,113,99,123,127,106,106,95,79,71,54,49,31,29,27,26,9,18,9,20,11,14,5,16,0,0,1334,,13110006002
131105,163,東京都,目黒区,2012-04-01,中目黒三丁目,2514,1207,1307,62,56,37,33,41,34,23,44,56,69,130,116,148,149,120,137,112,124,84,80,59,71,59,62,79,69,55,57,44,63,45,46,31,46,22,51,0,0,1451,,13110006003
131105,164,東京都,目黒区,2012-04-01,中目黒四丁目,2857,1395,1462,78,84,40,52,40,45,42,32,79,61,176,159,182,156,160,143,91,97,101,90,70,73,62,75,75,82,58,74,45,57,48,59,31,61,17,62,0,0,1548,,13110006004
131105,165,東京都,目黒区,2012-04-01,中目黒五丁目,3169,1527,1642,61,55,52,48,52,35,43,39,86,82,149,143,148,167,150,149,137,128,112,98,90,79,75,83,123,108,76,97,58,82,53,74,33,75,29,100,0,0,1768,,13110006005
131105,171,東京都,目黒区,2012-04-01,三田一丁目,2081,902,1179,39,44,29,22,33,27,29,25,29,33,55,101,86,125,94,117,101,116,94,117,78,90,52,72,56,70,42,55,32,44,31,48,14,34,8,39,0,0,1249,,13110007001
131105,172,東京都,目黒区,2012-04-01,三田二丁目,3443,1584,1859,74,51,41,50,35,39,43,40,68,82,148,156,150,190,179,197,140,159,115,119,104,113,85,92,117,140,83,90,69,105,56,83,47,72,30,82,0,0,1997,,13110007002
131105,181,東京都,目黒区,2012-04-01,目黒一丁目,3388,1562,1826,51,63,37,31,45,33,36,39,93,69,174,160,165,164,151,156,130,155,101,125,95,112,71,94,116,133,84,113,81,109,62,99,40,82,30,89,0,0,2025,,13110008001
131105,182,東京都,目黒区,2012-04-01,目黒二丁目,2471,1143,1328,62,58,32,34,33,25,27,26,29,42,92,99,151,133,150,153,109,148,120,123,62,90,47,65,75,85,41,63,40,69,36,47,18,38,19,30,0,0,1431,,13110008002
131105,183,東京都,目黒区,2012-04-01,目黒三丁目,2676,1276,1400,49,46,45,34,50,41,36,37,62,48,95,123,153,162,132,126,100,113,99,105,74,62,57,76,101,100,57,76,77,80,40,76,31,34,18,61,0,0,1465,,13110008003
131105,184,東京都,目黒区,2012-04-01,目黒四丁目,3292,1560,1732,67,64,55,73,68,69,53,61,71,67,111,101,123,138,143,160,150,166,142,124,92,91,93,87,108,125,87,87,70,96,70,92,35,62,22,69,0,0,1656,,13110008004
131105,191,東京都,目黒区,2012-04-01,下目黒一丁目,1256,560,696,21,32,14,5,6,12,8,10,20,29,77,87,85,86,74,88,49,70,38,38,36,44,29,31,35,42,23,30,18,21,10,31,6,21,11,19,0,0,841,,13110009001
131105,192,東京都,目黒区,2012-04-01,下目黒二丁目,4374,2126,2248,85,72,40,49,36,43,36,41,91,82,280,256,350,303,314,299,204,229,133,158,106,110,64,83,102,121,88,122,79,93,63,85,28,55,27,48,0,0,2820,,13110009002
131105,193,東京都,目黒区,2012-04-01,下目黒三丁目,3517,1679,1838,53,44,44,44,52,40,50,64,85,79,206,164,203,213,157,208,164,179,119,126,87,91,91,85,102,108,75,85,66,83,66,83,29,67,30,75,0,0,2143,,13110009003
131105,194,東京都,目黒区,2012-04-01,下目黒四丁目,2695,1292,1403,42,43,47,39,41,42,48,45,66,51,106,102,113,114,110,107,100,117,96,112,73,78,67,75,105,105,81,83,70,85,74,61,25,59,29,85,0,0,1438,,13110009004
131105,195,東京都,目黒区,2012-04-01,下目黒五丁目,3309,1578,1731,101,78,64,59,76,78,74,64,64,58,101,105,145,166,166,163,137,169,130,113,98,89,69,73,98,111,73,109,65,82,52,72,37,65,28,77,0,0,1613,,13110009005
131105,196,東京都,目黒区,2012-04-01,下目黒六丁目,2185,1033,1152,64,55,43,39,42,40,45,49,55,48,74,74,85,96,99,114,82,101,78,66,50,74,68,76,91,95,56,59,39,44,29,41,16,39,17,43,0,0,1061,,13110009006
131105,201,東京都,目黒区,2012-04-01,中町一丁目,4749,2333,2416,92,95,86,64,91,73,100,66,108,91,191,193,260,259,271,236,209,212,157,155,118,117,106,114,151,156,117,147,100,129,95,116,55,82,26,111,0,0,2575,,13110010001
131105,202,東京都,目黒区,2012-04-01,中町二丁目,4563,2067,2496,76,94,54,76,55,67,53,58,99,140,226,244,213,246,204,243,180,215,160,178,120,146,115,128,145,140,109,125,88,108,73,104,55,86,42,98,0,0,2634,,13110010002
131105,211,東京都,目黒区,2012-04-01,五本木一丁目,3470,1621,1849,43,42,34,36,46,42,63,59,87,92,177,160,178,190,141,165,135,159,122,136,105,97,84,79,117,114,69,104,74,106,70,89,33,89,43,90,0,0,2065,,13110011001
131105,212,東京都,目黒区,2012-04-01,五本木二丁目,3740,1733,2007,46,49,35,39,50,49,55,44,95,109,188,194,191,208,144,152,133,159,138,143,90,92,104,106,119,120,98,136,96,108,68,107,42,97,41,95,0,0,2230,,13110011002
131105,213,東京都,目黒区,2012-04-01,五本木三丁目,1966,884,1082,22,34,23,24,17,18,20,24,56,38,88,88,97,96,89,107,78,103,58,71,51,67,45,44,57,82,36,61,47,58,46,64,29,59,25,44,0,0,1191,,13110011003
131105,221,東京都,目黒区,2012-04-01,祐天寺一丁目,2295,1079,1216,41,27,23,20,30,20,35,26,55,56,101,112,123,114,111,119,86,79,70,83,39,57,47,54,89,87,65,79,52,84,51,71,41,55,20,74,0,0,1371,,13110012001
131105,222,東京都,目黒区,2012-04-01,祐天寺二丁目,1861,826,1035,16,19,17,19,21,16,29,20,58,63,86,134,115,138,92,91,66,91,53,78,54,53,44,46,41,53,37,49,32,48,27,55,21,28,17,34,0,0,1244,,13110012002
131105,231,東京都,目黒区,2012-04-01,中央町一丁目,3197,1547,1650,59,43,46,39,35,38,48,42,69,76,186,189,221,210,161,175,130,129,106,118,85,80,74,98,107,101,73,76,53,68,42,65,33,46,19,57,0,0,1954,,13110013001
131105,232,東京都,目黒区,2012-04-01,中央町二丁目,4504,2142,2362,88,83,68,69,60,77,72,61,129,123,256,221,244,247,215,257,199,211,142,169,139,136,88,105,127,163,107,117,71,77,61,101,42,69,34,76,0,0,2611,,13110013002
131105,241,東京都,目黒区,2012-04-01,目黒本町一丁目,2508,1241,1267,44,46,40,42,46,39,42,39,63,58,93,81,124,108,116,98,121,117,92,79,57,68,73,63,84,103,86,87,56,51,45,82,32,55,27,51,0,0,1324,,13110014001
131105,242,東京都,目黒区,2012-04-01,目黒本町二丁目,3894,1845,2049,103,85,66,60,61,57,53,58,74,73,176,207,228,240,214,238,190,214,159,157,113,133,85,96,98,106,75,76,52,81,43,57,28,56,27,55,0,0,2194,,13110014002
131105,243,東京都,目黒区,2012-04-01,目黒本町三丁目,2927,1451,1476,37,43,36,24,27,33,42,34,75,79,149,145,144,146,160,143,119,127,108,91,95,69,94,71,103,83,76,76,51,68,65,80,44,94,26,70,0,0,1748,,13110014003
131105,244,東京都,目黒区,2012-04-01,目黒本町四丁目,4104,1990,2114,80,85,71,82,81,69,92,54,99,87,135,158,200,174,179,187,185,191,147,153,136,109,108,97,138,151,102,108,90,100,66,112,46,82,35,115,0,0,2134,,13110014004
