区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
瑞穂町,図書館,長岡コミュニティセンター図書室,瑞穂町箱根ｹ崎1180,35.780670,139.337296,JGD2011,042-557-5980,
瑞穂町,図書館,元狭山ふるさと思い出館図書室,瑞穂町二本木710,35.789997,139.353058,JGD2011,042-556-3233,
瑞穂町,図書館,瑞穂町図書館,瑞穂町石畑1962,35.776951,139.359375,JGD2011,042-557-5614,
瑞穂町,図書館,殿ケ谷図書室,瑞穂町殿ｹ谷988,35.765610,139.363251,JGD2011,042-513-9810,
瑞穂町,図書館,武蔵野コミュニティーセンター図書室,瑞穂町むさし野1-5,35.761532,139.338638,JGD2011,042-533-4606,
瑞穂町,博物館類似施設,瑞穂町郷土資料館けやき館,瑞穂町駒形富士山316-5,35.783318,139.353287,JGD2011,042-568-0634,
瑞穂町,生涯学習センター,瑞穂町生涯学習センター,瑞穂町箱根ｹ崎2287,35.768837,139.353088,JGD2011,042-568-0050,
瑞穂町,その他の施設,耕心館,瑞穂町駒形富士山317-1,35.780582,139.351913,JGD2011,042-568-1505,
瑞穂町,その他の施設,瑞穂ビューパーク・スカイホール,瑞穂町箱根ｹ崎2475,35.774883,139.355148,JGD2011,042-557-7070,
