区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
檜原村,図書館,檜原村立図書館,檜原村621-1,35.726830,139.162811,JGD2011,042-598-1160,
檜原村,博物館類似施設,郷土資料館,檜原村3221,35.726830,139.162811,JGD2011,042-598-0880,
