学校名・職業学科名,13,14,15,16,17,18,19,20,21,,,,,,
南大沢学園特別支援学校高等部産業技術科(%),73.3,86.7,86.7,93.3,100.0,100.0,100.0,87.5,95.0,,,,,,
青鳥特別支援学校高等部都市園芸科(%),100.0,100.0,100.0,100.0,100.0,93.3,100.0,88.9,－,,,,,,
永福学園高等部就業技術科(%),－,－,－,－,－,－,－,－,95.8,,,,,,
