学校名・職業学科名,10,11,12,13,14,,,,
南大沢学園養護学校高等部産業技術科(%),95.0,87.5,81.2,73.3,86.7,,,,
青鳥養護学校高等部都市園芸科(%),－,100.0,100.0,100.0,100.0,,,,
