学校名・職業学科名,10,11,12,13,14,15,16,17,18,,,
南大沢学園養護学校高等部産業技術科(%),100.0,87.5,81.3,73.3,86.7,86.7,93.3,100.0,100.0,,,
青鳥養護学校高等部都市園芸科(%),－,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.3,,,
