区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
奥多摩町,図書館,奥多摩町立古里図書館,奥多摩町小丹波82奥多摩文化会館内,35.818459,139.148499,JGD2011,0428-85-1618,
奥多摩町,図書館,奥多摩町立氷川図書館,奥多摩町氷川199-ロ奥多摩町福祉会館内,35.823605,139.093445,JGD2011,0428-83-8227,
奥多摩町,博物館類似施設,奥多摩町立せせらぎの里美術館,奥多摩町川井53,35.817978,139.165619,JGD2011,0428-85-1109,
奥多摩町,その他の施設,奥多摩町森林館,奥多摩町日原819,35.858006,139.013916,JGD2011,0428-83-3300,
奥多摩町,その他の施設,奥多摩文化会館,奥多摩町小丹波82,35.818459,139.148499,JGD2011,0428-85-1618,
