区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
三宅村,青少年施設,三宅村青年館,三宅村阿古700-4,34.060471,139.482101,JGD2011,04994-5-0952（教育委員会）,
三宅村,図書館,三宅村立図書館,三宅村阿古497,34.076126,139.479889,JGD2011,04994-5-1453,
三宅村,博物館類似施設,三宅島郷土資料館,三宅村阿古497,34.076126,139.479889,JGD2011,04994-5-1454,
三宅村,その他の施設,三宅村文化会館,三宅村坪田3050,34.058949,139.548233,JGD2011,04994-2-1234,
三宅村,その他の施設,三宅村コミュニティセンター,三宅村伊ヶ谷330,34.099834,139.491226,JGD2011,04994-2-0338,
