区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
東村山市,公民館,東村山市立廻田公民館,東村山市廻田町4-19-1,35.759617,139.452087,JGD2011,042-392-2822,
東村山市,公民館,東村山市立秋津公民館,東村山市秋津町2-17-10,35.770851,139.486847,JGD2011,042-391-6166,
東村山市,公民館,東村山市立中央公民館,東村山市本町2-33-2,35.759972,139.466721,JGD2011,042-395-7511,
東村山市,公民館,東村山市立萩山公民館,東村山市萩山町2-13-1,35.741993,139.478363,JGD2011,042-393-3170,
東村山市,公民館,東村山市立富士見公民館,東村山市富士見町5-4-51,35.748219,139.456573,JGD2011,042-397-9581,
東村山市,図書館,東村山市立廻田図書館,東村山市廻田町4-19-1,35.759617,139.452087,JGD2011,042-392-2334,
東村山市,図書館,東村山市立秋津図書館,東村山市秋津町2-17-10,35.770851,139.486847,JGD2011,042-391-0930,
東村山市,図書館,東村山市立中央図書館,東村山市本町1-1-10,35.755348,139.467880,JGD2011,042-394-2900,
東村山市,図書館,東村山市立萩山図書館,東村山市萩山町2-13-1,35.741993,139.478363,JGD2011,042-393-3172,
東村山市,図書館,東村山市立富士見図書館,東村山市富士見町1-7-35,35.743481,139.459763,JGD2011,042-395-7241,
東村山市,博物館,東村山ふるさと歴史館,東村山市諏訪町1-6-3,35.766373,139.465363,JGD2011,042-396-3800,登録
東村山市,その他の施設,東村山市白卅山の家,山梨県北杜市白卅町横手997,35.773617,138.249306,JGD2011,0551-35-2429,宿泊
東村山市,その他の施設,八国山たいけんの里,東村山市野口町3-48-1,35.766270,139.454498,JGD2011,042-390-2161,
