区市町村名,学校名,学科名,募集人員／第１学年／区分１,募集人員／第１学年／区分２,募集人員／第２学年／区分１,募集人員／第２学年／区分２,募集人員／第３学年／区分１,募集人員／第３学年／区分２,受付期間,選抜日,発表日,昨年度第二学期補欠募集の実施状況／第１学年,昨年度第二学期補欠募集の実施状況／第２学年,昨年度第二学期補欠募集の実施状況／第３学年
大田,大田桜台※,ﾋﾞｼﾞﾈｽ ｺﾐｭﾆｹｰｼｮﾝ科,1,1,1,21,1,36,"8/9,10",8/12,8/12,,,
豊島,千早,ﾋﾞｼﾞﾈｽ ｺﾐｭﾆｹｰｼｮﾝ科,1,1,1,2,1,10,"8/3,4",8/5,8/5,○,,
ﾋﾞｼﾞﾈｽｺﾐｭﾆｹｰｼｮﾝ科計,,,2,2,2,23,2,46,,,,,,
注）募集区分／区分１：保護者の転勤等による都外からの一家転住者／区分２：一般,,,,,,,,,,,,,,
注）「昨年度第二学期補欠募集の実施状況」欄では、昨年度の第二学期補欠募集を行った学校のうち、実際に検査を実施した（受検者がいた）学年に○印を付している。,,,,,,,,,,,,,,
注）ビジネスコミュニケーション科の選抜は、国語・英語・専門教科の学力検査及び面接により行う。／ただし、※印を付した都立高校の以下に示す学年の選抜は、次により行う。,,,,,,,,,,,,,,
都立大田桜台高校／第１学年／国語・数学・英語・専門教科・面接,,,,,,,,,,,,,,
,35.724747,座標系（JGD2011）,本橋弘隆,細川正博,H29.3.6,,,
2327,都民ファーストの会鳥居こうすけ後援会,杉並区西荻南３－１８－１８,139.602587,35.703245,座標系（JGD2011）,鳥居宏右,鳥居宏右,H29.5.15,,,有
2328,都民ファーストの会中野区第一支部,中野区中野２－１２－５,139.667867,35.704895,座標系（JGD2011）,荒木千陽,荒木節子,H29.5.1,,,
2329,都民ファーストの会成清梨沙子後援会,墨田区東向島３－１０－１１,139.813997,35.726727,座標系（JGD2011）,成清梨沙子,成清紘介,H29.4.20,,,有
2330,都民ファーストの会西多摩第一支部,羽村市五ノ神１－４－５,139.318486,35.759981,座標系（JGD2011）,清水康子,武田祐子,H29.4.14,,,
2331,都民ファーストの会西東京市第一支部,西東京市下保谷１－９－２３,139.560285,35.748352,座標系（JGD2011）,中野ひとみ,中野ひとみ,H29.5.9,,,
2332,都民ファーストの会練馬区第一支部,練馬区東大泉５－４１－２７,139.587910,35.748721,座標系（JGD2011）,村松一希,村松寛治,H29.4.11,,,
2333,都民ファーストの会練馬区第二支部,練馬区平和台４－８－１８,139.657944,35.756865,座標系（JGD2011）,尾島紘平,尾島樹夫,H29.5.19,,,
2334,都民ファーストの会はしぐち奈保後援会,練馬区豊玉中３－２－１５,139.655938,35.732571,座標系（JGD2011）,橋口奈保,橋口信行,H30.1.29,,,
2335,都民ファーストの会八王子市第二支部,八王子市寺町４３－９,139.333377,35.656813,座標系（JGD2011）,滝田泰彦,滝田勝久,H29.5.19,,,
2336,都民ファーストの会ばば信男後援会,足立区古千谷本町１－９－４,139.774014,35.801810,座標系（JGD2011）,馬場信男,馬場重雄,H15.3.20,,,有
2337,都民ファーストの会ひぐちたかあき後援会,千代田区富士見２－１２－１６,139.744585,35.698825,座標系（JGD2011）,樋口高顕,樋口麻美,H29.4.3,,,有
2338,都民ファーストの会日野市支部,日野市万願寺１－１７－１０,139.420065,35.676685,座標系（JGD2011）,菅原直志,菅原直志,H29.7.11,,,
2339,都民ファーストの会福島りえこ後援会,世田谷区新町２－１０－１２,139.649350,35.631428,座標系（JGD2011）,福島理恵子,平山雄三,H29.4.11,,,有
2340,都民ファーストの会藤井あきら後援会,府中市押立町３－３２－６,139.511812,35.657392,座標系（JGD2011）,藤井晃,藤井洋子,H29.5.2,,,有
2341,都民ファーストの会府中市第一支部,府中市押立町３－３２－６,139.511812,35.657392,座標系（JGD2011）,藤井晃,藤井洋子,H29.5.2,,,
2342,都民ファーストの会府中市第二支部,府中市宮町１－９－１,139.480602,35.670259,座標系（JGD2011）,小山有彦,小山公子,H29.7.27,,,
2343,都民ファーストの会文京区第一支部,文京区大塚５－２０－５,139.729408,35.721905,座標系（JGD2011）,増子博樹,増子博樹,H29.4.4,,,
2344,都民ファーストの会保坂まさひろ後援会,台東区池之端２－５－３４,139.765489,35.716614,座標系（JGD2011）,保坂真宏,清水和栄,H29.5.22,,,有
2345,都民ファーストの会細谷しょうこ後援会,東久留米市八幡町２－１４－３１,139.514767,35.757096,座標系（JGD2011）,細谷祥子,細谷祥子,H10.12.1,,,有
2346,都民ファーストの会増子ひろき後援会,文京区大塚５－２０－５,139.729408,35.721905,座標系（JGD2011）,増子博樹,増子博樹,H12.9.8,,,有
2347,都民ファーストの会増田いちろう後援会,立川市錦町２－６－１１,139.414738,35.694104,座標系（JGD2011）,増田一郎,増田一郎,H29.5.29,,,有
2348,都民ファーストの会三鷹市第一支部,三鷹市下連雀３－２１－８,139.562212,35.698949,座標系（JGD2011）,山田浩史,山田浩史,H29.4.20,,,
2349,都民ファーストの会港区第一支部,港区赤坂１－１２－３２,139.740259,35.667623,座標系（JGD2011）,入江伸子,佐藤芳子,H29.3.31,,,
2350,都民ファーストの会武蔵野市支部,武蔵野市御殿山１－２－９,139.576517,35.702505,座標系（JGD2011）,鈴木邦和,鹿見良真,H29.5.19,,,
2351,都民ファーストの会村松一希後援会,練馬区東大泉５－４１－２７,139.587910,35.748721,座標系（JGD2011）,村松一希,村松寛治,H23.4.1,,,有
2352,都民ファーストの会目黒区第一支部,目黒区上目黒１－１７－６,139.697988,35.645515,座標系（JGD2011）,伊藤悠,伊藤亜希子,H29.4.13,,,
2353,都民ファーストの会本橋ひろたか後援会,豊島区高松３－１１－２０,139.697534,35.742040,座標系（JGD2011）,本橋弘隆,菅谷厚子,H29.4.20,,,有
2354,都民ファーストの会もり愛後援会,大田区蒲田本町１－３－９,139.717676,35.557706,座標系（JGD2011）,乾愛,乾智,H27.4.15,,,有
2355,都民ファーストの会森口つかさ後援会,新宿区矢来町３４,139.730975,35.702326,座標系（JGD2011）,森口つかさ,森口つかさ,H28.7.15,,,有
2356,都民ファーストの会森村たかゆき後援会,青梅市野上町４－１３－２６,139.290490,35.787404,座標系（JGD2011）,森村隆行,森村ゆき,H29.5.15,,,有
