区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
国立市,公民館,国立市公民館,国立市中1-15-1,35.696854,139.443359,JGD2011,042-572-5141,
国立市,図書館,くにたち中央図書館,国立市富士見台2-34,35.685696,139.443497,JGD2011,042-576-0161,
国立市,図書館,くにたち中央図書館下谷保分室,国立市谷保5066,35.679398,139.448410,JGD2011,042-580-7215,
国立市,図書館,くにたち中央図書館青柳分室,国立市青柳244,35.682404,139.423279,JGD2011,042-540-7367,
国立市,図書館,くにたち中央図書館谷保東分室,国立市谷保135-1,35.674107,139.445236,JGD2011,042-580-7214,
国立市,図書館,くにたち中央図書館東分室,国立市東3-18-32,35.691208,139.454071,JGD2011,042-580-7219,
国立市,図書館,くにたち中央図書館南市民プラザ分室,国立市泉2-3-21号棟1階,35.674431,139.431137,JGD2011,042-580-7216,
国立市,図書館,くにたち北市民プラザ図書館,国立市北3-1-19号棟1階,35.699455,139.449249,JGD2011,042-580-7220,
国立市,博物館類似施設,くにたち郷土文化館,国立市谷保6231,35.679863,139.432434,JGD2011,042-576-0211,
国立市,女性/男女平等推進施設,くにたち男女平等参画ステーション,国立市谷保1705-1,35.674107,139.445236,JGD2011,042-501-6990,
国立市,その他の施設,国立市古民家,国立市泉5-21-20,35.678322,139.437744,JGD2011,042-576-0211,
