年度（平成）,22,23,24,25,26
小学校（人）,1936,2015,1912,2366,2565
中学校（人）,6978,6801,6469,7164,7514
小学校率（％）,0.34,0.36,0.34,0.43,0.46
中学校率（％）,3.07,2.93,2.76,3.03,3.17
注）児童生徒の問題行動等生徒指導上の諸問題に関する調査（文部科学省）の都内公立学校分,,,,,
