区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
大島町,公民館,北の山公民館,大島町元町字佐吾右衛門野地7番4,34.775951,139.360352,JGD2011,04992-2-3525,
大島町,公民館,差木地公民館,大島町差木地字カミワケ179番,34.706627,139.421188,JGD2011,04992-4-0441,
大島町,公民館,泉津公民館,大島町泉津字川之原15番,34.777260,139.412186,JGD2011,04992-2-8523,
大島町,公民館,野増公民館,大島町野増5番地,34.729595,139.353638,JGD2011,04992-2-2378,
大島町,図書館,大島町図書館,大島町元町1-15,34.753006,139.354507,JGD2011,04992-2-2392,
大島町,博物館類似施設,郷土資料館,大島町元町字地の岡30番2,34.773834,139.357391,JGD2011,04992-2-3870,
大島町,博物館類似施設,伊豆大島火山博物館,大島町元町字神田屋敷617,34.743950,139.359726,JGD2011,04992-2-4103,
