入学者選抜年度（平成）,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
最終応募倍率,1.47,1.56,1.54,1.51,1.50,1.50,1.45,1.43,1.42,1.45,1.44,1.42,1.42,1.43,1.45,1.50,1.53,1.52,1.53,1.51,1.50,1.50,1.51
全日制受検倍率,1.14,1.24,1.25,1.22,1.24,1.27,1.27,1.26,1.26,1.33,1.33,1.32,1.32,1.33,1.35,1.41,1.44,1.43,1.44,1.43,1.42,1.41,1.43
不受検率（％）,21.9,20.3,18.9,19.1,17.5,15.3,12.5,11.8,11.1,8.6,7.9,7.4,7.3,7.2,6.9,6.2,6.2,6.2,6.2,6.3,5.4,5.6,5.3
入学手続辞退率(％),4.5,3.4,3.8,2.8,2.2,2.0,1.9,1.7,1.6,1.3,1.22,1.28,1.17,1.22,1.22,0.95,0.97,0.90,0.78,0.72,0.47,0.47,0.49
