区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
西東京市,公民館,西東京市ひばりが丘公民館,西東京市ひばりが丘2-3-4,35.747375,139.540619,JGD2011,042-424-3011,
西東京市,公民館,西東京市芝久保公民館,西東京市芝久保町5-4-48,35.733425,139.528732,JGD2011,042-461-9825,
西東京市,公民館,西東京市谷戸公民館,西東京市谷戸町1-17-2,35.741394,139.544571,JGD2011,042-421-3855,
西東京市,公民館,西東京市田無公民館,西東京市南町5-6-11,35.725906,139.537903,JGD2011,042-461-1170,
西東京市,公民館,西東京市保谷駅前公民館,西東京市東町3-14-30ステア5階,35.741978,139.566956,JGD2011,042-421-1125,
西東京市,公民館,西東京市柳沢公民館,西東京市柳沢1-15-1,35.728344,139.553833,JGD2011,042-464-8211,
西東京市,図書館,西東京市ひばりが丘図書館,西東京市ひばりが丘1-2-1,35.751808,139.543457,JGD2011,042-424-0264,
西東京市,図書館,西東京市芝久保図書館,西東京市芝久保町5-4-48,35.733425,139.528732,JGD2011,042-465-9825,
西東京市,図書館,西東京市谷戸図書館,西東京市谷戸町1-17-2,35.741394,139.544571,JGD2011,042-421-4545,
西東京市,図書館,西東京市中央図書館,西東京市南町5-6-11,35.725906,139.537903,JGD2011,042-465-0823,
西東京市,図書館,西東京市保谷駅前図書館,西東京市東町3-14-30ステア4階,35.742691,139.567734,JGD2011,042-421-3060,
西東京市,図書館,西東京市柳沢図書館,西東京市柳沢1-15-1,35.728344,139.553833,JGD2011,042-464-8240,
