区市町村名,学校名,科名,募集人員（男女問わず）,１日目の応募人員／男,１日目の応募人員／女,１日目の応募人員／計,１日目の応募倍率
大田,六郷工科,ﾌﾟﾛﾀﾞｸﾄ工学,49,43,4,47,0.96
大田,六郷工科,ｵｰﾄﾓﾋﾞﾙ工学,25,30,0,30,1.20
大田,六郷工科,ｼｽﾃﾑ工学,25,26,1,27,1.08
大田,六郷工科,ﾃﾞｻﾞｲﾝ工学,25,28,18,46,1.84
大田,六郷工科,ﾃﾞｭｱﾙｼｽﾃﾑ,25,23,1,24,0.96
大田,六郷工科,計,149,150,24,174,1.17
単位制計,,,149,150,24,174,1.17
