区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
調布市,公民館,西部公民館,調布市上石原3-21-6,35.653053,139.522293,JGD2011,042-484-2531,
調布市,公民館,東部公民館,調布市若葉町1-29-21,35.657906,139.583282,JGD2011,03-3309-4505,
調布市,公民館,北部公民館,調布市柴崎2-5-18,35.661114,139.562866,JGD2011,042-488-2698,
調布市,青少年施設,調布市青少年交流館,調布市飛田給1-52-1,35.661350,139.526062,JGD2011,042-481-1115,宿泊
調布市,青少年施設,調布市八ヶ岳少年自然の家,山梨県北杜市高根町清里3545-1,35.923233,138.435074,JGD2011,0551-48-2014,宿泊
調布市,図書館,調布市立図書館宮の下分館,調布市上石原3-34-10,35.651505,139.524765,JGD2011,042-486-5798,
調布市,図書館,調布市立図書館国領分館,調布市国領町3-12-1,35.650814,139.561234,JGD2011,042-484-2000,
調布市,図書館,調布市立図書館佐須分館,調布市佐須町4-42-2,35.658699,139.556183,JGD2011,042-485-1306,
調布市,図書館,調布市立図書館若葉分館,調布市若葉町3-16-13,35.654602,139.583679,JGD2011,03-3309-3411,
調布市,図書館,調布市立図書館深大寺分館,調布市深大寺北町5-17-3,35.678112,139.550369,JGD2011,042-485-3350,
調布市,図書館,調布市立図書館神代分館,調布市西つつじｹ丘1-40-5,35.660809,139.570038,JGD2011,042-485-0054,
調布市,図書館,調布市立図書館染地分館,調布市染地3-3-1,35.639153,139.555283,JGD2011,042-488-8393,
調布市,図書館,調布市立図書館調和分館,調布市西つつじｹ丘4-22-6,35.651386,139.573730,JGD2011,042-485-2000,
調布市,図書館,調布市立図書館富士見分館,調布市富士見町2-3-26,35.658424,139.539062,JGD2011,042-481-7664,
調布市,図書館,調布市立図書館緑ケ丘分館,調布市緑ｹ丘2-25,35.666611,139.582993,JGD2011,03-3300-7672,
調布市,図書館,調布市立中央図書館,調布市小島町2-33-1,35.651470,139.541443,JGD2011,042-441-6181,
調布市,博物館,調布市郷土博物館,調布市小島町3-26-2,35.646938,139.535858,JGD2011,042-481-7656,登録
調布市,博物館,調布市郷土博物館分室,調布市布田6-61,35.643711,139.548828,JGD2011,042-481-7651,登録
調布市,博物館類似施設,調布市深大寺水車館,調布市深大寺元町5-10-6,35.667656,139.548325,JGD2011,042-482-7636,
調布市,博物館類似施設,調布市武者小路実篤記念館,調布市若葉町1-8-30,35.656330,139.581268,JGD2011,03-3326-0648,
調布市,生涯学習センター,調布市文化会館たづくり,調布市小島町2-33-1,35.651470,139.541443,JGD2011,042-441-6111,
