区市町村名,施設区分,施設名,所在地,緯度,経度,座標系,電話番号,備考
八丈町,公民館,大賀郷公民館,八丈町大賀郷3060,33.106815,139.783325,JGD2011,04996-2-0797,
八丈町,公民館,三根公民館,八丈町三根347-1,33.118866,139.801163,JGD2011,04996-2-0943,
八丈町,公民館,中之郷公民館,八丈町中之郷2613,33.067402,139.813461,JGD2011,04996-7-0002,
八丈町,公民館,樫立公民館,八丈町樫立2027,33.071545,139.796509,JGD2011,04996-7-0003,
八丈町,公民館,末吉公民館,八丈町末吉633,33.080391,139.853622,JGD2011,04996-8-1003,
八丈町,図書館,八丈町立図書館,八丈町三根26-6,33.112835,139.791626,JGD2011,04996-2-0797,
八丈町,博物館類似施設,八丈町歴史民俗資料館,八丈町大賀郷1186,33.098488,139.790710,JGD2011,04996-2-0797,
