"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2015120101,"赤坂",,9997,9997,9997,0,,,,20,23,,,,,
2015120102,"赤坂",,23,30,53,0,,,,19,21,,,,,
2015120103,"赤坂",,41,30,71,0,,,,22,23,,,,,
2015120104,"赤坂",,64,32,96,0,,,,22,18,,,,,
2015120105,"赤坂",,75,33,108,0,,,,22,22,,,,,
2015120106,"赤坂",,80,32,112,0,,,,20,18,,,,,
2015120107,"赤坂",,117,36,153,0,,,,22,19,,,,,
2015120108,"赤坂",,85,36,121,1,,,,24,16,,,,,
2015120109,"赤坂",,45,30,75,6,,,,18,15,,,,,
2015120110,"赤坂",,14,24,38,16,,,,11,9,,,,,
2015120111,"赤坂",,9998,9998,9998,9998,,,,9998,9998,,,,,
2015120112,"赤坂",,6,16,22,27,,,,8,2,,,,,
2015120113,"赤坂",,5,17,22,28,,,,9,1,,,,,
2015120114,"赤坂",,5,18,23,29,,,,9,10,,,,,
2015120115,"赤坂",,9,24,33,25,,,,8,6,,,,,
2015120116,"赤坂",,10,23,33,24,,,,11,6,,,,,
2015120117,"赤坂",,26,43,69,8,,,,14,9,,,,,
2015120118,"赤坂",,57,55,112,1,,,,18,13,,,,,
2015120119,"赤坂",,21,36,57,10,,,,15,12,,,,,
2015120120,"赤坂",,16,35,51,7,,,,16,11,,,,,
2015120121,"赤坂",,20,37,57,4,,,,18,13,,,,,
2015120122,"赤坂",,9,27,36,13,,,,15,13,,,,,
2015120123,"赤坂",,8,21,29,17,,,,16,12,,,,,
2015120124,"赤坂",,5,18,23,18,,,,16,12,,,,,
2015120201,"赤坂",,5,21,26,14,,,,12,13,,,,,
2015120202,"赤坂",,6,20,26,15,,,,13,8,,,,,
2015120203,"赤坂",,5,19,24,16,,,,12,9,,,,,
2015120204,"赤坂",,14,26,40,10,,,,13,10,,,,,
2015120205,"赤坂",,29,38,67,2,,,,14,11,,,,,
2015120206,"赤坂",,32,40,72,1,,,,13,11,,,,,
2015120207,"赤坂",,33,36,69,3,,,,15,13,,,,,
2015120208,"赤坂",,47,34,81,1,,,,15,12,,,,,
2015120209,"赤坂",,40,32,72,2,,,,19,17,,,,,
2015120210,"赤坂",,51,35,86,2,,,,17,7,,,,,
2015120211,"赤坂",,43,37,80,3,,,,18,16,,,,,
2015120212,"赤坂",,28,36,64,4,,,,18,14,,,,,
2015120213,"赤坂",,12,27,39,10,,,,18,16,,,,,
2015120214,"赤坂",,14,29,43,10,,,,19,15,,,,,
2015120215,"赤坂",,12,27,39,11,,,,22,16,,,,,
2015120216,"赤坂",,15,32,47,7,,,,24,19,,,,,
2015120217,"赤坂",,16,37,53,5,,,,24,19,,,,,
2015120218,"赤坂",,12,37,49,4,,,,26,22,,,,,
2015120219,"赤坂",,25,40,65,1,,,,28,23,,,,,
2015120220,"赤坂",,19,37,56,2,,,,25,27,,,,,
2015120221,"赤坂",,12,34,46,2,,,,25,17,,,,,
2015120222,"赤坂",,11,31,42,3,,,,23,21,,,,,
2015120223,"赤坂",,15,33,48,0,,,,26,17,,,,,
2015120224,"赤坂",,19,34,53,0,,,,24,17,,,,,
2015120301,"赤坂",,25,34,59,0,,,,24,16,,,,,
2015120302,"赤坂",,24,35,59,0,,,,24,27,,,,,
2015120303,"赤坂",,22,35,57,0,,,,20,19,,,,,
2015120304,"赤坂",,39,35,74,0,,,,22,20,,,,,
2015120305,"赤坂",,40,36,76,0,,,,24,21,,,,,
2015120306,"赤坂",,57,37,94,0,,,,23,19,,,,,
2015120307,"赤坂",,105,44,149,0,,,,27,19,,,,,
2015120308,"赤坂",,101,43,144,0,,,,29,19,,,,,
2015120309,"赤坂",,134,46,180,1,,,,31,25,,,,,
2015120310,"赤坂",,119,44,163,0,,,,34,29,,,,,
2015120311,"赤坂",,108,43,151,0,,,,38,32,,,,,
2015120312,"赤坂",,91,43,134,1,,,,37,31,,,,,
2015120313,"赤坂",,61,41,102,1,,,,34,26,,,,,
2015120314,"赤坂",,54,41,95,1,,,,28,17,,,,,
2015120315,"赤坂",,36,41,77,1,,,,26,15,,,,,
2015120316,"赤坂",,37,45,82,0,,,,25,18,,,,,
2015120317,"赤坂",,43,48,91,0,,,,27,19,,,,,
2015120318,"赤坂",,61,49,110,0,,,,28,20,,,,,
2015120319,"赤坂",,89,50,139,1,,,,33,23,,,,,
2015120320,"赤坂",,100,47,147,0,,,,34,23,,,,,
2015120321,"赤坂",,21,32,53,5,,,,15,17,,,,,
2015120322,"赤坂",,7,28,35,9,,,,11,-1,,,,,
2015120323,"赤坂",,5,25,30,11,,,,10,4,,,,,
2015120324,"赤坂",,7,22,29,14,,,,8,6,,,,,
2015120401,"赤坂",,2,26,28,9997,,,,12,16,,,,,
2015120402,"赤坂",,1,16,17,20,,,,10,10,,,,,
2015120403,"赤坂",,1,11,12,24,,,,10,7,,,,,
2015120404,"赤坂",,0,10,10,24,,,,10,8,,,,,
